label,statement,subjects
barely-true,"Hillary interned with Bob Treuhaft, the head of the California Communist Party.",candidates-biography
false,"Across the board, violent crime in jurisdictions that recognize the Right to Carry is lower than in areas that prevent it.","crime,guns"
mostly-true,"Says using E-Verify is a fair amount of cost, about $20 per person that does not match.",immigration
barely-true,Women in the United States are paid about 70 percent of what men earn for the same work.,"jobs,women"
mostly-true,"In New Jersey, Gov. Christie vetoed legislation to extend early voting.",elections
half-true,"In Afghanistan ""the (military) leadership has proposed a new medal, an award for 'Courageous Restraint' ... for 'NOT FIRING BACK.' ""","afghanistan,military"
false,The Justice Departments Fast and Furious gun-walking program started in the Bush administration.,guns
mostly-true,Says former Sen. George Allen voted four times to raise his own pay.,voting-record
mostly-true,Says he fought Obama at the Supreme Court and won.,supreme-court
false,"Says actor Dwayne The Rock Johnson wore a T-shirt stating: We Stand for the flag, we kneel for the fallen.","fake-news,pop-culture"
half-true,"There have been some estimates that if you deported everybody who is in Texas illegally, it would create an economic recession for the state.",immigration
true,Says Florida refused to allow theinsurance commissioner to negotiate lower rates with companies or refuse rates that are too high under Obamacare.,"health-care,states"
barely-true,Oregons Umpqua Community College where the shooting occurred was a gun-free zone.,guns
half-true,"As a result of National Rifle Association and other private-sector (safety-education) programs, fatal firearms accidents are at the lowest level in 100 years.","crime,guns"
true,"He's been endorsed by ""every major newspaper here in the state of Texas.""",elections
pants-fire,Virginia state employees pay nothing toward their pensions.,"retirement,state-budget"
barely-true,Says Sen. Ted Cruz used to be in favor of birthright citizenship but is now against it.,immigration
mostly-true,"40,000 veterans in Texas wont get health care because Perry rejected Obamacares Medicaid expansion.","health-care,veterans"
mostly-true,"Opponent Holly Benson said that Just because youre poor doesnt mean youre unhealthy, it just means you have a lot more time to go running.","candidates-biography,health-care"
false,Jeff Greene on why hewent Cuba.,"candidates-biography,ethics"
half-true,Says Hillary Clinton isunder investigation with the FBI right now.,"criminal-justice,debates"
mostly-true,"(Chris Christie) has not paid one dollar of state money into our pension system, and then states that the system is broke.","retirement,state-budget"
mostly-true,States have cumulatively cut over $1.8 billion from their mental health services between 2009 and 2011. This is the largest reduction in state mental health services in half a century.,"guns,health-care"
half-true,Mitt Romneys companies were pioneers in outsourcing U.S. jobs to low-wage countries.,"candidates-biography,economy"
half-true,The Obama administration called Bashar Assad a reformer when he was turning his Russian-provided guns on his own people.,foreign-policy
pants-fire,Says Baltimore police are trained by Mossad and Shin Bet.,"israel,public-safety"
mostly-true,"The state of Wisconsin pays plumbers, engineers and other attorneys much, much more than it pays attorneys to represent poor people.","legal-issues,state-budget"
mostly-true,Says Peyton Manning struggles in cold weather games.,sports
true,Gov. Rick Scotts sale of the state planes was not proper.,"legal-issues,state-budget"
mostly-true,Weve seen a remarkable reduction in the number of Americans being executed -- its down nearly two-thirds over the past generation.,criminal-justice
pants-fire,Q: What do these Patriotic Americans have in common? A: They are all Draft Dodgers.,"military,patriotism"
mostly-true,"Outside of recall elections, theres never been a public official removed from office in Wisconsin for anything but malfeasance in office.","Alcohol,city-government"
true,Says theres no language in the U.S. Constitution that prevents someone from running for Congress simultaneously in multiple states.,elections
mostly-true,The turnout on May 14th was just 7 percent -- the lowest turnout in decades.,"city-government,elections"
barely-true,Eric Cantor voted to fully fund Obamacare in October.,"health-care,voting-record"
true,On the mosque near ground zero.,religion
half-true,Latin Americas economy is almost as big as the economy of China.,"economy,foreign-policy"
false,"Obama ""has no experience or background at all in national security affairs.""",foreign-policy
barely-true,Jim Marshall votes liberal in Washington ... and we arent fooled.,voting-record
pants-fire,Says its not accidental that the villain in the Batman movie is named Bane.,"pop-culture,pundits"
false,White House spokesman Robert Gibbs lied when he said President Obamas birth certificate is posted on the Internet.,"candidates-biography,obama-birth-certificate"
true,"When McCain was questioned about hiring lobbyists to his campaign staff, ""his top lobbyist actually had the nerve to say, 'The American people won't care about this.' ""","elections,ethics"
mostly-true,"Mike Huckabee ""supported taxpayer-funded scholarships for illegal aliens.""",immigration
false,Says Democratic Party created the Ku Klux Klan.,"civil-rights,history"
pants-fire,Says Barack Obama began his presidency going on a worldwide apology tour.,foreign-policy
half-true,"Site selectors who decide where businesses expand or relocate shun closed shop states like Wisconsin in favor of Right to Work states like Iowa, Indiana and Michigan.",workers
true,The House of Representatives has never sued a sitting president in all of U.S. history.,"congress,legal-issues"
half-true,"Says President Barack Obama has allowed, each year hes been here, the prosecutions of gun cases (for background check failures) to go down. ... Theyve declined every year since President Bush left office.","guns,legal-issues"
barely-true,Says Matt Bevin has repeatedly failed to pay his taxes.,"ethics,taxes"
barely-true,Says a Justice Department memo directs that you must openly embrace gay marriage and homosexuality.,"families,gays-and-lesbians"
true,"Says with Jon Corzine, its the first time, I think, in history where a former Senator has been subpoenaed to testify before his former colleagues.",history
half-true,Says Donald Trump brings in hundreds of foreign workers to replace Americans.,"immigration,labor"
barely-true,Tuition-free public universities and colleges are just a pipe dream. False. They were both free up until the Vietnam War.,"education,history"
half-true,Candidate Bill Byrne used campaign funds for work on his personal car.,campaign-finance
mostly-true,"Theres never been a direct Supreme Court case on people who were here illegally, whether or not their kids are citizens.","immigration,legal-issues"
barely-true,"In 1940, only 7 percentof Germans were Nazis.",terrorism
half-true,The recidivism rate is nearly 29 percent and has been climbing steadily since detainees began being released from Guantanamo.,terrorism
half-true,Wisconsins Government Accountability Board ignored their duties and did not regularly audit voters to remove felons for a span of 16 elections.,"elections,government-regulation"
false,Says Florida had five sanctuary cities while Jeb Bush was governor.,immigration
barely-true,"Cover Florida ""is available to any Floridian, offering basic coverage for about $150 a month, instead of the typical $600 a month.""","florida,health-care"
half-true,Says Barack Obama has deported more people than any other president in this countrys history.,"immigration,message-machine-2012"
half-true,The annual cost of free tax credits alone paid to illegal immigrants quadrupled to $4.2 billion in 2011.,"immigration,taxes"
half-true,"Mayor Giuliani made New York City what's known as a 'sanctuary city,' where illegal aliens were allowed to come. And he instructed the leaders of the city not to enforce the law, not to enforce immigration law.",immigration
barely-true,Says Hillary Clinton laid the groundwork for getting chemical weapons out of Syria.,"foreign-policy,military"
false,The Senate immigration bill unleashes a massive increase in overall immigration. Were talking about a population increase under the Senate bill of over 70 million people in 20 years.,immigration
half-true,"Says a federal judge in San Antonio issued a ruling that not only could the students not pray at their graduation, if they used the word benediction, the word invocation, the word God, asked the audience to stand or asked for a moment of silence, he would put the superintendent in jail.","legal-issues,religion"
false,"Obama ""shunned the opportunity to talk to soldiers to thank them for their service.""",foreign-policy
barely-true,Weve had the same leadership in the Travis County DAs office for 30 years.,"candidates-biography,legal-issues"
false,Do you know that we have pipes carrying natural gas in this country that are made of wood? Im not joking.,"energy,pundits"
barely-true,Roy Barnes voted against a bill in the state Senate that would have made it easier to convict child abusers.,"children,voting-record"
pants-fire,We had no domestic attacks under Bush.,"homeland-security,terrorism"
mostly-true,Says personal-injury trial lawyers have provided over 80 percent of the funding for the Texas Democratic Party for over a decade.,"campaign-finance,legal-issues"
true,My office sends federal money back every year.,"congress,federal-budget"
true,We have over 25 million people who live in Texas and less than 2 percent of them have concealed handgun licenses.,guns
pants-fire,Says President Barack Obamas recent New York fundraising trip cost between $25 million and $50 million.,"government-efficiency,pundits"
half-true,A minor cannot get a tattoo without parental consent but can get an abortion without parental consent.,"abortion,states"
false,The citys 30 percent set aside for affordable housing in urban renewal areas is calculated citywide -- not district by district,housing
false,Says Republican candidates in Oregon are advocating violence against gays.,gays-and-lesbians
barely-true,Dave Aronbergs career legal experience is less than two years as Asst. AG/private attorney.,candidates-biography
false,Says the number-one source of illegal immigration is people legally coming to the United States on a tourist visa or a student visa and then disappearing into the population and never being heard from again.,immigration
half-true,On opposing citizenship for illegal immigrants,immigration
half-true,Says Kelly Ayotte voted to fix background checks.,"corrections-and-updates,guns"
false,"The chairman of the party of Florida, who is an avid and outward supporter of Marco Rubio, gets to appoint 30 of those delegates.",elections
mostly-true,"The U.S. initially had three federal felonies: treason, piracy, and counterfeiting securities and money.",history
false,On sharing power with Republicans,states
false,Says allegations that he made unwanted sexual advances on a female sheriffs deputy were found by two separate judges to not have merit.,legal-issues
false,"The more than $800,000 raised by the Alan Grayson campaign last quarter was ""#1 among all 435 members of the U.S. House of Representatives.""",campaign-finance
mostly-true,"The Koch brothers are the richest people in the world. Individually, theyre only fifth. Put them together theyre the richest in the world.",campaign-finance
barely-true,"Mexican government officials hand out brochures showing individuals how they can avoid our Border Patrol, how they can get into our country.",immigration
false,Says Gov. Rick Perry failed to involve border sheriffs in developing plans to prevent violence in their communities.,immigration
pants-fire,Says Rep. Michele Bachmann said President Barack Obama might be to blame for the Fort Hood shootings.,congress
mostly-true,"Under Rick Scott, homeowners are paying higher (home insurance) premiums for less coverage.","florida,market-regulation"
half-true,Says the number of Democrats who voted for the GOP measure allowing health plan renewals is close to the number who voted on GOP bills to delay mandates on employers and individuals.,"congress,health-care"
barely-true,"For the first time in history, (Thors) hammer is being held by a woman.",pop-culture
mostly-true,Three or four countries out of roughly 60 in the anti-ISIS coalition are providing military force.,"military,terrorism"
barely-true,"From 2000 to 2008, we averaged about five mass shootings a year. Were now averaging 15. So thats a three-fold increase.","crime,guns"
barely-true,"Residents could have received nearly $48M for Local Schools, Fire District, Sheriffs Dept. and Social Services.",county-government
mostly-true,"Says President Barack Obama came into office very concerned about wiretappings but then he became president of the United States, he got all the briefings (and) he decided the balance is probably pretty appropriately struck.","terrorism,transparency"
half-true,You can be an NFL player with murder charges and not be suspended.,"crime,sports"
barely-true,"This year President Obama canceled the 21st annual National Day of Prayer ceremony at the White House under the ruse of not wanting to offend anyone.BUT on September 25, 2009 from 4 AM until 7 PM, a National Day of Prayer FOR THE MUSLIM RELIGION was HELD on Capitol Hill, Beside the White House.","islam,religion"
half-true,I've been standing up against ... the Chinese government over women's rights and standing up for human rights.,foreign-policy
half-true,"Today, the United States is the most respected country on Earth.","foreign-policy,polls"
barely-true,"Says in the governors proposed budget the use of that, what is called one-shots, is a 500 percent increase over the last Corzine budget.","state-budget,state-finances"
half-true,I don't answer hypotheticals.,abc-news-week
false,"On Tim Kaine: In exchange for campaign contributions, he appointed a radical jihadi to the Virginia Immigration Commission.","campaign-finance,ethics"
mostly-true,"We have an increase in murder within our cities, the biggest in 45 years.",crime
true,Says hes proposed the largest employer contribution to the Virginia Retirement System in history.,pensions
barely-true,A number of the national publications have put this race in a tossup race between Democrats and Republicans. They don't know who's going to win this race.,florida
barely-true,"The United States has more of our people in prison than Russia, China, and North Korea combined.","china,crime"
pants-fire,"As usual, Hillary the Dems are trying to rig the debates so 2 are up against major NFL games.","debates,sports"
mostly-true,"Bernie Sanders opposes the death penalty, and Hillary Clinton supports it.","crime,criminal-justice"
mostly-true,It has been 269 days since (Hillary) Clinton has held a press conference.,candidates-biography
barely-true,Says he was the first local official to endorse Barack Obama,elections
true,President Obama has stopped using the phrase war on terror.,"homeland-security,terrorism"
pants-fire,"After the debate that we had last week, PolitiFact came out and said that everything I said was true.",candidates-biography
half-true,"We have cut crime across every single zone in the city of Atlanta by between 10 percent and 16 percent, depending on the zone.",crime
pants-fire,Theres talk in Congress now about basically confiscating your private 401(k) or IRA plan and rolling it into Social Security to strengthen Social Security.,retirement
mostly-true,"Opinion polls show that the majority of Americans, and the majority of New Jerseyans, favor marriage equality for same sex couples.","gays-and-lesbians,marriage"
half-true,Says opponent Tammy Baldwin has had not one positive ad in the campaign for U.S. Senate.,"elections,campaign-advertising"
half-true,"Barack Obama said he would debate 'anywhere, anytime' but has rejected joint town hall meetings.",elections
barely-true,I didn't campaign on a public option.,"elections,health-care"
mostly-true,More than half of all drivers licenses issued in California this year have gone to illegal aliens.,"immigration,transportation"
half-true,The city of Richmond built the second richest team in the NFL a $14 million stadium.,city-government
true,A database police use to look up wanted suspects excludes certain warrants issued by Atlanta Municipal Court.,criminal-justice
half-true,On whether he would put a missile shield in Poland.,foreign-policy
half-true,"Washington, D.C., now has greater population than Wyoming and Vermont, more active duty military than 29 states, more tax revenue than 29 states (and) a larger domestic product than 27 states.",elections
barely-true,Says signers of recall petitions against Wisconsin Gov. Scott Walker are at risk because of newly discovered provisions in state law.,"elections,transparency"
false,We had a press conference here that interestingly no one in the mainstream media covered.,candidates-biography
true,Spanish was the first European language spoken in this country.,"history,immigration"
mostly-true,"By one leading measure, what business owners pay out in wages and salaries is now finally growing faster than what they spend on health insurance for the first time in 17 years.","health-care,labor"
half-true,Americans now support strikes (against ISIS) but the support for ground troops is not there. The support is very thin.,"polls,terrorism"
pants-fire,"In 1972, we had a 179,000 human beings in jail in this country. Today, it's 2.3-million, and 70 percent of them are black, African-American.",crime
barely-true,"Says Texas lawmakers agreed to cut states rainy day fund in half, spending $4 billion from current $8 billion.","state-budget,state-finances"
true,Says the Senate will have a record number of female senators in 2013.,"history,women"
mostly-true,About 57 percent of registered Democrats in the new (9th Congressional) district come from my old district.,"elections,redistricting"
mostly-true,Why is January 8th an important date in American history? This day in 1835 is the only day in our history when we have not been in debt.,"federal-budget,florida"
false,The Obama administration manipulated deportation data to make it appear that the Border Patrol was deporting more illegal immigrants than the Bush administration.,immigration
half-true,"Says Arizona congressional candidate Christine Jones called Hillary Clinton a capable and respected leader, and an effective secretary of state. ...Hillary Clinton effective? Christine Jones thinks so.",campaign-advertising
false,"I am the only U.S. Senate candidate who spoke out against bombing Syria, and who challenged Georgias governor and insurance commissioner over obstruction to the Affordable Care Act.","foreign-policy,health-care"
pants-fire,"Loretta Lynch, the new nominee for attorney general, was a member of Bill Clintons defense team during the 1992 Whitewater corruption probe.","candidates-biography,criminal-justice"
barely-true,"We win when voter turnout is high, we lose when it is low.",elections
pants-fire,"Look, we are at war with these people and they dont wear uniforms. This is a war against people that are vicious, violent people, that we have no idea who they are, where they come from. We are allowing tens of thousands of them into our country now.","immigration,terrorism"
true,"In 2010, uninsured voters made up about 5 percent of the electorate.","congress,health-care"
true,The mayor said 'if you happen to be in this country in an undocumented status . . . then we welcome you here. We want you here. We'll protect you here.' ,immigration
barely-true,"Out of the total U.S. military budget, significantly less than 10 percent of that money is used to fight international terrorism.","military,terrorism"
true,We spend more money on lobbying than we do on campaigns.,"campaign-finance,ethics"
half-true,During her first four years in Washington Sen. Ayotte voted with the Koch brothers nearly 90 percent of the time.,"congress,voting-record"
barely-true,Says he didnt tell viewers that the Obama campaign hid news about the motives behind the attack in Benghazi because Obama was running for re-election.,"elections,foreign-policy"
true,"Over the last six years, the state of Illinois spent about $320 million on illegal immigrants.","health-care,immigration"
pants-fire,There are more people killed with baseball bats and hammers than are killed with guns.,guns
mostly-true,The Fulton County vote count will be finished by 11:30 p.m. on election night.,elections
pants-fire,Wendy Davis raised money for a U.S. House Democrat who is a member of a Democratic socialists group.,"candidates-biography,corrections-and-updates"
true,"Marco Rubio made it clear: Not only does he think Donald Trump is a con man, hewent on to say he doesnt trust Donald Trump with the nuclear codes.",candidates-biography
true,"Romney refused to pardon ""a decorated soldier"" returning from Iraq who had been charged with a crime involving a BB gun when he was 13.",crime
true,"Says she is entering in the most diverse class ever, of U.S. Representatives","congress,diversity"
barely-true,"In other jurisdictions where (a domestic partnership registry) has been enacted, we have seen that fewer people enter into marriage.","gays-and-lesbians,marriage"
half-true,Says Donald Trump hired illegal workers from Poland and he had to pay a million dollars or so in a judgment.,"candidates-biography,immigration"
false,"And, you know, our first president and our first commander in chief prayed every day. He had a field manual of prayers.",history
barely-true,"On three occasions, judges had to stop Jason Kander from manipulating elections.",candidates-biography
half-true,"Nobody knows about it, nobody talks about it, but under Obama, millions of people have been moved out of this country, theyve been deported.",immigration
mostly-true,"We have a tax code that allows groups to use their political operations within the tax code, under the guise of a charity, to use undisclosed millions of dollars to do political campaigns.","elections,taxes"
false,Congressman Renacci is under FBI investigation.,"campaign-finance,ethics"
true,"Rick Scott has heavily invested in a company that is geared to helping illegal aliens transfer money to family and friends out of the country.""",immigration
barely-true,Says the Obama administration invited Russia into Syria.,"foreign-policy,military"
half-true,On bringing casino gambling and other gaming to Georgia,gambling
false,"The reality is that we have roughly 15,000 undocumented immigrants living in the state...","education,immigration"
barely-true,"Says Hillary Clinton has taken hundreds of millions from those countries where women are stoned, where women are killed for adulteryand women cant drive.","candidates-biography,foreign-policy"
true,Mitt Romney received exactly zero votes in at least 12 Cuyahoga County precincts.,elections
half-true,"Hillary Clinton said, with a straight face, that the terrorist attacks this weekend were caused by Donald J. Trump",terrorism
mostly-true,"For NATO exercises, we dont have enough of our own hardware and equipment even for training purposes. So the Britsare spotting us choppers.","foreign-policy,military"
false,Says library district would come at no direct cost to the city budget.,"city-budget,county-budget"
half-true,Says Mark Warner has supported Harry Reid down the line.,voting-record
half-true,"The Iran deal violates promises the president made to the American people. ...It is not an anytime, anywhere inspection process.","foreign-policy,nuclear"
barely-true,Says Barack Obama put in place a board that can tell people ultimately what treatments theyre going to receive.,"debates,medicare"
true,Kendrick Meek claims hes the only candidate who saidSonia Sotomayor will make an excellent Supreme Court justice.,"candidates-biography,supreme-court"
mostly-true,"Says she heard more than 2,400 cases as a Wisconsin appeals court judge",legal-issues
false,"There are about 350,000 people who succeed in crossing our borders illegally each year.",immigration
true,"Says by 4th grade, 86 percent of African-American boys and 82 percent (of) Hispanic boys are reading below proficiency levels.","diversity,education"
half-true,"Florida retirees and families lost tens of thousands of dollars in deposits on failed Trump condo projects, but he pocketed their money and walked away.","candidates-biography,housing"
true,"On the day that (the Republican) state leader resigned in disgrace, a Shred-It' truck rolled up to Republican headquarters.",candidates-biography
pants-fire,Foreign Chinese prostitution money is allegedly behind the groups funding Congressman Jim Renaccis Republican majority.,"campaign-finance,campaign-advertising"
true,Says Texas ranks first in executions among the states.,"criminal-justice,pundits"
pants-fire,The people that perpetrated that travesty in San Bernardino had never been to the Middle East.,terrorism
mostly-true,Says he posted a win in the Republican Party of Wisconsin endorsement contest in the U.S. Senate primary.,elections
half-true,Black people kill more black people every six months than the KKK did in 86 years.,"crime,history"
true,"John McCain voted against establishing a national holiday in honor of Dr. Martin Luther King, Jr.",civil-rights
true,"More than 12,500 service men and women have been discharged on the basis of sexual orientation since the Don't Ask, Don't Tell"" policy was implemented, at a cost of over $360 million. Many of those forced out had special skills in high demand, such as translators, engineers, and pilots.""",military
true,"Of the 13 (Bill) Clinton speeches that fetched $500,000 or more, only two occurred during the years his wife was not secretary of state.","candidates-biography,foreign-policy"
half-true,"[Mitt] Romney and [Brendan] Doherty certainly have a lot in common, like flip-flopping on abortion -- in Dohertys case, in a little over a week.","abortion,women"
true,Our reserves are now in much better shape than they were just a few years ago.,"county-budget,taxes"
mostly-true,Says no city comparable in size to Austin or smaller was broken into as many congressional districts.,"congress,redistricting"
true,"In 32 other states and Washington D.C., they [voters] can avoid the wait by voting before Election Day.","elections,public-service"
barely-true,Says Russian President Vladimir Putin calls me brilliant.,candidates-biography
mostly-true,A $5-a-night hotel/motel tax thats part of the transportation bill will hurt Georgias convention business by adding extra costs for large groups coming to the state.,"taxes,tourism"
mostly-true,Texas has a higher incarceration rate than Russia or Iran.,"crime,criminal-justice"
mostly-true,The Georgia Lottery paid out $2.3 billion in prizes during the last fiscal year.,lottery
true,Says Donald Trump supported impeachment of President (George W.) Bush.,"foreign-policy,iraq"
barely-true,"In New England, Rhode Island has the second highest number of police officers being assaulted.","crime,public-safety"
false,"My opponent, in 2008, had contributions investigated by the federal government.","campaign-finance,elections"
false,"Says he didnt call Dr. George Tiller a baby killer, as liberal groups charge, but was merely reporting what some prolifers branded him.","abortion,pundits"
pants-fire,"Quotes Mark Cuban as saying,I worry that millions of millennials are voting Democrat this year because they fact-check everything.",elections
false,"In preparing a rules package for the 112th Congress, the GOP had no discussions with Democrats.","bipartisanship,congressional-rules"
half-true,The 2000 Census cost $4.5 billion. The 2010 Census is set to cost up to $14.5 billion.,"census,pundits"
false,"UPS left 15,000 employees spouses without health insurance and told them to, go on an exchange with no employer subsidy.","families,health-care"
mostly-true,Theres no scientific conclusion that (being gay) is genetic.,"gays-and-lesbians,science"
false,The Democratic majority led the 111th Congress to spend more money in two years than the first 100 congresses before them combined.,"federal-budget,history"
pants-fire,"When Josh Mandel claims to have accepted three debates with Sen. Sherrod Brown, he is lying. He has accepted ZERO proposed debates.","elections,campaign-advertising"
mostly-true,Says he never told anyone he hated the U.S. Senate.,"candidates-biography,congress"
mostly-true,Says Bernie Sanders chose to spend his honeymoon in the Soviet Union in 1988.,history
pants-fire,The Mexican government ... they send the bad ones over.,immigration
barely-true,Says Mike Coffman is with Trump.,"congress,immigration"
barely-true,"In two terms in the Missouri General Assembly, Jason Kander passed ZERO bills that were signed into law.",candidates-biography
half-true,The growth rate of women-owned businesses in Texas has nearly doubled that of the nation since President Obama has taken office.,"small-business,women"
true,I did not vote to spend money to fight that (Amendment 6 redistricting) lawsuit.,redistricting
mostly-true,We are the only state in the country that state employees dont contribute [to their pensions].,"retirement,state-budget"
false,One year today since #GOP took control of the House and no new jobs.,"bipartisanship,jobs"
false,"White House Political Director Patrick Gaspard once served as the ""right-hand man"" for Bertha Lewis, who heads up ACORN.",pundits
pants-fire,"We dont get a lot of calls from this White House I have, frankly, never had a call from them.",bipartisanship
half-true,"The average state pension, including managers, is $23,000 a year; and just $14,000 for local government workers.","retirement,state-budget"
half-true,The Consumer Financial Protection Bureau has no congressional oversight.,"congressional-rules,financial-regulation"
mostly-true,He's (Romney) the one who said that he would be to the left of Teddy Kennedy on gay rights.,gays-and-lesbians
false,"Says that Lee Fisher once said, I never met a gun control bill I didnt like.","crime,guns"
half-true,"Says in 2000, Fox News broke the story of George W. Bushs drunk driving arrest. Who broke it? Fox News.",bush-administration
mostly-true,"To comply with non-discrimination laws, the government is forcing people in business to make wedding cakes for anyone.","civil-rights,diversity"
mostly-true,Radio Marti and TV Marti have spent more than $500 million to reach less than 1 percent of the Cuban population.,foreign-policy
barely-true,I released all my emails.,candidates-biography
false,''I have received more contributions than any other candidate in the race Republican or Democrat.'',elections
true,"In Hawaii, ""they don't have a history of throwing incumbents out of office.""","elections,abc-news-week"
barely-true,"(Birmingham, Ala.) is the cradle of the civil rights movement.","civil-rights,history"
mostly-true,Says Mitt Romney has flip-flopped on his support for President Reagans policies.,"candidates-biography,message-machine-2012"
half-true,Ohio is doing better right now than the national average on all the (economic) numbers.,"economy,state-finances"
barely-true,Says Gov. Jim Doyle and the DNR have not put hunters first and mismanaged the deer herd; as a result the deer population has dwindled.,"environment,recreation"
mostly-true,President Barack Obama said over 20 times he did not have the legal authority to act as he did on immigration.,immigration
half-true,The Republican election platform was actually written with the help of a former lobbyist for AIG and a former lobbyist for Exxon-Mobil.,ethics
barely-true,Says Alaska Sen. Mark Begich supported President Barack Obamas economic policies 97 percent of the time.,"bipartisanship,congress"
true,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,military
mostly-true,Says David Dewhurst accused Cruz of being a Red Chinese Communist.,"bipartisanship,candidates-biography"
mostly-true,"Greg Abbott has benefitted from payday lenders who have given him $300,000 and then received a ruling from him that they can operate in a loophole in the law that allows them to charge unlimited rates and fees.","campaign-finance,financial-regulation"
half-true,"Many of the companies bankrolling the ad campaign against Amendment 4 are recipients of a congressional bailout, in the form of humongous tax refunds earlier this year.","florida,florida-amendments"
half-true,Nothing in any of the Democrat bills would require individuals to verify their citizenship or identity prior to receiving taxpayer-subsidized benefits.,"health-care,immigration"
half-true,I have the experience as Senate Budget Chair of cutting $4.5 billion in spending -- to close the deficit while protecting education and health care.,"state-budget,state-finances"
true,Says Donald Trump supports eminent domain and the Supreme Courts Kelodecision.,"candidates-biography,supreme-court"
false,Matt Patten kicked off his dirty campaign with thousands in dirty cash from guess who? (Frank) Russo and (Jimmy) Dimora.,"message-machine,campaign-advertising"
half-true,The list of voters that North Carolina Republicans tried to purge was two-thirds black and Democratic.,elections
pants-fire,Fox News airs Stuart Scott R.I.P. tribute with picture of Stephen A. Smith.,sports
false,Seventy percent of the people living in abject poverty are women.,"poverty,women"
half-true,On support for a military strike on Syria,foreign-policy
barely-true,"Says after Hurricane Sandy, New York Mayor Michael Bloomberg refused to allow the National Guard into the city to restore civil order because Guardsmen carry guns!","guns,public-safety"
false,Heres something that people never talk about with coach Schiano: Rutgers had the best graduation rate of any Division I football program in America.,"education,sports"
mostly-true,"President-elect Trumps immigration policies are very similar to policies that are sitting right in the Senate and the House today to temporarily suspend immigration from countries that harbor terrorism, to temporarily suspend immigration from Syria until we get better vetting.","homeland-security,immigration"
false,On bipartisan redistricting.,redistricting
true,"Says Keene, N.H., requested a military-grade armored personnel truck, citing their annual Pumpkin Festival as a possible target for terrorists.","homeland-security,public-safety"
half-true,On the importance of judicial experience for Supreme Court nominees.,legal-issues
barely-true,"Horse racing could boost Georgias economy by $1 billion a year and create 10,000 to 20,000 jobs.","economy,gambling"
false,Says the new Dodd-Frank financial law requires a 20 percent down payment to buy a house.,"housing,new-hampshire-2012"
false,"I have a perfect voting record from organizations like the Veterans of Foreign Wars, the American Legion and all the other veterans service organizations.",veterans
pants-fire,"For the amount of money Hillary Clinton would like to spend on refugees, we could rebuild every inner city in America.","immigration,urban"
mostly-true,"In the history of the United States, 168 presidential nominees have been filibustered, 82 blocked under President Obama, 86 blocked under all the other presidents.","congressional-rules,history"
barely-true,"In 2009, pre-Hillary, ISIS was not even on the map.","foreign-policy,terrorism"
half-true,90 percent of fires in Arizona are human-caused.,fires
mostly-true,Today 46 percent of all Floridians owe more on their home than it is worth.,"economy,housing"
mostly-true,"Says that when President Obama visited El Paso, he pronounced that the border with Mexico and the United States was safer than it ever was in history.","immigration,new-hampshire-2012"
pants-fire,"Technically, (Ted Cruz is) not even an American.","elections,legal-issues"
barely-true,"Rubio's ""got more experience than Obama had.""",candidates-biography
mostly-true,The Ohio Democratic Party has raised $1.1 million since the November election. A very small percentage of that has come from organized labor.,"campaign-finance,labor"
mostly-true,TheU.S. economyis three times asbig as Chinas.,"china,economy"
false,The majority of revenue generated by a proposed Kenosha casino would be sent to the Seminole tribe in Florida.,"gambling,jobs"
mostly-true,"Florida doesnt regulate assault weapons or .50 caliber rifles or large-capacity ammunition magazines. It doesnt require a permit to purchase a gun. It doesnt require any registration, whatsoever.",guns
barely-true,"Studies suggest the 2017 College Football Playoff Championship game will bring about 1,700 to 1,800 full-time jobs.","jobs,sports"
false,Says that he did not exactly say that communities have the right to ban mosques.,islam
true,He won't even support his colleague's ... motion to censure the Bush administration for systemic repeated illegal wiretaps.,"bush-administration,civil-rights"
half-true,Says Romney said we should ask Pakistan for permission to take a shot at Osama bin Laden.,"foreign-policy,terrorism"
mostly-true,Says Marco Rubio has the worst voting record there is today.,candidates-biography
mostly-true,Says Measure 11 is one of the most significant reasons for decrease in violent crime.,"crime,criminal-justice"
barely-true,"Says 160,000 kids stay home every day because they are afraid to go to school because of bullying.","crime,education"
mostly-true,A majority of the candidates on this stage have supported amnesty ... I have never supported amnesty.,"candidates-biography,immigration"
mostly-true,Says Pope Francis took the name of a saint who basically reached out to Muslims.,"islam,religion"
true,"The Republican from Georgia [U.S. Rep. Jack Kingston], he hasnt even been to a NASCAR race.","federal-budget,sports"
mostly-true,"The typical Wisconsin worker makes $5,000 less each year than our neighbors in Minnesota under Gov. Scott Walkers policies.","economy,workers"
true,"FIFA pressured Brazil into passing a so-called Budweiser bill, allowing beer sales in soccer stadiums.",sports
mostly-true,Passing a federal firearms background check through the NICS database . . . typically takes 90 seconds.,"government-regulation,guns"
barely-true,"Says Hillary Clinton has been a champion of globalist trade agreements. ... Worst of all, they are now pushing the disastrous 5,000-page Obamatrade the Trans-Pacific Partnership agreement.","candidates-biography,trade"
true,Says Jeb Bush flip-flop-flip(ped) on immigration.,immigration
half-true,"Says Marco Rubio opposes immigration reform. Worse, Rubio supports Donald Trump. His plan would deport 800,000 children, destroying families.",immigration
