label	statement	subjects
pants-fire	In 2012 1 in 4 Wisconsin schools had a subpar score on the Department of Public Instructions recent report cards and are failing the children they serve .	education,state-budget
false	We are bogged down in a war that John McCain now suggests might go on for another 100 years .	iraq
true	We spent approximately $20-billion of that money on pork barrel earmark projects . Maybe if we had done it right maybe some of that money would have gone to inspect those bridges and other bridges across the country .	federal-budget
barely-true	Dubai is the only country with huge amounts of imported workers that s actually passed legislation to give these immigrant workers a better deal in the Middle East .	human-rights,immigration,israel,abc-news-week
barely-true	NAFTA supported by the Secretary (Clinton) cost us 800000 jobs nationwide .	jobs,trade
half-true	Cuba wants to let the Chinese drill in some of the very parts of the gulf that American producers are currently forbidden to touch as close as 45 miles off the Florida coast .	energy
half-true	On running for Senate if Jim Webb retires .	elections
barely-true	Democratic Reps . Cicilline Boswell Carnahan and Critz demanded that Congress vote to increase the nations debt limit without making any spending cuts .	deficit,federal-budget
false	Last year I was involved with an effort to to help prosecutors get their first pay raise in more than 10 years .	criminal-justice,job-accomplishments,state-budget,state-finances
false	Ive either balanced every budget or we turned back a surplus .	county-budget,criminal-justice
barely-true	One Texas city has a law that says that women can only have six dildos .	sexuality,states,supreme-court
barely-true	The Florida Legislature has not filed a lawsuit to fight Amendments 5 and 6.	redistricting
mostly-true	When you look at the number of crashes before the cameras were installed compared to after theyre virtually the same .	public-safety,transportation
mostly-true	Our median income here in Providence is the same as the median income in Mississippi .	economy,income,poverty
mostly-true	U.S. Sen . Kay Bailey Hutchison voted to continue Roe v. Wade .	abortion
barely-true	Paul Ryans Medicare plan provides pretty much the same coverage that members of Congress receive .	congress,medicare,new-hampshire-2012
true	We do not have an overcrowding problem . As a matter of fact Rhode Island has one of the lowest incarceration rates in the country .	criminal-justice
false	Says Rep . Jim Renacci was trying to leave town for the holidays without extending your payroll tax cut .	social-security,taxes,voting-record
barely-true	Rather than work to secure the border (Marco Rubio) supported Obamas amnesty plan for illegal immigrants .	immigration
barely-true	Says Hillary Clinton gave up 20 percent of Americas uranium supply to Russia .	energy,foreign-policy,military,nuclear
mostly-true	Fifty years ago the average GM employee could pay for a year of a son or daughters college tuition on just two weeks wages .	corporations,corrections-and-updates,education,income,workers
mostly-true	On average college students are taking six years to get a four-year degree .	debt,education,jobs
false	In the state of Rhode Island 25 percent of our current physicians are graduates of for-profit medical schools .	education,health-care,public-health
false	Medicare will be bankrupt in nine years .	medicare
half-true	When it comes to being effective at creating jobs (Chris Christie has not had) a record of governing for effectiveness . . Last year New Jersey created no net new jobs .	jobs,states
half-true	Says Hillary Clinton called Barack Obama naive for saying he was would sit down and talk to the Iranians during the 2008 Democratic primary .	foreign-policy,nuclear
false	If the Supreme Court throws out the federal health care law it would be an unprecedented extraordinary step of overturning a law that was passed by a strong majority of a democratically elected Congress .	health-care,legal-issues,supreme-court
true	I opposed this war from the beginning . I opposed the war in 2002 . I opposed the war in 2003 . I opposed it in 2004 and 2005 and 2006 .	iraq
true	Says the State Department spent $630000 to get 2 million Facebook Likes .	deficit
half-true	In Romneys first budget (in Massachusetts) he cut $248.7 million from K-12 education .	candidates-biography,education,state-budget
half-true	We now have our kids go to school about a month less than most other advanced countries .	education
half-true	Says his office has already recovered over $2 billion from Wall Street for the workers retirees and investors who were harmed .	government-efficiency
mostly-true	I had the longest judicial vacancy in the history of the United States .	candidates-biography,history,job-accomplishments,legal-issues,supreme-court
mostly-true	Says Gov . Scott Walkers proposed reduction in university spending is about the size of the one under Democratic Gov . Jim Doyle but Democrats didnt treat Doyles cut as so dire .	education
true	The average unemployed American has been out of work for almost 40 weeks .	economy,jobs,pundits
true	Republican challenger Bill Flores has never once voted in a general election in our district .	candidates-biography,elections,message-machine
false	Hillary Clintons international travels included no serious diplomacy .	foreign-policy
mostly-true	Says that when he first ran for office in the late 1980s there were still folks who didnt have phone service . Soon Id helped ensure that everyone in North Florida could access a dial tone .	elections,message-machine
half-true	This years state budget and my spending proposal for Fiscal Year 2016 represent an infusion of more than $1 billion in additional money for K-12 education .	education,state-budget,state-finances
mostly-true	Says the high-speed rail project provides short-term jobs .	jobs,stimulus,transportation
true	Polls showHillary Clinton wins every time with Donald Trump as her opponent .	polls
false	Says Peter Kilmartin has only three years experience in his own law practice .	candidates-biography
half-true	During my administration funding for education has increased by over $930 million .	education,state-budget
barely-true	As a legislator (Marco Rubio) flipped on a key vote after making a quick $200000 from selling the house to the mother of the bills lobbyist .	candidates-biography,ethics
false	Says Daniel Webster thinks wives should submit to their husbands .	candidates-biography,marriage,message-machine
barely-true	Says he fought for the repeal of a septic tank inspection program after Tallahassee pulled a fast one .	environment,message-machine-2012
barely-true	One-hundred times as many people worked their way from poverty into the American middle class during his presidency compared to Ronald Reagans presidency .	economy,job-accomplishments,jobs,poverty,workers
pants-fire	The new Hartsfield-Jackson international terminal was on time and on budget .	transportation
barely-true	Scott Walker has given a $10000 tax deduction to millionaires who send their kids to exclusive private schools .	education,income,taxes,wealth
false	Sheldon Whitehouse and 18 other senators voted to censor the internet .	criminal-justice
mostly-true	We have a $2 trillion to $3 trillion infrastructure deficit . Weve got work that needs to get done . Weve got people that want to go to work .	economy,infrastructure,jobs
false	Jobs that involve the minimum wage are overwhelmingly jobs for young people starting out in the workforce .	jobs,labor
false	I was among the earliest to criticize the rush to war (in Iraq) and yes even before the war ever started .	iraq
false	The City of Milwaukee uses the building inspection area as a revenue base .	city-budget
mostly-true	The cost ofa gas tank fill-up has risen$30 sinceBarack Obama became president .	energy,gas-prices
barely-true	College tuition costs have risen by 25 percent under the Democrats .	education,message-machine-2012
pants-fire	Obama said troops whine about bearing the costs of going to war .	military,veterans
mostly-true	Says Donald Trumps position isto roll back all of the financial regulations passed after the financial crisis .	financial-regulation
mostly-true	Says Rep . Paul Ryans budget roadmap doesnt balance the budget until the 2060s and adds an unthinkable $62 trillion to the national debt between now and then .	deficit,federal-budget
pants-fire	Says Barack Obama said If we keep talking about the economy were going to lose .	economy,message-machine-2012
pants-fire	Wendy Davis was just doing a fund-raiser in Chicago with the international socialists organization .	candidates-biography,corrections-and-updates
barely-true	We have the highest funding in (the) K-12 system in the history of the state .	education,state-budget
pants-fire	Says Ted Cruzsaid I was in favor in Libya . I never discussed that subject .	foreign-policy
half-true	With the auto rescue President Barack Obama saved more than 1 million middle-class jobs all across America including more than 28000 in Wisconsin .	federal-budget,jobs,transportation,workers
half-true	Says Barack Obama has the worst record of any president when it comes to putting America deeper in debt .	debt,history
barely-true	In June jobless ranks were higher in nearly 90 percent of U.S. cities .	economy,jobs,message-machine-2012
true	We could save all the oil that they re talking about getting off drilling if everybody was just inflating their tires and getting regular tune-ups .	energy
pants-fire	Says there was a NATO base in Turkey being under attack by terrorists .	foreign-policy,terrorism
true	In the past three years state legislatures have enacted more of these restrictions (on abortion) than in the previous 10 years combined .	abortion,health-care,women
false	EPA wants to regulate the family BBQ .	environment,food-safety,government-regulation
pants-fire	Barack Hussein Obama will force doctors to assist homosexuals in buying surrogate babies .	gays-and-lesbians,health-care,religion
false	He (Obama) has done several things well . Most of those things are places where he changed his view from where he had during the campaign . So for instance he s left our troops in Iraq and they re being more successful there . He boosted our effort in Afghanistan which is the right course to take . He did not close Guantanamo thank heavens .	afghanistan,iraq
half-true	One state even spent a million bucks to put up signs that advertise that they were spending on the federal stimulus projects .	federal-budget,stimulus,transportation
true	In Senate Bill 5 there is this new method of evaluating teachers . Youre also going to be rated on what the parents think of you and they can send questionnaires and surveys home to parents .	education,labor
barely-true	Says that while President Barack Obama promised to work with your employer to lower your premiums by $2500 per family per year his health care law raises premiums in the individual market by $2100 per family .	health-care,message-machine-2012
half-true	Says Newt Gingrich is responsible for the gridlocked politics of Washington .	bipartisanship,history
half-true	Twenty-seven out-of-state pharmaceutical companies have raised more campaign dollars (against a drug price control measure) than all other state ballot measures have raised to date combined .	campaign-finance,drugs,elections
pants-fire	As part of efforts to rein in protesters Republicans in Wisconsin have bolted windows inside the Capitol shut .	labor,state-budget
true	Obama says Clinton in 2002 suggested there was a connection between al-Qaida and the Iraqi government .	iraq
half-true	Says comprehensive immigration reform will add $700 billion to our economy .	economy,immigration
true	(Ronald Reagan) raised taxes a billion dollars in his first year as governor of California .	taxes
true	Our businesses have created jobs every single month since (Obamacare) became law .	economy,health-care,jobs
mostly-true	Says Bernie Sanders voted for regime change with respect to Libya .	debates,foreign-policy,terrorism
mostly-true	If you ask how many times did Ronald Reagan attend a fundraiser when he ran for re-election in 1984 the answer is eight times . If you say how many times did Barack Obama attend a fundraiser in 2012 the answer is 228 times .	campaign-finance
barely-true	Democrats failed to flip the Wisconsin state Senate because recall elections were in the deepest red districts in the state .	elections
half-true	The Senate version of the economic stimulus package includes millions of dollars to World War II Filipino veterans in the Philippines .	stimulus,veterans
mostly-true	TheHousebudget plan proposes the largest discretionary spending cut in history .	federal-budget,history
barely-true	Ted Cruz is unknown to the vast majority of Texans .	candidates-biography,polls
half-true	Says Anthropology is a STEM (science technology engineering math) field .	education,science
false	When news broke that Ferguson 18-year-old Michael Brown was a suspect in a robbery MSNBC practically went off the air for a while to have behind-closed-doors meetings to figure out how to deal with this new revelation .	criminal-justice,transparency
pants-fire	People can t go fishing anymore because of Obama .	environment,pundits,recreation,science
true	Congressional Budget Office says 8 (percent) unemployment till 2014	economy,jobs
false	Says top Clinton advisers were pressing birther movement stories very hard .	obama-birth-certificate
half-true	Things like having Friday classes have been shown to be very effective on college campuses in reducing drinking .	Alcohol,education
barely-true	Walmart employees receive roughly $5800 in public assistance per year .	welfare,workers
half-true	When adjusted for inflation (Texas) per-student spending has remained relatively flat over the past 16 years . Despite that trend Texas schools in 2017 will receive $381 less per student than they did in 2003 .	education,state-budget,state-finances
half-true	As Virginias governor Allen cut spending and waste with bipartisan support .	job-accomplishments,market-regulation,state-budget
false	My position hasnt changed on using executive authority to address immigration issues .	immigration,legal-issues
false	Protesters in La Crosse blocked an exit and surrounded a State Patrol car carrying the governor and were beating on the windows and rocking the vehicle . When the car was extricated from the crowd a truck blocked a second exit .	labor,state-budget,unions
true	Oregon schools receive millions of dollars per year in federal school lunch assistance and yet they are required to spend that money almost anywhere but Oregon .	congress,education,federal-budget
true	Almost half a million people are still eligible (for DACA) particularly in the Asian-American and Pacific Islander community .	immigration
half-true	The pastor McCain calls his spiritual guide Rod Parsley believes America s founding mission is to destroy Islam which he calls a false religion .	religion
half-true	First Donald Trump said wages are too high and both Donald Trump and Mike Pence think we ought to eliminate the federal minimum wage .	economy,government-regulation,income,labor,poverty,small-business,wealth,workers
barely-true	Dan Gelbers employment by BPs law firm could disqualify him from representing Florida against BP as Attorney General .	candidates-biography,legal-issues,oil-spill
false	The congressional district for Miami-Dade and Broward counties has a staggering drop-out rate of almost 61 percent .	children,education
mostly-true	I was never against same-sex marriage .	marriage
pants-fire	Says protesters at the Wisconsin state Capitol on the night the state Senate passed collective bargaining changes damaged the windshield of his car .	labor,state-budget
half-true	You can absolutely get a gun if you have several felonies as long as you buy it on the Internet or at a gun show .	crime,guns
barely-true	Bill Gunter would drain millions from local public schools and give our tax dollars to private for-profit schools run by out-of-state corporations .	education,state-budget
pants-fire	Small businesses that have $250000 in gross sales for the business . Theyre the ones that are looking at massive tax increases .	small-business,taxes
half-true	Michael Dukakis created jobs three times faster than Mitt Romney .	jobs
pants-fire	Our children do not spend any time in school learning about our own U.S. Constitution .	education
mostly-true	Says Hillary Clintons rejection of efforts to make it easier to vote and harder to cheat not only defies logic but the will of the majority of Americans .	elections
false	Every time weve cut taxes revenues have gone up the economy has grown .	economy,federal-budget,taxes,abc-news-week
true	Says state Rep . Diana Maldonado of Round Rock uses Craigslist to hire campaign block walkers .	campaign-finance,workers
false	Says that President Barack Obama said an attack on Syria was going to be a pinprick .	foreign-policy,military
half-true	Raising taxes on investment income has actually lowered the revenue received from the tax while cutting capital gains tax rates has increased revenue .	taxes
barely-true	Common welfare programs give income of $43330 or $20.83 an hour .	children,economy,families,federal-budget,government-regulation,health-care,housing,hunger,income,medicaid,poverty,state-finances,welfare,women,workers
barely-true	Senate Bill 5 makes it harder for nurses to give the patients the quality care they need .	jobs,labor,unions
half-true	Says that Tim Pawlenty eliminated health insurance for 33000 to 35000 people when he was governor of Minnesota .	health-care
barely-true	A public option for health care would end private insurance because the private insurance people will not be able to compete with a government option .	health-care
mostly-true	Says Donald Trump saidas recently as a few weeks ago in Phoenix that every undocumented person would be subject to deportation .	candidates-biography,homeland-security,immigration
half-true	Says his deficit plan made some adjustments to (Simpson-Bowles) and were putting it forward before Congress right now a $4 trillion plan .	deficit,federal-budget
barely-true	Says Jeb Bush appointed a guardian for the fetus of a rape survivor .	abortion
barely-true	Thanks to actions by the Milwaukee County Board on the 2013 budget the amount of county taxes on the average home in the city of Milwaukee would be a $19 decrease .	county-budget,county-government,taxes
half-true	Eighty percent of those who have applied for licenses have no cancer no Parkinsons disease or glaucoma . They have nothing you would associate [with] the use of medical marijuana .	drugs,health-care,marijuana
half-true	Says Sen . John McCain told dreamers that hell support the Dream Act then he voted against it .	immigration
false	The Pell bridge is a tourism bridge essentially and not a commuter bridge .	economy,infrastructure,recreation,state-budget,state-finances,tourism
mostly-true	Says a portfolio managed by the Texas General Land Office earned 22 percent last year while the states emergency reserve account experienced a 1 percent gain .	education,state-budget,state-finances
false	Says Colorado food stamp recipients can use ATMs to get cash to buy marijuana .	drugs,marijuana,welfare
half-true	The State of Wisconsin thinks you should have to wash your hands at least 28 times to make one peanut butter-and-jelly sandwich .	county-government,food-safety,government-regulation,health-care
false	When Social Security Medicare and Medicaid were created Republicans stood on the sidelines	health-care,history,medicaid,medicare
true	Gun violence is by far the leading cause of death for young African American men outstripping the next nine causes of death combined .	diversity,guns
half-true	Under Republican economic policies the typical American family saw their incomes fall by about 6 percent .	economy,families
barely-true	Hillary interned with Bob Treuhaft the head of the California Communist Party .	candidates-biography
false	Across the board violent crime in jurisdictions that recognize the Right to Carry is lower than in areas that prevent it .	crime,guns
half-true	Using a surcharge on the cigarette tax to help pay for a new downtown sports arena is not feasible under state law .	taxes
mostly-true	Says employers are still allowed to pay people with disabilities below the minimum wage .	civil-rights,disability,income,jobs,market-regulation,workers
false	Kendrick Meek was named one of the two most corrupt Democrats in Congress by Citizens for Responsibility and Ethics in Washington .	candidates-biography,ethics,message-machine
half-true	Under Mayor Angel Taveras Providences bond rating was downgraded from A to BBB two steps above junk-bond status .	city-budget,job-accomplishments
mostly-true	Says using E-Verify is a fair amount of cost about $20 per person that does not match .	immigration
barely-true	There is a growing body of evidence that radiation in excess of what the government says are the minimum amounts you should be exposed to are actually good for you and reduce cases of cancer .	nuclear,pundits,science
barely-true	Women in the United States are paid about 70 percent of what men earn for the same work .	jobs,women
pants-fire	Wisconsin has created just under 100000 jobs since he took office .	job-accomplishments,jobs
mostly-true	In New Jersey Gov . Christie vetoed legislation to extend early voting .	elections
false	Were the most highly taxed nation in the world .	taxes
mostly-true	Says federal regulations adopted in 2011 increased the cost of each vehicle for his business by $10000 .	environment,market-regulation
true	Even if you took literally every single ounce of platinum in the world it still wouldnt add up to enough needed to pay down our nations debt .	debt
half-true	A new law requires the USDA to approve the harvest and sale of crops from genetically modified seed even if a court has ruled against the crop as being dangerous to public safety or the environment .	corrections-and-updates,food-safety,government-regulation
false	Says under Oregon law girls from 15 years of age and up are given complete control over whether to be sterilized or not .	health-care,public-health
half-true	In Afghanistan the (military) leadership has proposed a new medal an award for Courageous Restraint . for NOT FIRING BACK .	afghanistan,military
false	The Justice Departments Fast and Furious gun-walking program started in the Bush administration .	guns
barely-true	Says one of Austin City Council Member Randi Shades biggest contributors is the lobbyist for the Formula 1 racetrack planned outside Austin .	city-budget,city-government,ethics
false	As unbelievable as it sounds your tax dollars are funding the federal governments Zombie Apocalypse Plan . I kid you not .	federal-budget
false	Rob Portman is the one who actually sucked the jobs out of the (Mahoning) Valley and sent them to China .	economy
pants-fire	Gov . Scott Walker and the Republican-controlled state legislature have added over $140 million in new special interest spending	health-care,small-business,taxes
half-true	When it comes to what little bit of job creation was happening in Massachusetts (when Mitt Romney was governor) it was happening in the public sector at six times the rate that it was happening in the private sector .	jobs
mostly-true	Says former Sen . George Allen voted four times to raise his own pay .	voting-record
mostly-true	Eighty-seven percent of private insurance plans currently include (abortion) coverage .	abortion,health-care
mostly-true	Rhode Island has the second highest per enrollee (Medicaid) cost of any state in the country which is 60 percent higher than the national average .	economy,federal-budget,government-efficiency,health-care,medicaid,poverty,public-health,market-regulation,state-budget,state-finances,states,taxes
barely-true	One estimate says there may be three times as much oil in the United States as there is in Saudi Arabia .	energy,message-machine-2012
mostly-true	Says he fought Obama at the Supreme Court and won .	supreme-court
false	Says actor Dwayne The Rock Johnson wore a T-shirt stating : We Stand for the flag we kneel for the fallen .	fake-news,pop-culture
half-true	There have been some estimates that if you deported everybody who is in Texas illegally it would create an economic recession for the state .	immigration
barely-true	Tim Kaine supported higher energy costs for families .	cap-and-trade,climate-change,energy,message-machine-2012
false	Ending federal funding for National Public Radio would jeopardize 9000 jobs .	jobs
true	Says Florida refused to allow theinsurance commissioner to negotiate lower rates with companies or refuse rates that are too high under Obamacare .	health-care,states
false	Rick Scott has said that he would do away with the Department of Community Affairs .	state-budget
barely-true	Oregons Umpqua Community College where the shooting occurred was a gun-free zone .	guns
half-true	As a result of National Rifle Association and other private-sector (safety-education) programs fatal firearms accidents are at the lowest level in 100 years .	crime,guns
true	Georgias CRCT set some of the lowest expectations for student proficiency in the nation .	education
true	He s been endorsed by every major newspaper here in the state of Texas .	elections
true	The House of Representatives does not have a prochoice majority .	abortion
half-true	Romney outsourced call center jobs to India .	jobs,message-machine-2012
true	To give a sense of how families are struggling a record four out of every 10 school kids in Ohio now qualifies for subsidized lunch .	children,economy,families,poverty
barely-true	Says Obama puts 15 unelected unaccountable bureaucrats in charge of Medicare who are required to cut Medicare . that will lead to denied care for current seniors .	medicare
barely-true	President Barack Obama has now spent three years proving that he kills jobs in energy he kills jobs in manufacturing .	economy,energy,history,jobs,workers
pants-fire	Margaret Sanger wanted a black Christian leader to be like a Judas goat and lead the blacks to genocide . Remember that And they picked Martin Luther King as their spokesman .	abortion,history,public-health,women
pants-fire	Virginia state employees pay nothing toward their pensions .	retirement,state-budget
half-true	Says Barack Obama and Hillary Clinton are responsible for leading America into a deal that will arm Iran .	homeland-security,israel,nuclear,terrorism
half-true	95 percent of teachers and principals are not implicated in the [Atlanta Public Schools cheating scandal] report at all .	education
true	Florida is the largest dog-racing state in the country .	animals,gambling,tourism
half-true	Says Donald Trump is for a single-payer health care system .	health-care
pants-fire	Vows to keep Georgias race for governor civil and focused on the positive .	message-machine
true	We cut our deficits by more than half .	deficit,economy,federal-budget
half-true	A study from the Massachusetts Institute of Technology Harvard and Dartmouth concluded that Medicaids value to its beneficiaries is significantly lower than the actual cost of the program .	health-care,medicaid
barely-true	Says Sen . Ted Cruz used to be in favor of birthright citizenship but is now against it .	immigration
mostly-true	40000 veterans in Texas wont get health care because Perry rejected Obamacares Medicaid expansion .	health-care,veterans
mostly-true	U.S. unemployment among people ages 16 to 24 is 18.4 percent which is a 60-year high .	jobs,occupy-wall-street,workers
true	Says U.S. Sen . Ron Johnson voted to let oil and gas companies emit unlimited carbon pollution into our air	climate-change,energy,environment,transportation
half-true	An overwhelming majority of Republican and Democrat law enforcement leaders have endorsed Brad Schimel .	criminal-justice,elections,job-accomplishments
true	What do Rutgers University Kean University Montclair State University New Jersey City University Stockton College Rowan University and William Paterson all have in common They all graduate less than 50 percent of their students within four years .	education
mostly-true	Opponent Holly Benson said that Just because youre poor doesnt mean youre unhealthy it just means you have a lot more time to go running .	candidates-biography,health-care
barely-true	Most of the people who have signed up through the Obamacare exchanges already had insurance .	health-care
true	Says a change in law he carried stopped a $100 million tax increase in the Dallas school district .	education,taxes
mostly-true	Weve recovered (from the recession) faster and come farther than almost any other advanced country on Earth .	economy
false	Jeff Greene on why hewent Cuba .	candidates-biography,ethics
half-true	Says Hillary Clinton isunder investigation with the FBI right now .	criminal-justice,debates
false	The average (public school) teacher in Wisconsins making $89000 a year in salary and benefits .	education,labor,state-budget
mostly-true	(Chris Christie) has not paid one dollar of state money into our pension system and then states that the system is broke .	retirement,state-budget
mostly-true	States have cumulatively cut over $1.8 billion from their mental health services between 2009 and 2011 . This is the largest reduction in state mental health services in half a century .	guns,health-care
mostly-true	Under Republican Chris Christie New Jersey had the highest increase in unemployment in the country last year . Nearly 1 in 10 jobless . The worst unemployment in the region . Near the bottom in economic growth yet Christie protected a tax cut for millionaires but vetoed a minimum wage hike .	economy,jobs,states
half-true	Mitt Romneys companies were pioneers in outsourcing U.S. jobs to low-wage countries .	candidates-biography,economy
half-true	28 percent of Kentuckians dont have any online access .	congress,campaign-advertising,states,technology
barely-true	We spent twice as much per capita for health care in this country as the next closest nation .	health-care
half-true	The Obama administration called Bashar Assad a reformer when he was turning his Russian-provided guns on his own people .	foreign-policy
true	Currently it costs more than a penny for the U.S. Mint to make a one cent coin and more than a nickel to make the five cent piece .	economy
barely-true	On the day the House voted on the climate change bill there was not even a copy of the bill in the well of the House which is standard . It wasnt even written .	energy,environment,pundits
barely-true	Says Hillary Clinton makes more per hour at a speaking gig than the average CEO does in a year .	income,wealth,workers
barely-true	Says Every time the Legislature suspended the kicker most recently the corporate kicker in 2007 Salem spent every penny and failed to stabilize the states revenues .	state-budget,state-finances,taxes
half-true	Cuba has a lower child mortality rate than ours . Their life expectancy is now greater than ours .	children,foreign-policy,health-care,public-health
pants-fire	Says Baltimore police are trained by Mossad and Shin Bet .	israel,public-safety
barely-true	Wisconsin ranks No . 2 in economic growth according to the Federal Reserve Bank of Philadelphia .	economy
false	Says he never voted for a tax increase .	debt,deficit,taxes
half-true	When we lower tax rates we generate more in revenues . That happened in 86 with the Reagan plan happened in 2001 following the Bush plan .	federal-budget,taxes
barely-true	The Atlanta areas water planning district is now the national leader in conservation .	environment
mostly-true	The state of Wisconsin pays plumbers engineers and other attorneys much much more than it pays attorneys to represent poor people .	legal-issues,state-budget
mostly-true	Says Peyton Manning struggles in cold weather games .	sports
mostly-true	Under President Bush in eight years we added $4.9 trillion to the debt . Under President Obama weve added $5.3 trillion to the debt in the 3.5 years hes been in office .	debt
half-true	Minnesota has passed and Indiana has passed right to work laws making union membership and dues optional	economy,jobs,labor,state-budget
true	Gov . Rick Scotts sale of the state planes was not proper .	legal-issues,state-budget
false	The health care law is job killing .	economy,health-care
mostly-true	Weve seen a remarkable reduction in the number of Americans being executed - its down nearly two-thirds over the past generation .	criminal-justice
half-true	Onthe Iran nuclear deal	nuclear
pants-fire	Q: What do these Patriotic Americans have in common A: They are all Draft Dodgers .	military,patriotism
mostly-true	Outside of recall elections theres never been a public official removed from office in Wisconsin for anything but malfeasance in office .	Alcohol,city-government
mostly-true	Half of all Americans have less than $10000 in their savings account .	families,income,pensions,poverty,wealth
true	Says theres no language in the U.S. Constitution that prevents someone from running for Congress simultaneously in multiple states .	elections
mostly-true	The United States is 50th in life expectancy in the world .	health-care
barely-true	Ebola is incredibly contagious very transmissible and easy to catch .	ebola,public-health
false	In 2010 Betty Sutton voted to destroy Medicare .	health-care,job-accomplishments,medicare
barely-true	Travis County residents trusted me to take on Tom DeLay and we won .	candidates-biography,crime,criminal-justice
mostly-true	The turnout on May 14th was just 7 percent - the lowest turnout in decades .	city-government,elections
barely-true	Eric Cantor voted to fully fund Obamacare in October .	health-care,voting-record
half-true	On support for ethanol mandates	agriculture,energy,gas-prices
false	The fiscal cliff agreement was the largest tax increase in history .	federal-budget,health-care,taxes
true	On the mosque near ground zero .	religion
half-true	Latin Americas economy is almost as big as the economy of China .	economy,foreign-policy
false	Obama has no experience or background at all in national security affairs .	foreign-policy
barely-true	Jim Marshall votes liberal in Washington . and we arent fooled .	voting-record
pants-fire	Says its not accidental that the villain in the Batman movie is named Bane .	pop-culture,pundits
false	White House spokesman Robert Gibbs lied when he said President Obamas birth certificate is posted on the Internet .	candidates-biography,obama-birth-certificate
false	A provision in the health care reform bill for end-of-life counseling for seniors is not entirely voluntary .	health-care
half-true	Says Scott Bruun still believes in the same old direction that George Bush had before which is to privatize Social Security .	social-security
true	When McCain was questioned about hiring lobbyists to his campaign staff his top lobbyist actually had the nerve to say The American people won t care about this .	elections,ethics
mostly-true	I was speaking out on pension reform almost 17 years ago .	candidates-biography,debt,deficit,economy,government-regulation,history,job-accomplishments,labor,pensions,retirement,state-budget,state-finances,taxes,unions,wealth,workers
true	Three of our cities are among the top five worst cities in the U.S. for asthma .	energy,environment,government-regulation,health-care,public-health,market-regulation
barely-true	The labor participation rate is at an all-time low .	economy,jobs
mostly-true	Mike Huckabee supported taxpayer-funded scholarships for illegal aliens .	immigration
false	For every 33 pregnant women that walk into a Planned Parenthood clinic 32 receive an abortion .	abortion,deficit,federal-budget
true	Virginia spends $400000 on abstinence programs while losing $2.5 million in federal funds due to Gov . Bob McDonnells political agenda .	abortion,state-budget
mostly-true	Nearly 6 in 10 uninsured Americanscan get health insurance for what may be the equivalent of your cell phone bill .	health-care
mostly-true	Cranstons 2014-2015 budget funds 100 percent of the local police and fire pension and other retiree benefit costs .	economy,income,job-accomplishments,labor,pensions,taxes,unions,workers
barely-true	Says the 2014-15 state budget cut border security and funding to fight criminal gangs .	crime,immigration,state-budget
false	Says Democratic Party created the Ku Klux Klan .	civil-rights,history
mostly-true	Says Roy Blunt secretly inserts language to benefit tobacco giant Philip Morris into a national security bill while Blunts girlfriend and son are lobbyists for the cigarette company and just days earlier 26 Philip Morris executives wrote checks to Blunt totaling $23000 .	campaign-finance,homeland-security,message-machine
true	Says Donald Trump mocked someone with a disability .	disability
half-true	We rank below Ethiopia Im told in terms of our exports per capita well below any of the other developed countries we trade with and well below China and (South) Korea .	economy,foreign-policy,trade
mostly-true	Bill Heller raises taxes . Property taxes . Small business taxes . He even wants to tax the Internet . Mr . Heller said no to balancing the federal budget that puts more debt on our kids .	message-machine,taxes
half-true	The U.S. spends $4 billion on research and development for energy while spending $350 billion on oil from foreign countries many of whom are our enemies .	energy,foreign-policy,oil-spill
false	Says the state auditor found that 37 percent of the 428000 students receiving free and reduced-price lunches are ineligible .	education
pants-fire	Says Barack Obama began his presidency going on a worldwide apology tour .	foreign-policy
barely-true	[My administration is] well represented both racially ethnically and gender-wise .	city-government,diversity,women
true	President Obama campaigned on a promise to put reproductive health care at the center of his reform plan .	abortion,health-care
half-true	President Obama campaign surrogate Maryland Gov . Martin OMalley acknowledged that we are not better off than we were four years ago .	economy
half-true	Site selectors who decide where businesses expand or relocate shun closed shop states like Wisconsin in favor of Right to Work states like Iowa Indiana and Michigan .	workers
half-true	Said he opposed every budget Republican and Democrat .	federal-budget
true	The House of Representatives has never sued a sitting president in all of U.S. history .	congress,legal-issues
false	Only five Texas counties account for almost 90 percent of the (states) cattle industry .	agriculture
half-true	Says President Barack Obama has allowed each year hes been here the prosecutions of gun cases (for background check failures) to go down . . Theyve declined every year since President Bush left office .	guns,legal-issues
mostly-true	Oregons budget has grown by 49 percent in just four years .	state-budget
half-true	We ve created or saved up to 1.6 million jobs according to the CBO - the Congressional Budget Office - through the Recovery Act .	economy,stimulus
barely-true	Says Matt Bevin has repeatedly failed to pay his taxes .	ethics,taxes
mostly-true	California Republican gubernatorial hopeful Meg Whitman contributed to and campaigned for Democratic Sen . Barbara Boxer .	campaign-finance,candidates-biography,elections,message-machine
barely-true	Says a Justice Department memo directs that you must openly embrace gay marriage and homosexuality .	families,gays-and-lesbians
false	Kasichs trade deals cost Ohio thousands of jobs - 49000 jobs to Mexico 91000 to China .	economy,message-machine,trade
true	Says with Jon Corzine its the first time I think in history where a former Senator has been subpoenaed to testify before his former colleagues .	history
half-true	Says Donald Trump brings in hundreds of foreign workers to replace Americans .	immigration,labor
