True,As weve seen that federal support for states diminish youve seen the biggest job losses in the public sector - teachers police officers firefighters losing their jobs .,"economy,jobs,stimulus,workers",True,"All three experts with high weights agree that independent public records and reputable analyses support the claim in economy, jobs, stimulus, workers within the stated timeframe and definitions. Their verdicts are well-justified, and the lack of dissenting opinions strengthens their collective argument. The absence of counterarguments from these experts suggests that the claim is supported by a broad consensus of credible sources.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in economy,jobs,stimulus,workers within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in economy,jobs,stimulus,workers within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in economy,jobs,stimulus,workers within the stated timeframe and definitions.'}]"
True,Says New START passed while Clinton was secretary of state is a treaty cutting Russias nuclear arms .,"candidates-biography,foreign-policy,nuclear",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in candidates-biography,foreign-policy,nuclear as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in candidates-biography,foreign-policy,nuclear as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in candidates-biography,foreign-policy,nuclear as stated or omit key context.'}]"
False,Says his free public university tuition program is paid for by a tax on Wall Streets speculation .,education,True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in education within the stated timeframe and definitions. The SMEs with the highest weights, Politics&Elections SME and Health&Science SME, both provide well-justified analyses supporting the claim. Although Economy&Taxes SME disagrees, their verdict is outweighed by the combined weight of the other two experts.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in education within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in education as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in education within the stated timeframe and definitions.'}]"
True,Ohio ranks 46th in the country in putting dollars in the classroom .,"education,government-efficiency",True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in education,government-efficiency within the stated timeframe and definitions. The SMEs from Politics&Elections and Economy&Taxes provide strong justifications, while the Health&Science SME's verdict is contradicted by the majority. The lack of evidence from the Health&Science SME does not outweigh the collective evidence from the other experts.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in education,government-efficiency within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in education,government-efficiency within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in education,government-efficiency as stated or omit key context.'}]"
True,Under a Wisconsin bill minor offenses such as violating pet leash laws seat belt laws parking infractions etc . would now be arrestable offenses .,"civil-rights,guns,legal-issues",True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in civil-rights,guns,legal-issues within the stated timeframe and definitions. The Politics&Elections SME's verdict is outweighed by the Economy&Taxes SME and Health&Science SME's verdicts, which are supported by independent public records and reputable analyses.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in civil-rights,guns,legal-issues as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in Categories: MEDIUM, #national within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in civil-rights,guns,legal-issues within the stated timeframe and definitions.'}]"
False,Says in 2003 Texas cut $10 billion out of the entire budget yet we put $1.8 billion more into public education . We put $800 million more into health and human services .,state-budget,True,"All three experts with high weights agree that independent public records and reputable analyses support the claim in state-budget within the stated timeframe and definitions. Their verdicts are consistent and well-justified, providing strong evidence for the claim.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in state-budget within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in state-budget within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in state-budget within the stated timeframe and definitions.'}]"
True,Under Hillary Clintons plan illegal immigrants convicted of committing crimes get to stay .,immigration,False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in immigration as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in immigration as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in immigration within the stated timeframe and definitions.'}]"
False,The Obama administration leaked information deliberately or otherwise that led to the identification of the Pakistani doctor that helped us in achieving our goals and killing bin Laden .,"foreign-policy,message-machine-2012,military,terrorism",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in foreign-policy,message-machine-2012,military,terrorism as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in foreign-policy,message-machine-2012,military,terrorism as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in foreign-policy,military,terrorism as stated or omit key context.'}]"
False,Over the last several months there was a review board headed by two distinguished Americans Mike Mullen and Tom Pickering who investigated every element of the Benghazi incident .,"foreign-policy,terrorism",True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in foreign-policy,terrorism within the stated timeframe and definitions. The SMEs from Politics&Elections and Economy&Taxes provide strong justifications, while the Health&Science SME's verdict is contradicted by the other two experts with higher weights.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in foreign-policy,terrorism within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in foreign-policy,terrorism within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in foreign-policy,terrorism as stated or omit key context.'}]"
True,Says when this governor came to office he had (an) 11 billion dollar - I call it mismanagement deficit .,"debt,deficit,state-budget",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in debt,deficit,state-budget within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in debt,deficit,state-budget within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in debt,deficit,state-budget within the stated timeframe and definitions.'}]"
True,Georgia and other states with weak gun laws have more crime .,guns,True,"All three experts with high weights agree that independent public records and reputable analyses support the claim in guns within the stated timeframe and definitions, providing strong evidence for the claim. Their verdicts are consistent and well-justified, leading to a confident decision in favor of the claim.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in guns within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in guns within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in guns within the stated timeframe and definitions.'}]"
False,Says President Barack Obama spent nearly a trillion dollars on make-work government jobs .,"economy,federal-budget,jobs,stimulus",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in economy,federal-budget,jobs,stimulus as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in economy,federal-budget,jobs,stimulus as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in economy,federal-budget,jobs,stimulus as stated or omit key context.'}]"
True,Among Hispanics support for immigration reform is close to universal .,immigration,False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in immigration within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in immigration within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in immigration within the stated timeframe and definitions.'}]"
True,Says a Ted Cruz ad has got me bull-dozing down a house.I never bulldozed it down . Its false advertising .,housing,False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in housing as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in housing as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in housing as stated or omit key context.'}]"
True,Wages adjusted for inflation havent risen since the turn of the last century .,"economy,jobs,workers",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in economy,jobs,workers within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in economy,jobs,workers within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in economy,jobs,workers within the stated timeframe and definitions.'}]"
True,Says 95 percent of people caught crossing the U.S . Mexico border said in a survey we are coming because weve been promised amnesty .,immigration,True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in immigration within the stated timeframe and definitions. The SMEs in Politics&Elections and Economy&Taxes provide strong justifications, while the Health&Science SME's verdict is contradicted by the other two experts with higher weights.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in immigration within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in immigration within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in immigration as stated or omit key context.'}]"
False,There would be tens of thousands of jobs created if President Barack Obama approved the Keystone XL pipeline .,"environment,jobs",True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in environment,jobs within the stated timeframe and definitions. Although one expert disagrees, their verdict is outweighed by the combined weight of the other two experts, who provide strong justifications for their stance. The lack of evidence supporting the claim in environment,jobs is not sufficient to overturn the majority verdict.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in environment,jobs within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in environment,jobs within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in environment,jobs as stated or omit key context.'}]"
True,Weve brought trade cases against China at nearly twice the rate as the last administration .,"bush-administration,china,job-accomplishments,trade",True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in the specified timeframe and definitions. The SMEs in Politics&Elections and Economy&Taxes provide strong justifications, while the Health&Science SME's verdict is contradicted by the other two experts with higher weights and stronger reasoning quality. The lack of evidence supporting the claim in the Health&Science SME's explanation is not sufficient to override the majority's verdict.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in bush-administration,china,job-accomplishments,trade within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in bush-administration,china,job-accomplishments,trade within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in bush-administration,china,job-accomplishments,trade as stated or omit key context.'}]"
True,When we started this health care debate a year ago 85 percent of the American people had health insurance and 95 percent of the 85 percent were happy with it .,"health-care,pundits",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in health-care,pundits as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in health-care,pundits as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in health-care,pundits as stated or omit key context.'}]"
True,Since John F. Kennedy was assassinated in 1963 more Americans have died by gunfire within our own country than American servicemen and women who were killed in all our wars .,guns,True,"All three experts with high weights agree that independent public records and reputable analyses support the claim in guns within the stated timeframe and definitions, providing strong evidence for the claim. Their verdicts are consistent and well-justified, leading to a confident decision in favor of the claim.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in guns within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in guns within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in guns within the stated timeframe and definitions.'}]"
True,Obama said he would unilaterally renegotiate the North American Free Trade Agreement .,foreign-policy,False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in foreign-policy as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in foreign-policy as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in foreign-policy within the stated timeframe and definitions.'}]"
False,In the 513 days between Trayvon dying and todays verdict 11106 African-Americans have been murdered by other African-Americans .,crime,True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in crime within the stated timeframe and definitions. The SMEs in Politics&Elections and Economy&Taxes have stronger justifications, outweighing the Health&Science SME's counterargument. The lack of evidence in public records and reliable sources cited by the Health&Science SME is insufficient to overturn the majority's verdict.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in crime within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in crime within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in crime as stated or omit key context.'}]"
False,Says If you compare the Portland Metro area to the CDCs statewide cavity rates . the Portland Metro area would actually rank as having the 15th lowest cavity rate in the U.S.,"public-health,water",True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in public-health,water within the stated timeframe and definitions. The SMEs with the highest weights, 1.4 and 1.3, both support the claim, with the Politics&Elections SME providing a clear explanation. The Economy&Taxes SME's verdict is False, but its weight is lower than the other two experts who support the claim.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in public-health,water within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available records and reputable analyses do not support the claim in public-health,water or the timeframe/definitions are unclear.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in public-health,water within the stated timeframe and definitions.'}]"
True,He received A ratings from every conservative organization that gives ratings .,job-accomplishments,True,"Both Politics&Elections SME and Economy&Taxes SME, with combined weight of 2.7, strongly support the claim with independent public records and reputable analyses. In contrast, Health&Science SME, with a weight of 1.3, does not support the claim, citing lack of evidence in public records and reliable sources. The majority of experts, with a combined weight of 4, support the claim, outweighing the dissenting opinion.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in job-accomplishments within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in job-accomplishments within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in job-accomplishments as stated or omit key context.'}]"
True,It costs $10000 a year to keep a child in school ; it costs $30000 a year to keep someone in prison .,"crime,education,public-safety,state-budget",True,"All three experts with high weights agree that independent public records and reputable analyses support the claim in crime, education, public-safety, and state-budget within the stated timeframe and definitions. Their verdicts are consistent and well-justified, providing strong evidence for the claim.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in crime,education,public-safety,state-budget within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in crime,education,public-safety,state-budget within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in crime,education,public-safety,state-budget within the stated timeframe and definitions.'}]"
False,Says Republican Rep . Charlie Dent wants to kick the Freedom Caucus out of the Republican conference for voting our conscience .,"congress,congressional-rules,corrections-and-updates",True,"All three experts with high weights agree that independent public records and reputable analyses support the claim in congress,congressional-rules,corrections-and-updates within the stated timeframe and definitions. Their verdicts are consistent and well-justified, providing strong evidence for the claim.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in congress,congressional-rules,corrections-and-updates within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in congress,congressional-rules,corrections-and-updates within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in congress,congressional-rules,corrections-and-updates within the stated timeframe and definitions.'}]"
False,He was offered medical care for his injuries if he would give up military information in return . John McCain said No .,candidates-biography,True,"All three experts with high weights agree that independent public records and reputable analyses support the claim in candidates-biography within the stated timeframe and definitions, with one expert noting possible minor subtleties in definitions or timeframes. This consensus, combined with the high weights of the experts, provides strong evidence for the claim.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in candidates-biography within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in subjects and timeframe, with possible minor subtleties in definitions or timeframes.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in candidates-biography within the stated timeframe and definitions.'}]"
True,Two-thirds of Wisconsin corporations dont pay state income taxes .,"corporations,income,taxes",True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in corporations,income,taxes within the stated timeframe and definitions. The SMEs from Politics&Elections and Economy&Taxes provide strong justifications, while the Health&Science SME's verdict is contradicted by the other two experts with higher weights and stronger reasoning quality.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in corporations,income,taxes within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in corporations,income,taxes within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in corporations,income,taxes as stated or omit key context.'}]"
False,There are literally teachers now who are getting pink slips because of sequestration .,"education,federal-budget",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in education,federal-budget within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Records or reputable analyses do not support the claim in education,federal-budget within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in education,federal-budget within the stated timeframe and definitions.'}]"
False,Obamacare . will kill jobs across America .,"health-care,jobs,message-machine-2012",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in health-care,jobs,message-machine-2012 within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in health-care,jobs,message-machine-2012 as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in health-care,jobs,message-machine-2012 as stated or omit key context.'}]"
True,Last weeks three most-viewed television programs wereSunday Night Football Thursday Night Football and Monday Night Football .,sports,False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in sports as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in sports within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in sports as stated or omit key context.'}]"
True,On federal stimulus money for expanding rail service .,"federal-budget,state-budget,stimulus,transportation",True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in federal-budget,state-budget,stimulus,transportation within the stated timeframe and definitions. The Health&Science SME's dissenting opinion is outweighed by the combined weight of the Politics&Elections SME and Economy&Taxes SME, who both provide strong justifications for their verdicts. The lack of evidence supporting the claim in the Health&Science SME's explanation is not sufficient to override the majority's verdict.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in federal-budget,state-budget,stimulus,transportation within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in federal-budget,state-budget,stimulus,transportation within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in federal-budget,state-budget,stimulus,transportation as stated or omit key context.'}]"
True,About 106000 soldiers had a prescription of three weeks or more for pain depression or anxiety medication .,"health-care,military,abc-news-week",True,"Both Politics&Elections SME and Economy&Taxes SME, with combined weight 2.7, strongly support the claim with independent public records and reputable analyses. Their verdicts are consistent with each other and the timeframe. In contrast, Health&Science SME, with weight 1.3, provides a weaker opposing view based on available public records and reliable sources, but its explanation lacks key context.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in health-care,military,abc-news-week within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in health-care,military,abc-news-week within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in health-care,military,abc-news-week as stated or omit key context.'}]"
True,Georgia loses millions of dollars of revenue because people go out of state to buy fireworks .,"economy,states",True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in economy,states within the stated timeframe and definitions. The SMEs in Politics&Elections and Economy&Taxes have stronger justifications, outweighing the Health&Science SME's counterargument. The lack of evidence from the Health&Science SME is insufficient to override the consensus from the other two experts.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in economy,states within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in economy,states within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in economy,states as stated or omit key context.'}]"
False,If you and I fail to defund ObamaCare now some 16000 new IRS agents will be begin prying into our private medical records eyeing each and every one of our treatments and prescriptions for violations .,"health-care,retirement",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in health-care,retirement as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in health-care,retirement as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in health-care,retirement within the stated timeframe and definitions.'}]"
True,John McCain says it s okay with him if the U.S. spends the next thousand years in Iraq .,iraq,False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in iraq within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in iraq as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in iraq as stated or omit key context.'}]"
