label,statement,subjects,superlabel
False,DeWine took $1.9 million from big banks supported legislation that helped Bernie Madoff make millions and protected predatory lenders while families lost their homes .,"campaign-finance,economy,job-accomplishments",economy
True,The U.S. would gainrevenue by cutting personal income tax rates in half and ending tax breaks .,"deficit,taxes",economy
False,Were the seventh highest taxed state in America . And thats not just state its local as well .,taxes,economy
False,Says stimulus money went to buy electric cars from Finland as a payback to Obama supporters .,"energy,message-machine-2012,stimulus",economy
False,Allen West called Social Security a Ponzi scheme and said this countrys got to get on sound footing by destroying it .,"message-machine,social-security",economy
True,A bag of Cheetos costs less to buy than an apple and in some Milwaukee neighborhoods good luck trying to find an apple or a banana or some sort of healthy option,"public-health,welfare",economy
True,Says he is the only candidate in the race for Clackamas County Chair who will refuse to join the Public Employees Retirement System .,"county-budget,county-government,message-machine-2012,workers",economy
False,92 million Americans arent working .,"economy,jobs",economy
False,The downsizing of Pinellas County government resulted in about 1200 people being laid off in a 12 percent unemployment market . I can tell you that every one of them was hired from the time that Ms . Latvala went into office in 2000 .,"county-budget,government-efficiency",economy
True,Says Austin Mayor Lee Leffingwell voted for a toll lane on MoPac .,transportation,economy
True,Thanks to President Bush s policies . The income gap is now higher than at any time since the Great Depression .,economy,economy
True,In Wisconsin Gov . Scott Walker has created a manufacturing-led jobs recovery . 30000 new jobs were created this year with 15000 created in the struggling manufacturing sector .,"jobs,message-machine-2012",economy
True,If every small business in our state on average was able to create one new job we would cut our unemployment rate in half .,"economy,small-business",economy
True,About 40 percent of workers dont . have a single paid sick day .,"labor,public-health",economy
False,Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income .,taxes,economy
True,Were the only major oil-producing nation in the world with a self-imposed ban on exporting our crude oil to other nations .,"energy,trade",economy
False,Says 7000 millionaires gamed the system to pay no income taxes .,"federal-budget,income,taxes",economy
True,The state budget has actually grown by $4.6 billion under Gov . Scott Walkers actions .,"debt,medicaid,state-budget,state-finances,taxes",economy
False,Says Steve Jobs was responsible for creating more jobs than the stimulus bill .,jobs,economy
True,The Baucus health care bill would require taxes on medical devices such as X-ray machines female condoms HIV tests and surgical needles .,"health-care,taxes",economy
True,Wisconsin lost more jobs over the past 12 months than any other state .,jobs,economy
True,Taxpayers earning $1 million pay an effective tax rate that is about four times what taxpayers earning $100000 pay .,taxes,economy
False,Health proposal would create a 40% tax on health care benefits of middle-class workers .,"health-care,taxes",economy
True,Says Mitt Romney pays less tax than the guys who installed his car elevators .,taxes,economy
True,Six out of 10 of the highest unemployment rates are also in so-called right to work states .,"jobs,workers",economy
False,Says Mitt Romney plans to fire Big Bird .,federal-budget,economy
False,Without representation (the IRS) can increase taxes .,"health-care,message-machine,taxes",economy
False,Its been 4 and a half years since the United States Senate passed a budget .,"congress,federal-budget",economy
True,One out of every two kids who are graduating college right now cant find a job .,"economy,message-machine-2012",economy
True,Wisconsin does not have a deficit . Thanks to Republican reforms the 2014 budget will begin with a $443 million surplus .,"deficit,state-budget,state-finances,taxes",economy
False,The path to ObamaCare becoming law all started with Charlie Crist supporting President Obama s $787 billion stimulus .,"health-care,stimulus",economy
True,Says Texas unemployment is dire in various ways such as a doubling in the jobless rate during Rick Perrys governorship . Also the Texas rate has increased faster than the national rate during Barack Obamas presidency .,"economy,job-accomplishments,jobs",economy
False,The CBO now says the presidents health care law will cut the number of full-time jobs in the United States by 2.3 million by 2021 .,"economy,health-care,jobs",economy
True,Buck wants to privatize Social Security .,"message-machine,social-security",economy
False,Says when he was governor Wisconsin cut unemployment to 2.1 percent and the states unemployment rate was the lowest in the country for 40 consecutive months .,"economy,job-accomplishments,jobs",economy
False,Says Josh Mandel bet against Ohio families,"debt,economy,message-machine-2012",economy
False,Woodrow Wilson borrowed $30 billion to fund World War I in 1917 . That money has not been paid back . And we are still paying interest on it .,"debt,deficit,federal-budget,history,pundits",economy
False,Says credit rating agencies realize that our instability stems in large part from Oregons kicker system .,"state-budget,state-finances",economy
True,According to independent experts Donald Trumps tax plan would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy .,"debt,deficit,taxes",economy
False,Democrats do not have a plan for extending the Bush tax cuts .,taxes,economy
True,Then-Gov . Carl Sanders put 56 percent of the state budget into education a figure that has not been achieved since .,"education,state-budget",economy
True,Tax dodging costs developing countries $200 billion every year .,"legal-issues,taxes",economy
True,Sherrod Brown has stood side by side with President Barack Obama presiding over the most rapid increase in the debt over the last 2.5 years and hurtling toward the worst jobs record in the modern era .,"deficit,economy,jobs",economy
True,During Sherrod Browns past decade as a D.C. politician more than one out of every four jobs that has left America left from Ohio . . Sherrod Brown will own these horrendous Ohio job numbers next year .,"economy,job-accomplishments,jobs",economy
False,The auditor [for the city of Providence] was not locked out of access to the citys finances .,"city-budget,city-government,debt,deficit,economy,job-accomplishments,legal-issues,transparency",economy
True,Since I took office Wisconsin now has the 2nd highest health care quality ranking in the country .,"health-care,job-accomplishments",economy
False,The Obama Administration is suing a Wisconsin company for forcing employees to speak English .,"labor,workers",economy
False,McDonalds hamburgers are only 15 percent real beef . The other 85 percent is meat filler cleansed with ammonia which causes stomach and intestinal cancer .,food-safety,economy
False,Texas women make an average of $8355 less per year than men doing the very same job .,"economy,jobs,women,workers",economy
False,Not a single segment of the proposed Beltline intersects the MARTA system at MARTA stations .,transportation,economy
True,Wisconsin is below the national average in wage growth and job growth .,"economy,income,job-accomplishments,jobs,workers",economy
True,Under Scott Walker right now were 46th in the country in terms of new businesses started .,"economy,job-accomplishments,jobs,small-business",economy
False,Says Sen . Luther Olsen his recall opponent supported the sale of state-owned power plants not to the highest bidder but to the biggest donors with no oversight .,"energy,state-budget",economy
False,We have 93 million people out of work . They look for jobs they give up and all of a sudden statistically theyre considered employed .,"economy,jobs",economy
True,No other public or private business in America except for the U.S. Postal Service must fund 100 percent of employee retirement and retirement health costs in advance .,"federal-budget,pensions",economy
False,The most significant driver of out-migration [from Rhode Island] is the estate tax .,"economy,state-budget,states,taxes",economy
False,Scott Walkers school-aid cuts were so devastating that students are without chairs and a government survey found 47 kids in a classroom .,"education,state-budget",economy
False,Says Attorney General Eric Holder recently revealed this idea to have government have gun owners wear special bracelets that would identify you as a gun owner .,"government-regulation,guns",economy
True,AIG said they were giving $57 million (in retention payments) to people who were being terminated .,economy,economy
False,New York State has been horribly horribly hurt by NAFTA,trade,economy
True,We bring in enough tax revenue to service our debt pay for Medicare and Medicaid and Social Security and then still have about $300 (billion) or $400 billion left over .,"deficit,federal-budget,medicare,social-security,taxes,colbert-report",economy
True,McDonalds workers in Denmark have a union . Earn $45000/year .,"income,jobs,workers",economy
True,Since 2009 weve cut homelessness (among veterans) by a third .,"housing,veterans",economy
False,We have no idea what is contained in [electronic cigarette] vapor .,"children,consumer-safety,government-regulation,legal-issues,public-health",economy
True,Says President Barack Obama revealed in his State of the Union address that he now is against earmarks .,federal-budget,economy
True,There are polls showing right now that the American people for the most part think its a bad idea to provide tax cuts to the wealthy .,taxes,economy
False,Unions did not create the eight-hour work day and the 40-hour work week . Henry Ford did .,"history,jobs,labor",economy
True,Five percent of Americans pay over half the income taxes in this country . Forty percent of Americans pay no income taxes at all .,taxes,economy
True,As a percentage of our gross domestic product the defense budget remains just 3.6 percent . This figure is low by all historical standards .,"deficit,federal-budget,military",economy
True,Says America spends over 17 percent of its GDP on health care costs when our closest competitor nations are spending about 12 .,"economy,health-care",economy
True,Connecticuts take on slot machines is 25 cents on the dollar . And the states take on table games : zero .,"economy,gambling,state-budget,state-finances",economy
True,Independent analysts say (Donald Trump) would add $30 trillion to the national debt .,"debt,deficit,economy",economy
False,Unemployment has been on the rise throughout Wisconsin as Paul Ryan stepped up his advocacy of immigration increases .,"economy,immigration,jobs",economy
True,Says Donald Trump was one of the people who rooted for the housing crisis . He said back in 2006 Gee I hope it does collapse because then I can go in and buy some and make some money .,"economy,history,housing,market-regulation",economy
True,Dodd brought both parties together to pass the Family and Medical Leave Act .,job-accomplishments,economy
True,Says Romney would add trillions to the deficit while Obama would cut the deficit by $4 trillion .,"corrections-and-updates,debt,federal-budget,message-machine-2012",economy
True,Canadian middle class incomes are now higher than in the United States . They are working fewer hours for more pay living longer on average and facing less income inequality .,"health-care,income,labor",economy
True,Nevada has been recently ranked No . 1 in unemployment foreclosures violent crime personal bankruptcy and divorce .,gambling,economy
True,Says New Jersey has gained 143000 new private-sector jobs .,jobs,economy
True,The Obama administration has spent millions of taxpayer dollars for roadside signs to tout the economic stimulus .,"economy,stimulus,transportation",economy
True,Wall Street megabanks that received bailouts in 2009 now get taxpayer-funded advantages not available to community banks in Ohio .,financial-regulation,economy
True,Says Rick Scott spent $800000 of your tax dollars upgrading the Governors Mansion .,"government-efficiency,housing",economy
False,Says the Ohio Consumers Council office employs 74 lawyers and that the funding them is wasteful duplication .,"government-efficiency,state-budget",economy
True,Americans will spend more on taxes in 2015 than on food clothing and housing combined .,"federal-budget,state-budget,taxes",economy
False,Says Obama sent $450 million to China to build a wind farm in Texas .,"china,jobs,message-machine-2012,stimulus",economy
True,Despite raising taxes on the wealthy and hiking the minimum wage Minnesota is creating jobs at a record pace unemployment is at a historic low median income is skyrocketing and (the) state has a billion-dollar surplus .,"economy,income,jobs,state-budget",economy
False,We went from $160 billion deficit spending in (President George W.) Bushs last year to $1.6 trillion the following year .,"debt,deficit,economy,federal-budget",economy
True,Says President Barack Obama did not come into office with the economy in a free fall .,economy,economy
True,Says Rick Scotts proposed budget would lay off 20000 teachers .,"education,state-budget",economy
True,There are no tax increases in this debt limit bill . Period .,"federal-budget,taxes",economy
True,After hearing the frustrations parents and teachers have with the FCAT next year we begin improving our testing system .,economy,economy
True,Every year tobacco kills more Americans than did World War II more than AIDS cocaine heroin alcohol vehicular accidents homicide and suicide combined .,consumer-safety,economy
True,We borrow $4 billion every single day much of it from China .,"china,debt,economy,federal-budget,foreign-policy,message-machine-2012",economy
True,There are 3.6 million jobs sitting vacant in part because there arent enough qualified applicants to fill them .,"economy,jobs",economy
True,John McCain says he never supported the privatization of Social Security even though video shows he did .,social-security,economy
True,Because of (U.S. Sen . elect Ron) Johnsons leadership Senate Republicans adopted a caucus ban on earmarks .,"federal-budget,job-accomplishments",economy
True,Every dropout costs us $72000 for the life of that person .,"economy,education,taxes",economy
False,In 2012 1 in 4 Wisconsin schools had a subpar score on the Department of Public Instructions recent report cards and are failing the children they serve .,"education,state-budget",economy
True,We spent approximately $20-billion of that money on pork barrel earmark projects . Maybe if we had done it right maybe some of that money would have gone to inspect those bridges and other bridges across the country .,federal-budget,economy
False,NAFTA supported by the Secretary (Clinton) cost us 800000 jobs nationwide .,"jobs,trade",economy
False,Democratic Reps . Cicilline Boswell Carnahan and Critz demanded that Congress vote to increase the nations debt limit without making any spending cuts .,"deficit,federal-budget",economy
False,Last year I was involved with an effort to to help prosecutors get their first pay raise in more than 10 years .,"criminal-justice,job-accomplishments,state-budget,state-finances",economy
False,Ive either balanced every budget or we turned back a surplus .,"county-budget,criminal-justice",economy
True,When you look at the number of crashes before the cameras were installed compared to after theyre virtually the same .,"public-safety,transportation",economy
True,Our median income here in Providence is the same as the median income in Mississippi .,"economy,income,poverty",economy
False,Says Rep . Jim Renacci was trying to leave town for the holidays without extending your payroll tax cut .,"social-security,taxes,voting-record",economy
True,Fifty years ago the average GM employee could pay for a year of a son or daughters college tuition on just two weeks wages .,"corporations,corrections-and-updates,education,income,workers",economy
True,On average college students are taking six years to get a four-year degree .,"debt,education,jobs",economy
True,When it comes to being effective at creating jobs (Chris Christie has not had) a record of governing for effectiveness . . Last year New Jersey created no net new jobs .,"jobs,states",economy
True,Says the State Department spent $630000 to get 2 million Facebook Likes .,deficit,economy
True,Says his office has already recovered over $2 billion from Wall Street for the workers retirees and investors who were harmed .,government-efficiency,economy
True,The average unemployed American has been out of work for almost 40 weeks .,"economy,jobs,pundits",economy
True,This years state budget and my spending proposal for Fiscal Year 2016 represent an infusion of more than $1 billion in additional money for K-12 education .,"education,state-budget,state-finances",economy
True,Says the high-speed rail project provides short-term jobs .,"jobs,stimulus,transportation",economy
True,During my administration funding for education has increased by over $930 million .,"education,state-budget",economy
False,One-hundred times as many people worked their way from poverty into the American middle class during his presidency compared to Ronald Reagans presidency .,"economy,job-accomplishments,jobs,poverty,workers",economy
False,The new Hartsfield-Jackson international terminal was on time and on budget .,transportation,economy
False,Scott Walker has given a $10000 tax deduction to millionaires who send their kids to exclusive private schools .,"education,income,taxes,wealth",economy
True,We have a $2 trillion to $3 trillion infrastructure deficit . Weve got work that needs to get done . Weve got people that want to go to work .,"economy,infrastructure,jobs",economy
False,Jobs that involve the minimum wage are overwhelmingly jobs for young people starting out in the workforce .,"jobs,labor",economy
False,The City of Milwaukee uses the building inspection area as a revenue base .,city-budget,economy
True,The cost ofa gas tank fill-up has risen$30 sinceBarack Obama became president .,"energy,gas-prices",economy
True,Says Donald Trumps position isto roll back all of the financial regulations passed after the financial crisis .,financial-regulation,economy
True,Says Rep . Paul Ryans budget roadmap doesnt balance the budget until the 2060s and adds an unthinkable $62 trillion to the national debt between now and then .,"deficit,federal-budget",economy
False,Says Barack Obama said If we keep talking about the economy were going to lose .,"economy,message-machine-2012",economy
False,We have the highest funding in (the) K-12 system in the history of the state .,"education,state-budget",economy
True,With the auto rescue President Barack Obama saved more than 1 million middle-class jobs all across America including more than 28000 in Wisconsin .,"federal-budget,jobs,transportation,workers",economy
True,Says Barack Obama has the worst record of any president when it comes to putting America deeper in debt .,"debt,history",economy
False,In June jobless ranks were higher in nearly 90 percent of U.S. cities .,"economy,jobs,message-machine-2012",economy
False,EPA wants to regulate the family BBQ .,"environment,food-safety,government-regulation",economy
True,One state even spent a million bucks to put up signs that advertise that they were spending on the federal stimulus projects .,"federal-budget,stimulus,transportation",economy
True,In Senate Bill 5 there is this new method of evaluating teachers . Youre also going to be rated on what the parents think of you and they can send questionnaires and surveys home to parents .,"education,labor",economy
False,As part of efforts to rein in protesters Republicans in Wisconsin have bolted windows inside the Capitol shut .,"labor,state-budget",economy
True,Says comprehensive immigration reform will add $700 billion to our economy .,"economy,immigration",economy
True,(Ronald Reagan) raised taxes a billion dollars in his first year as governor of California .,taxes,economy
True,Our businesses have created jobs every single month since (Obamacare) became law .,"economy,health-care,jobs",economy
True,The Senate version of the economic stimulus package includes millions of dollars to World War II Filipino veterans in the Philippines .,"stimulus,veterans",economy
True,TheHousebudget plan proposes the largest discretionary spending cut in history .,"federal-budget,history",economy
True,Congressional Budget Office says 8 (percent) unemployment till 2014,"economy,jobs",economy
False,Walmart employees receive roughly $5800 in public assistance per year .,"welfare,workers",economy
True,When adjusted for inflation (Texas) per-student spending has remained relatively flat over the past 16 years . Despite that trend Texas schools in 2017 will receive $381 less per student than they did in 2003 .,"education,state-budget,state-finances",economy
True,As Virginias governor Allen cut spending and waste with bipartisan support .,"job-accomplishments,market-regulation,state-budget",economy
False,Protesters in La Crosse blocked an exit and surrounded a State Patrol car carrying the governor and were beating on the windows and rocking the vehicle . When the car was extricated from the crowd a truck blocked a second exit .,"labor,state-budget,unions",economy
True,First Donald Trump said wages are too high and both Donald Trump and Mike Pence think we ought to eliminate the federal minimum wage .,"economy,government-regulation,income,labor,poverty,small-business,wealth,workers",economy
False,Says protesters at the Wisconsin state Capitol on the night the state Senate passed collective bargaining changes damaged the windshield of his car .,"labor,state-budget",economy
False,Bill Gunter would drain millions from local public schools and give our tax dollars to private for-profit schools run by out-of-state corporations .,"education,state-budget",economy
False,Small businesses that have $250000 in gross sales for the business . Theyre the ones that are looking at massive tax increases .,"small-business,taxes",economy
True,Michael Dukakis created jobs three times faster than Mitt Romney .,jobs,economy
False,Every time weve cut taxes revenues have gone up the economy has grown .,"economy,federal-budget,taxes,abc-news-week",economy
True,Says state Rep . Diana Maldonado of Round Rock uses Craigslist to hire campaign block walkers .,"campaign-finance,workers",economy
True,Raising taxes on investment income has actually lowered the revenue received from the tax while cutting capital gains tax rates has increased revenue .,taxes,economy
False,Common welfare programs give income of $43330 or $20.83 an hour .,"children,economy,families,federal-budget,government-regulation,health-care,housing,hunger,income,medicaid,poverty,state-finances,welfare,women,workers",economy
False,Senate Bill 5 makes it harder for nurses to give the patients the quality care they need .,"jobs,labor,unions",economy
True,Says his deficit plan made some adjustments to (Simpson-Bowles) and were putting it forward before Congress right now a $4 trillion plan .,"deficit,federal-budget",economy
False,Thanks to actions by the Milwaukee County Board on the 2013 budget the amount of county taxes on the average home in the city of Milwaukee would be a $19 decrease .,"county-budget,county-government,taxes",economy
False,The Pell bridge is a tourism bridge essentially and not a commuter bridge .,"economy,infrastructure,recreation,state-budget,state-finances,tourism",economy
True,Says a portfolio managed by the Texas General Land Office earned 22 percent last year while the states emergency reserve account experienced a 1 percent gain .,"education,state-budget,state-finances",economy
True,The State of Wisconsin thinks you should have to wash your hands at least 28 times to make one peanut butter-and-jelly sandwich .,"county-government,food-safety,government-regulation,health-care",economy
True,Under Republican economic policies the typical American family saw their incomes fall by about 6 percent .,"economy,families",economy
True,Using a surcharge on the cigarette tax to help pay for a new downtown sports arena is not feasible under state law .,taxes,economy
True,Says employers are still allowed to pay people with disabilities below the minimum wage .,"civil-rights,disability,income,jobs,market-regulation,workers",economy
True,Under Mayor Angel Taveras Providences bond rating was downgraded from A to BBB two steps above junk-bond status .,"city-budget,job-accomplishments",economy
False,Women in the United States are paid about 70 percent of what men earn for the same work .,"jobs,women",economy
False,Wisconsin has created just under 100000 jobs since he took office .,"job-accomplishments,jobs",economy
False,Were the most highly taxed nation in the world .,taxes,economy
True,Says federal regulations adopted in 2011 increased the cost of each vehicle for his business by $10000 .,"environment,market-regulation",economy
True,Even if you took literally every single ounce of platinum in the world it still wouldnt add up to enough needed to pay down our nations debt .,debt,economy
True,A new law requires the USDA to approve the harvest and sale of crops from genetically modified seed even if a court has ruled against the crop as being dangerous to public safety or the environment .,"corrections-and-updates,food-safety,government-regulation",economy
False,As unbelievable as it sounds your tax dollars are funding the federal governments Zombie Apocalypse Plan . I kid you not .,federal-budget,economy
False,Rob Portman is the one who actually sucked the jobs out of the (Mahoning) Valley and sent them to China .,economy,economy
False,Gov . Scott Walker and the Republican-controlled state legislature have added over $140 million in new special interest spending,"health-care,small-business,taxes",economy
True,When it comes to what little bit of job creation was happening in Massachusetts (when Mitt Romney was governor) it was happening in the public sector at six times the rate that it was happening in the private sector .,jobs,economy
True,Rhode Island has the second highest per enrollee (Medicaid) cost of any state in the country which is 60 percent higher than the national average .,"economy,federal-budget,government-efficiency,health-care,medicaid,poverty,public-health,market-regulation,state-budget,state-finances,states,taxes",economy
False,Ending federal funding for National Public Radio would jeopardize 9000 jobs .,jobs,economy
False,Rick Scott has said that he would do away with the Department of Community Affairs .,state-budget,economy
True,Romney outsourced call center jobs to India .,"jobs,message-machine-2012",economy
True,To give a sense of how families are struggling a record four out of every 10 school kids in Ohio now qualifies for subsidized lunch .,"children,economy,families,poverty",economy
False,President Barack Obama has now spent three years proving that he kills jobs in energy he kills jobs in manufacturing .,"economy,energy,history,jobs,workers",economy
False,Virginia state employees pay nothing toward their pensions .,"retirement,state-budget",economy
True,Florida is the largest dog-racing state in the country .,"animals,gambling,tourism",economy
True,We cut our deficits by more than half .,"deficit,economy,federal-budget",economy
True,U.S. unemployment among people ages 16 to 24 is 18.4 percent which is a 60-year high .,"jobs,occupy-wall-street,workers",economy
True,Says a change in law he carried stopped a $100 million tax increase in the Dallas school district .,"education,taxes",economy
True,Weve recovered (from the recession) faster and come farther than almost any other advanced country on Earth .,economy,economy
False,The average (public school) teacher in Wisconsins making $89000 a year in salary and benefits .,"education,labor,state-budget",economy
True,(Chris Christie) has not paid one dollar of state money into our pension system and then states that the system is broke .,"retirement,state-budget",economy
True,Under Republican Chris Christie New Jersey had the highest increase in unemployment in the country last year . Nearly 1 in 10 jobless . The worst unemployment in the region . Near the bottom in economic growth yet Christie protected a tax cut for millionaires but vetoed a minimum wage hike .,"economy,jobs,states",economy
True,Mitt Romneys companies were pioneers in outsourcing U.S. jobs to low-wage countries .,"candidates-biography,economy",economy
True,Currently it costs more than a penny for the U.S. Mint to make a one cent coin and more than a nickel to make the five cent piece .,economy,economy
False,Says Hillary Clinton makes more per hour at a speaking gig than the average CEO does in a year .,"income,wealth,workers",economy
False,Says Every time the Legislature suspended the kicker most recently the corporate kicker in 2007 Salem spent every penny and failed to stabilize the states revenues .,"state-budget,state-finances,taxes",economy
False,Wisconsin ranks No . 2 in economic growth according to the Federal Reserve Bank of Philadelphia .,economy,economy
False,Says he never voted for a tax increase .,"debt,deficit,taxes",economy
True,When we lower tax rates we generate more in revenues . That happened in 86 with the Reagan plan happened in 2001 following the Bush plan .,"federal-budget,taxes",economy
True,The state of Wisconsin pays plumbers engineers and other attorneys much much more than it pays attorneys to represent poor people .,"legal-issues,state-budget",economy
True,Under President Bush in eight years we added $4.9 trillion to the debt . Under President Obama weve added $5.3 trillion to the debt in the 3.5 years hes been in office .,debt,economy
True,Minnesota has passed and Indiana has passed right to work laws making union membership and dues optional,"economy,jobs,labor,state-budget",economy
True,Gov . Rick Scotts sale of the state planes was not proper .,"legal-issues,state-budget",economy
False,The health care law is job killing .,"economy,health-care",economy
True,Half of all Americans have less than $10000 in their savings account .,"families,income,pensions,poverty,wealth",economy
True,On support for ethanol mandates,"agriculture,energy,gas-prices",economy
False,The fiscal cliff agreement was the largest tax increase in history .,"federal-budget,health-care,taxes",economy
True,Latin Americas economy is almost as big as the economy of China .,"economy,foreign-policy",economy
True,Says Scott Bruun still believes in the same old direction that George Bush had before which is to privatize Social Security .,social-security,economy
True,I was speaking out on pension reform almost 17 years ago .,"candidates-biography,debt,deficit,economy,government-regulation,history,job-accomplishments,labor,pensions,retirement,state-budget,state-finances,taxes,unions,wealth,workers",economy
False,The labor participation rate is at an all-time low .,"economy,jobs",economy
False,For every 33 pregnant women that walk into a Planned Parenthood clinic 32 receive an abortion .,"abortion,deficit,federal-budget",economy
True,Virginia spends $400000 on abstinence programs while losing $2.5 million in federal funds due to Gov . Bob McDonnells political agenda .,"abortion,state-budget",economy
True,Cranstons 2014-2015 budget funds 100 percent of the local police and fire pension and other retiree benefit costs .,"economy,income,job-accomplishments,labor,pensions,taxes,unions,workers",economy
True,We rank below Ethiopia Im told in terms of our exports per capita well below any of the other developed countries we trade with and well below China and (South) Korea .,"economy,foreign-policy,trade",economy
True,Bill Heller raises taxes . Property taxes . Small business taxes . He even wants to tax the Internet . Mr . Heller said no to balancing the federal budget that puts more debt on our kids .,"message-machine,taxes",economy
True,President Obama campaign surrogate Maryland Gov . Martin OMalley acknowledged that we are not better off than we were four years ago .,economy,economy
True,Site selectors who decide where businesses expand or relocate shun closed shop states like Wisconsin in favor of Right to Work states like Iowa Indiana and Michigan .,workers,economy
True,Said he opposed every budget Republican and Democrat .,federal-budget,economy
False,Only five Texas counties account for almost 90 percent of the (states) cattle industry .,agriculture,economy
True,Oregons budget has grown by 49 percent in just four years .,state-budget,economy
True,We ve created or saved up to 1.6 million jobs according to the CBO - the Congressional Budget Office - through the Recovery Act .,"economy,stimulus",economy
False,Says Matt Bevin has repeatedly failed to pay his taxes .,"ethics,taxes",economy
False,Kasichs trade deals cost Ohio thousands of jobs - 49000 jobs to Mexico 91000 to China .,"economy,message-machine,trade",economy
True,Says Donald Trump brings in hundreds of foreign workers to replace Americans .,"immigration,labor",economy
True,Pat Toomey thinks corporations shouldnt pay any taxes .,"corporations,message-machine,taxes",economy
True,A construction worker whos making $50 or $60 grand a year shouldnt be paying higher tax rates than the guy whos making $50 million a year . And thats how its working right now .,taxes,economy
True,Says the United States is in the worst recovery from an economic recession since World War II .,economy,economy
True,Under Scott Walkers tax plan the average Wisconsin taxpayer got just $11 a month . But corporations got $610 million in tax cuts . Millionaires got at least $1400 per year .,"corporations,income,state-budget,taxes,wealth",economy
True,You cant raise taxes in Ohio . We are one of the highest taxed states in the country .,"message-machine,taxes",economy
True,Just 400 Americans - 400 - have more wealth than half of all Americans combined .,"economy,poverty,state-budget",economy
False,Says president is spending $2.2 billion to give away ObamaPhones .,"federal-budget,public-safety",economy
False,Says Obama has failed to pass a budget .,federal-budget,economy
True,Did you know Wisconsins AFSCME union has lost 50%+ of its members since no longer requiring membership,"elections,state-budget,unions",economy
False,Democratic tax hikes led $70 billion of wealth to leave New Jersey between 2004 and 2008 and mainly relocate to Florida North Carolina Virginia and Pennsylvania .,taxes,economy
True,Wisconsins Government Accountability Board ignored their duties and did not regularly audit voters to remove felons for a span of 16 elections .,"elections,government-regulation",economy
True,Says New Hampshire had the fourth-lowest unemployment rate in the country during Maggie Hassans time in the state Senate .,"jobs,taxes",economy
False,On timing of announcement for president .,"elections,job-accomplishments,state-budget",economy
True,Were destroying more businesses in the United States now than are being created for the first time in our history .,"economy,small-business",economy
False,In Buffalos SolarCity project Andrew Cuomo will create maybe 500 jobs if it ever happens at all at about $1.5 million per job .,"economy,jobs",economy
True,The annual cost of free tax credits alone paid to illegal immigrants quadrupled to $4.2 billion in 2011 .,"immigration,taxes",economy
False,In states where beer is unregulated the per capita production is significantly higher .,"Alcohol,market-regulation",economy
True,Says Mitt Romney told university students in Ohio that to start a business they should borrow money if you have to from your parents .,"economy,small-business",economy
True,In the state of Indiana Ive signed more than $3.5 billion in tax relief .,"job-accomplishments,state-budget,taxes",economy
True,Scott Walker couldnt get his own party to back more than a 500-student increase in Milwaukees school choice program but in Indiana Mitch Daniels voucher program is approaching 30000 students two years after opening .,"education,state-budget,state-finances",economy
False,And while (Ted) Strickland proposed cuts for services for children he wasted over $250000 remodeling his bathrooms at the governors mansion .,"candidates-biography,economy,job-accomplishments",economy
True,Says Republicans Mitt Romney and Paul Ryan support massive cuts in Social Security for future generations .,"federal-budget,income,retirement,social-security",economy
True,We created a flat tax in the state of Utah .,taxes,economy
False,Our most important work has been creating and retaining almost 55000 Ohio jobs .,"economy,government-efficiency,job-accomplishments",economy
False,Roy Barnes is part of the team that has run up trillions of dollars in debt that Americans will spend years paying off and theyve done it without creating one job .,stimulus,economy
True,My office sends federal money back every year .,"congress,federal-budget",economy
False,Says President Barack Obamas recent New York fundraising trip cost between $25 million and $50 million .,"government-efficiency,pundits",economy
True,Says budget savings by reducing pay and benefits for federal employees total $103 billion over 10 years - more than $50000 per worker .,"deficit,federal-budget,pensions,workers",economy
True,On using Gov . Scott Walkers collective-bargaining limits to help balance the city of Milwaukee budget,"city-budget,labor,state-finances",economy
False,The citys 30 percent set aside for affordable housing in urban renewal areas is calculated citywide - not district by district,housing,economy
True,She created the Waste Fraud and Mismanagement Hotline . (that) has saved Wisconsin taxpayers hundreds of thousands of dollars .,"government-efficiency,job-accomplishments",economy
False,$65 million from ABC privatization will not pay for even an overpass in Tysons Corner .,"Alcohol,transportation",economy
True,The debt will soon eclipse our entire economy .,"deficit,economy,federal-budget",economy
False,On signing a no-tax pledge,taxes,economy
True,Georgia is one of the 10 most tax-friendly states for retirees .,"income,pensions,retirement,taxes",economy
True,Seneca Jones Timber Co . aiming to increase logging and allay fears that old growth will be cut says mills have shifted to second-generation trees . An ad from the company asks : Do you know that most all mills in Oregon have retooled over the past 20 years,"environment,jobs",economy
False,Members of Congress passed a pay raise for themselves of $10000 over two years even as they voted not to raise Social Security benefits for 2010 and 2011 .,"medicare,retirement,social-security",economy
False,Says Gov . Scott Walkers proposed budget would sell off Wisconsins state parks .,state-budget,economy
True,Says the Texas unemployment rate has even grown more than the nations as a whole .,"economy,states,stimulus,workers",economy
False,She said you know I voted for it but I hoped it wouldn t pass . That was a quote on live TV .,bankruptcy,economy
True,If you look at our tax mix the share of corporate revenues as a percentage of our overall revenue mix has declined by about half over the last 30 years .,"corporations,deficit,federal-budget,taxes",economy
False,Women (are) paid 77 cents on the dollar for doing the same work as men .,"jobs,message-machine-2012,women",economy
