label,statement,subjects,superlabel
True,There are 7000 kids in New Hampshire who have health care because I helped to create the Children s Health Insurance Program .,health-care,health_science
True,We had 6000 oil and gas spills in 2012 with more oil and gas spreading in the United States than the entire Exxon Valdez spill .,"energy,oil-spill",health_science
True,President Barack Obama (is) the first president in history to cut Medicare by $700 billion .,"health-care,medicare",health_science
False,Expanding Medicaid will worsen health care options for the most vulnerable among us in Texas .,"health-care,medicaid,poverty",health_science
True,Says scientists predict sometime in the future an event that will kill somewhere between 80 and 90 million people .,public-health,health_science
True,Since 2008 U.S. crude oil output has increased by over 80 percent an increase of over 4 million barrels a day . That is the fastest increase in U.S. history .,energy,health_science
False,President Obamas health care law represents a government takeover of health care .,health-care,health_science
True,Says Milwaukee blacks have 55 percent male unemployment 60 percent truancy a 50 percent graduation rate the worst reading scores and lead in infant mortality .,"children,education,health-care,jobs,urban",health_science
True,The health care law was a 2733-page bill . . . No amendments,health-care,health_science
True,The Obama administration estimates the number of children at the border is going to increase to 150000 to 200000 next year .,"children,immigration",health_science
True,Thirty-four percent of Hispanics don t have any health care at all don t have any health insurance .,health-care,health_science
False,The Obama administrations cap-and-trade plan would create a $1761 yearly energy tax .,"cap-and-trade,climate-change,energy,environment",health_science
True,Women of childbearing age spend 68 percent more in out-of-pocket health care costs than men .,"health-care,women",health_science
True,Forty-five percent of Americans went without needed care because of costs in 2007 .,health-care,health_science
True,Lyme disease is one of the fastest growing infectious diseases in the United States and Rhode Island has the second-highest incidence of this disease in the country .,"public-health,public-safety",health_science
True,There are still more people uninsured today than when Obama was elected president .,health-care,health_science
False,You dont know if this (the H1N1 vaccine) is gonna cause neurological damage like it did in the 1970s .,"health-care,pundits",health_science
True,Says Since 1994 when VAWA was first passed incidents of domestic violence have dropped more than 50 percent .,"congress,women",health_science
True,Says Scott Walker is forcing some women to undergo a transvaginal probe to get an abortion .,"abortion,health-care,message-machine-2014,public-health,technology,women",health_science
False,The insurance industry is actually run by mostly Democrats .,health-care,health_science
False,Weve doubled our use of renewable energy .,energy,health_science
True,Says a growing number of extremely premature babies survive into healthy childhood .,"abortion,children,women",health_science
False,Says as we sit right now Medicare if we do nothing will be gone in eight years if we do nothing to it .,"health-care,medicare",health_science
True,In the Wisconsin health insurance exchange the Society of Actuaries points out that therell be according to them an 82 percent increase in individual premiums over the next couple years under Obamacare .,health-care,health_science
True,Given how expansive our program already was expanding Medicaid in New Jersey due to Obamacare was a relatively small expansion .,"corrections-and-updates,health-care,medicaid,state-budget",health_science
False,Justin Amash is rated Michigans No . 1 conservative by National Right to Life .,abortion,health_science
False,Both McCain and Bush favor tax breaks for oil companies .,energy,health_science
True,Oregon Health Plan rations covered procedures under certain circumstances,health-care,health_science
False,People on potshoot each other . stab each other . strangle each other drive under the influence kill families .,"crime,drugs,marijuana",health_science
False,Ive shut down pill mills .,"crime,health-care",health_science
True,He stood up to Barack Obama by passing legislation that prevents you from being forced to join government health plans or buy health insurance against your will .,health-care,health_science
True,Says Sen . Rand Pauls 2011 budget included a big cut in the CDC .,"ebola,federal-budget,public-health",health_science
True,Says Detroit dumping a bunch of sewage in Lake Erie causes big problems for Ohio .,"agriculture,environment,water",health_science
False,Under Obamacare Virginia taxpayers would have been forced to pay for abortions if the General Assembly had not recently intervened .,"abortion,health-care,taxes",health_science
True,Says he predicts the weather better than Punxsutawney Phil .,weather,health_science
True,Says it wasnt until he and a Senate colleague were able to wrangle the actual streaming video from BP that scientists were able to calculate the oil spill flow .,"energy,environment,oil-spill",health_science
True,In the last 10 years we ve only had 7000 barrels of oil spilled in the Gulf . not counting hurricanes . This well is spewing that amount every day and a half .,"energy,oil-spill",health_science
False,Congress criminals Scientologists and other groups are exempt from Obamacare .,"health-care,religion",health_science
False,Says Ohio Gov . John Kasich got lucky with a thing called fracking which is why Ohio is doing well .,"energy,environment,state-finances",health_science
True,90 percent of babies with Down syndrome are aborted .,abortion,health_science
True,Taxpayers pay for roughly 45 percent of all births in Wisconsin And 60 percent of the births in Milwaukee,"health-care,medicaid",health_science
True,New provisions of the health care law bar the use offlexible spending accounts and health savings accounts to pay for aspirin and other non-prescription health needs .,health-care,health_science
False,No fracking waste is being dumped in New York State,"energy,environment",health_science
False,Under the Democratic health plan families will be forced to spend an additional $2100 a year to keep their current health care .,health-care,health_science
False,The Republicans alternative health care plan will still let insurers raise premiums four times faster than wages .,health-care,health_science
False,Says U.S. Rep . Paul Ryan promised to end health care for our seniors .,"health-care,medicare",health_science
True,The Obama administrations own Environmental Protection Agency has said its Clean Power Plan will have a marginal impact on climate change .,"climate-change,energy,environment,government-regulation",health_science
False,Says U.S. greenhouse gas emissions are at 20-year lows .,"climate-change,corrections-and-updates,energy,science",health_science
True,Says he and President Barack Obama have the same position on gay marriage .,"gays-and-lesbians,marriage",health_science
True,Says the federal government is the largest energy user in the country .,energy,health_science
True,Georgia has the highest flu activity in the country .,"drugs,health-care,public-health,states",health_science
True,Says one in four women and one in seven men have been victims of domestic violence in their lifetime .,"crime,women",health_science
False,Says that Romney touted the Massachusetts health plan for the nation in his hardcover book but then deleted it for the paperback edition .,health-care,health_science
True,Todays marijuana is 300 percent to 800 percent more potent than the pot of yesteryear .,"drugs,marijuana,recreation,science",health_science
True,I m prolife . I m not going to apologize for becoming prolife . Ronald Reagan followed that same course as did Henry Hyde and George Herbert Walker Bush . And I m proud to be prolife .,abortion,health_science
False,Says the Patient Protection and Affordable Care Act adopted last year contains a series of slush funds set up to stay on the books automatically with little or no oversight .,health-care,health_science
True,Of the 25 wealthiest nations were the only one that doesnt provide basic health coverage .,health-care,health_science
True,13 percent of Americans the lowest ever are without health care .,"health-care,polls,public-health",health_science
False,Says Romney supported a law that could have made most common forms of birth control illegal .,"abortion,sexuality",health_science
True,Says if the (Iran nuclear) deal gets rejected they still get $150 billion .,"foreign-policy,nuclear",health_science
False,The usacc states today that DJT believes more countries should acquire nuclear weapons . How dishonest are they . I never said this,nuclear,health_science
False,The cost-saving measures we put into place at Columbia/HCA drove down national health care inflation from 18% to 8% in seven years .,health-care,health_science
False,Says new estimates from the Congressional Budget Office conclude the final price-tag for the health care law will exceed $2 trillion more than double what was initially reported .,health-care,health_science
False,It takes as much energy to make a solar panel as it likely generates in its entire life .,"energy,environment",health_science
False,Planned Parenthood raked in more than $300 million in profits over the past four years .,abortion,health_science
True,Says the Portland Childrens Levy holds its administrative expenses to less than 5 percent .,"children,city-government",health_science
False,A proposed mine in Wisconsin is about two-thirds the size of Lake Winnebago .,"environment,water",health_science
False,A bill supported by Gov . Scott Walker makes it so that drunk drivers who kill have an easier time of it .,"Alcohol,legal-issues",health_science
False,Most Americans want traditional marriage as defined by the Defense of Marriage Act .,"families,gays-and-lesbians",health_science
True,Cuba wants to let the Chinese drill in some of the very parts of the gulf that American producers are currently forbidden to touch as close as 45 miles off the Florida coast .,energy,health_science
True,U.S. Sen . Kay Bailey Hutchison voted to continue Roe v. Wade .,abortion,health_science
False,Says Hillary Clinton gave up 20 percent of Americas uranium supply to Russia .,"energy,foreign-policy,military,nuclear",health_science
False,In the state of Rhode Island 25 percent of our current physicians are graduates of for-profit medical schools .,"education,health-care,public-health",health_science
False,Medicare will be bankrupt in nine years .,medicare,health_science
True,Says Hillary Clinton called Barack Obama naive for saying he was would sit down and talk to the Iranians during the 2008 Democratic primary .,"foreign-policy,nuclear",health_science
False,Says he fought for the repeal of a septic tank inspection program after Tallahassee pulled a fast one .,"environment,message-machine-2012",health_science
True,We could save all the oil that they re talking about getting off drilling if everybody was just inflating their tires and getting regular tune-ups .,energy,health_science
True,In the past three years state legislatures have enacted more of these restrictions (on abortion) than in the previous 10 years combined .,"abortion,health-care,women",health_science
False,Barack Hussein Obama will force doctors to assist homosexuals in buying surrogate babies .,"gays-and-lesbians,health-care,religion",health_science
False,Says that while President Barack Obama promised to work with your employer to lower your premiums by $2500 per family per year his health care law raises premiums in the individual market by $2100 per family .,"health-care,message-machine-2012",health_science
True,Says Anthropology is a STEM (science technology engineering math) field .,"education,science",health_science
False,People can t go fishing anymore because of Obama .,"environment,pundits,recreation,science",health_science
True,Things like having Friday classes have been shown to be very effective on college campuses in reducing drinking .,"Alcohol,education",health_science
False,The congressional district for Miami-Dade and Broward counties has a staggering drop-out rate of almost 61 percent .,"children,education",health_science
True,Says that Tim Pawlenty eliminated health insurance for 33000 to 35000 people when he was governor of Minnesota .,health-care,health_science
False,A public option for health care would end private insurance because the private insurance people will not be able to compete with a government option .,health-care,health_science
False,Says Jeb Bush appointed a guardian for the fetus of a rape survivor .,abortion,health_science
True,Eighty percent of those who have applied for licenses have no cancer no Parkinsons disease or glaucoma . They have nothing you would associate [with] the use of medical marijuana .,"drugs,health-care,marijuana",health_science
False,Says Colorado food stamp recipients can use ATMs to get cash to buy marijuana .,"drugs,marijuana,welfare",health_science
False,When Social Security Medicare and Medicaid were created Republicans stood on the sidelines,"health-care,history,medicaid,medicare",health_science
True,Gun violence is by far the leading cause of death for young African American men outstripping the next nine causes of death combined .,"diversity,guns",health_science
False,There is a growing body of evidence that radiation in excess of what the government says are the minimum amounts you should be exposed to are actually good for you and reduce cases of cancer .,"nuclear,pundits,science",health_science
False,Says under Oregon law girls from 15 years of age and up are given complete control over whether to be sterilized or not .,"health-care,public-health",health_science
True,Eighty-seven percent of private insurance plans currently include (abortion) coverage .,"abortion,health-care",health_science
False,One estimate says there may be three times as much oil in the United States as there is in Saudi Arabia .,"energy,message-machine-2012",health_science
False,Tim Kaine supported higher energy costs for families .,"cap-and-trade,climate-change,energy,message-machine-2012",health_science
True,Says Florida refused to allow theinsurance commissioner to negotiate lower rates with companies or refuse rates that are too high under Obamacare .,"health-care,states",health_science
True,The House of Representatives does not have a prochoice majority .,abortion,health_science
False,Says Obama puts 15 unelected unaccountable bureaucrats in charge of Medicare who are required to cut Medicare . that will lead to denied care for current seniors .,medicare,health_science
False,Margaret Sanger wanted a black Christian leader to be like a Judas goat and lead the blacks to genocide . Remember that And they picked Martin Luther King as their spokesman .,"abortion,history,public-health,women",health_science
True,Says Donald Trump is for a single-payer health care system .,health-care,health_science
True,A study from the Massachusetts Institute of Technology Harvard and Dartmouth concluded that Medicaids value to its beneficiaries is significantly lower than the actual cost of the program .,"health-care,medicaid",health_science
True,40000 veterans in Texas wont get health care because Perry rejected Obamacares Medicaid expansion .,"health-care,veterans",health_science
True,Says U.S. Sen . Ron Johnson voted to let oil and gas companies emit unlimited carbon pollution into our air,"climate-change,energy,environment,transportation",health_science
True,Opponent Holly Benson said that Just because youre poor doesnt mean youre unhealthy it just means you have a lot more time to go running .,"candidates-biography,health-care",health_science
False,Most of the people who have signed up through the Obamacare exchanges already had insurance .,health-care,health_science
True,States have cumulatively cut over $1.8 billion from their mental health services between 2009 and 2011 . This is the largest reduction in state mental health services in half a century .,"guns,health-care",health_science
False,We spent twice as much per capita for health care in this country as the next closest nation .,health-care,health_science
False,On the day the House voted on the climate change bill there was not even a copy of the bill in the well of the House which is standard . It wasnt even written .,"energy,environment,pundits",health_science
True,Cuba has a lower child mortality rate than ours . Their life expectancy is now greater than ours .,"children,foreign-policy,health-care,public-health",health_science
False,The Atlanta areas water planning district is now the national leader in conservation .,environment,health_science
True,Onthe Iran nuclear deal,nuclear,health_science
True,Outside of recall elections theres never been a public official removed from office in Wisconsin for anything but malfeasance in office .,"Alcohol,city-government",health_science
True,The United States is 50th in life expectancy in the world .,health-care,health_science
False,Ebola is incredibly contagious very transmissible and easy to catch .,"ebola,public-health",health_science
False,In 2010 Betty Sutton voted to destroy Medicare .,"health-care,job-accomplishments,medicare",health_science
False,Eric Cantor voted to fully fund Obamacare in October .,"health-care,voting-record",health_science
False,A provision in the health care reform bill for end-of-life counseling for seniors is not entirely voluntary .,health-care,health_science
True,Three of our cities are among the top five worst cities in the U.S. for asthma .,"energy,environment,government-regulation,health-care,public-health,market-regulation",health_science
True,Nearly 6 in 10 uninsured Americanscan get health insurance for what may be the equivalent of your cell phone bill .,health-care,health_science
True,Says Donald Trump mocked someone with a disability .,disability,health_science
True,The U.S. spends $4 billion on research and development for energy while spending $350 billion on oil from foreign countries many of whom are our enemies .,"energy,foreign-policy,oil-spill",health_science
False,[My administration is] well represented both racially ethnically and gender-wise .,"city-government,diversity,women",health_science
True,President Obama campaigned on a promise to put reproductive health care at the center of his reform plan .,"abortion,health-care",health_science
False,Says a Justice Department memo directs that you must openly embrace gay marriage and homosexuality .,"families,gays-and-lesbians",health_science
False,Says he never supported federal health care individual mandate .,"candidates-biography,government-regulation,health-care,public-health",health_science
False,Says Joe Sestak voted to gut Medicare . reducing benefits for 854489 seniors and jeopardizing access to care for millions .,"health-care,medicare,message-machine",health_science
False,Cover Florida is available to any Floridian offering basic coverage for about $150 a month instead of the typical $600 a month .,"florida,health-care",health_science
True,Obama said his proposed $1000 emergency energy rebate will be enough to offset the increased cost of gas for a working family over the next 4 months .,energy,health_science
False,Says Donald Trump never said that more nations should get nuclear weapons .,nuclear,health_science
True,Rick Scott wants to take us back to the days of insurance companies denying coverage for pre-existing conditions .,health-care,health_science
True,Newt Gingrich teamed with Nancy Pelosi and Al Gore on global warming .,"climate-change,environment,message-machine-2012",health_science
True,In Rhode Island only 5 percent of ozone pollution is from local or in-state sources . . . Ninety-five percent comes from outside of our borders particularly the Midwest .,"energy,environment,public-health,states",health_science
False,Do you know that we have pipes carrying natural gas in this country that are made of wood Im not joking .,"energy,pundits",health_science
False,Roy Barnes voted against a bill in the state Senate that would have made it easier to convict child abusers .,"children,voting-record",health_science
False,The White House has refused international help in dealing with the oil spill .,"energy,environment,oil-spill",health_science
True,A minor cannot get a tattoo without parental consent but can get an abortion without parental consent .,"abortion,states",health_science
False,This is the first time since Roe was decided in 1973 that a court has granted personhood status to the preborn .,"abortion,children",health_science
False,Says Republican candidates in Oregon are advocating violence against gays .,gays-and-lesbians,health_science
True,We only have 2 percent of the oil reserves in the world and we consume 25 percent of the world s oil on a daily basis .,"energy,environment,oil-spill",health_science
False,Romneycare sent costs spiraling out of control in Massachusetts hiking premiums squeezing household budgets .,"health-care,message-machine-2012",health_science
True,Some cardiologists estimate 70 percent of all males over 50 have some form of heart disease .,health-care,health_science
True,If every house in Florida had a solar-heated water tank that would eliminate consumption by 17 percent .,energy,health_science
True,Says the number of Democrats who voted for the GOP measure allowing health plan renewals is close to the number who voted on GOP bills to delay mandates on employers and individuals .,"congress,health-care",health_science
True,(Koch Industries) is among the worst in toxic air pollution in the entire United States . and churns out more climate-changing greenhouse gases than oil giants Chevron Shell and Valero .,environment,health_science
True,Gingrich supported individual health insurance mandates .,"health-care,message-machine-2012",health_science
True,61 percent of non-tea party Republicans actually agree . there is solid evidence the earth is warming . [but] 70 percent of tea partiers contrarily say there is no solid evidence the earth is warming .,"bipartisanship,cap-and-trade,climate-change,environment,market-regulation,science",health_science
True,25 percent of all drug-related fatal vehicle accidents in the U.S. involve marijuana .,"drugs,health-care",health_science
False,On support for the Affordable Care Act (Obamacare).,health-care,health_science
True,Kendrick Meek is the only candidate who has consistently been against expanded drilling .,energy,health_science
False,The growth in health care costs has been reined in through the Affordable Care Act .,health-care,health_science
True,While the sequester is in effect the federal government is still funding a study on duck penises .,"animals,corrections-and-updates,federal-budget,science,sexuality",health_science
False,President Obama s bill won t bring down the costs (of health care) for average Americans - or really for very few Americans if any .,health-care,health_science
False,A lot of the problems with forest fires . is because of bad policy (not to clear out the forests) that was put in place by environmentalists .,"environment,natural-disasters,weather",health_science
True,Palin supports aerial hunting of wolves and other wildlife .,environment,health_science
True,A typical married couple will contribute $119000 into Medicare but will receive $357000 in Medicare benefits over their lifetimes .,"corrections-and-updates,deficit,health-care,medicare",health_science
True,Opinion polls show that the majority of Americans and the majority of New Jerseyans favor marriage equality for same sex couples .,"gays-and-lesbians,marriage",health_science
False,I didn t campaign on a public option .,"elections,health-care",health_science
True,We just dont want to get to be like Louisiana where you have drive-up daiquiri shops .,Alcohol,health_science
True,Californians consume 40 percent less energy per person than the national average,"energy,environment",health_science
False,Says in Canada the number of CT scan machines per 1000 people is like one-tenth of what we have here in this country . Thats why people have to wait .,health-care,health_science
True,Says Lake Erie contains more native fish than all the other Great Lakes combined .,"environment,recreation,water",health_science
True,Cincinnati is already one of the biggest cities in the country to run 100 percent on clean energy .,energy,health_science
True,Less than 5 percent of registered users in states allowing medical marijuana have cancer or AIDS .,"health-care,marijuana",health_science
False,We are seeing dramatic rate cuts to Medicare that will affect seniors ability to keep their doctor hospital and prevention services .,medicare,health_science
True,As a student at Occidental College in Los Angeles from 1979 to 1981 there were days where folks couldnt go outside . because of all the pollution in the air .,"environment,history,public-health",health_science
True,If someone is in a room that has measles and leaves and you walk in two hours later you could get measles from that person .,"health-care,public-health",health_science
True,Says the Senate will have a record number of female senators in 2013 .,"history,women",health_science
True,Virtually no Republican in Washington accepts climate change science .,"candidates-biography,climate-change,environment",health_science
False,I am the only U.S. Senate candidate who spoke out against bombing Syria and who challenged Georgias governor and insurance commissioner over obstruction to the Affordable Care Act .,"foreign-policy,health-care",health_science
True,In 2010 uninsured voters made up about 5 percent of the electorate .,"congress,health-care",health_science
True,Marriage decreases the probability of child poverty by 82 percent .,"children,families,marriage,poverty",health_science
True,It is a greater crime to have an untagged alligator than to host an open house party (for kids).,"Alcohol,animals,children,crime",health_science
True,Over the last six years the state of Illinois spent about $320 million on illegal immigrants .,"health-care,immigration",health_science
True,If Florida expanded Medicaid some studies indicate it would create about 120000 jobs .,medicaid,health_science
True,One extra year of schooling for girls reduces infant mortality rates among their children by up to 10 percent .,"children,education,public-health,women",health_science
True,Oil money from federal leases can only be used to clean up the mess and damages from drilling .,environment,health_science
False,Says Mitch McConnell voted to raise Medicare costs for a current Kentucky senior by $6000 .,"federal-budget,health-care,medicare",health_science
False,Im 59 . In either Canada or Great Britain if I broke my hip I couldnt get it replaced .,health-care,health_science
True,Well you know the Teamsters wanted to drill in Alaska . I voted against drilling in Alaska . So it s not like I m a slam dunk on every issue .,energy,health_science
False,HIV/AIDS among women is skyrocketing in Austin .,"city-budget,city-government,health-care,public-health,women",health_science
True,Says Craig Huey called Planned Parenthood a murder mill .,"abortion,medicare",health_science
False,Obamacare doesnt require members of Congress to abide by the same rules that all of the other Americans do .,health-care,health_science
True,Says she is entering in the most diverse class ever of U.S. Representatives,"congress,diversity",health_science
False,In other jurisdictions where (a domestic partnership registry) has been enacted we have seen that fewer people enter into marriage .,"gays-and-lesbians,marriage",health_science
False,U.S. Rep . John Barrow of Georgia has helped support the implementation of Obamacare .,health-care,health_science
True,More than 72 percent of children in the African-American community are born out of wedlock .,"children,diversity,families,marriage,pundits,sexuality",health_science
True,Seventy percent of all Texans are overweight or obese .,"children,health-care,public-health",health_science
False,Say water fluoridation started in Nazi Germany ghettos and death camps to pacify the Jews .,"health-care,history,public-health,science,water",health_science
True,Big rooftop solars plan forces Nevada families who dont have solar panels to pay higher power bills to subsidize rooftop solar .,energy,health_science
True,As a candidate President Obama declared that everyone deserves access to reproductive health care that includes abortion and vowed that this right would be at the heart of his health care reform plan if elected president .,"abortion,health-care",health_science
True,Says Ann Kirkpatrick walked out on constituents when questioned on the Affordable Care Act .,health-care,health_science
True,The Iran deal violates promises the president made to the American people . . It is not an anytime anywhere inspection process .,"foreign-policy,nuclear",health_science
False,Says Barack Obama put in place a board that can tell people ultimately what treatments theyre going to receive .,"debates,medicare",health_science
True,Says by 4th grade 86 percent of African-American boys and 82 percent (of) Hispanic boys are reading below proficiency levels .,"diversity,education",health_science
True,Says U.S. Senate candidate Tommy Thompson says hell do away with Medicare .,"medicare,message-machine-2012",health_science
False,In Congress Tom Barrett voted to allow abortions through the ninth month just moments before the baby is born .,"abortion,message-machine",health_science
True,[Mitt] Romney and [Brendan] Doherty certainly have a lot in common like flip-flopping on abortion - in Dohertys case in a little over a week .,"abortion,women",health_science
False,Responding to a major snow event in Atlanta would be like Kansas City Mo . responding to a major earthquake .,weather,health_science
False,Weve had the lowest health care inflation in history because of Obamacare .,"economy,health-care,medicaid,medicare",health_science
True,Despite President Barack Obamas promise to cut healthcare costs the average cost of a family policy is up $1300 .,"health-care,message-machine-2012",health_science
False,Says he didnt call Dr . George Tiller a baby killer as liberal groups charge but was merely reporting what some prolifers branded him .,"abortion,pundits",health_science
True,A Cornell University research study concludes that ethanol generates a 29 percent energy loss meaning it takes more than a gallon of gasoline to produce a gallon of ethanol .,"agriculture,energy,environment,science",health_science
True,Half of all adults have a pre-existing condition that could affecttheir health care coverage .,health-care,health_science
False,UPS left 15000 employees spouses without health insurance and told them to go on an exchange with no employer subsidy .,"families,health-care",health_science
False,Says the goal of the Affordable Care Act was to get 30 million people insured but it only got 7 million .,health-care,health_science
True,Medicare spends $15-billion a year on subsidies to insurance companies .,health-care,health_science
True,Theres no scientific conclusion that (being gay) is genetic .,"gays-and-lesbians,science",health_science
True,Says Gov . Rick Scott returned $1 million in federal funding that would have helped the state cover the cost of overseeing insurance rates under the new health care law .,health-care,health_science
True,The Republicans have demanded deep cuts in education . Theyve demanded cuts in cancer research and other research to find cures and treatments to diseases .,"education,federal-budget,health-care,science,abc-news-week",health_science
True,If Obamacare is fully implemented 30 million people will still be without health insurance .,health-care,health_science
False,Says Sheldon Whitehouse said on Senate floor : Everybody in Rhode Island who disagrees with me about Obamacare is an Aryan is a white supremacist .,health-care,health_science
True,Says that in fiscal year 2010 nearly 80 percent of women served in the Texas Womens Health Program received services from a provider other than a Planned Parenthood clinic .,"abortion,health-care,public-health,women",health_science
False,We re building a nearly $40-billion natural gas pipeline which is North America s largest and most expensive infrastructure project ever .,energy,health_science
True,He s (Romney) the one who said that he would be to the left of Teddy Kennedy on gay rights .,gays-and-lesbians,health_science
False,Says George Soros and Bill Gates are funding a bioweapons lab in Sierra Leone that caused the Ebola outbreak .,"ebola,public-health",health_science
True,To comply with non-discrimination laws the government is forcing people in business to make wedding cakes for anyone .,"civil-rights,diversity",health_science
True,Were the Sunshine State and were hardly doing any solar energy production .,energy,health_science
True,We also have in a park thats not far from here an ability to build a reservoir that can hold a 30-day water supply for the city of Atlanta .,water,health_science
False,Says Gov . Jim Doyle and the DNR have not put hunters first and mismanaged the deer herd ; as a result the deer population has dwindled .,"environment,recreation",health_science
True,Nearly 45 percent of the women who receive health screenings through (the Womens Health Program) do so at a Planned Parenthood health center .,"abortion,health-care,public-health,women",health_science
True,Last year we produced 14 percent less oil on public lands than we did the year before .,energy,health_science
True,Says Georgia Power customers pay 10 percent to 15 percent below the national average for electricity .,energy,health_science
True,Nothing in any of the Democrat bills would require individuals to verify their citizenship or identity prior to receiving taxpayer-subsidized benefits .,"health-care,immigration",health_science
True,Sen . George LeMieux voted to let oil companies off the hook and overturn pollution rules .,"climate-change,energy,environment,message-machine,oil-spill",health_science
False,On adoption by gay couples,"children,families,gays-and-lesbians",health_science
False,Of hospitals in Rick Scotts Columbia/HCA health care company A top executive said they even turned away a poor man and left him to die outside their door .,"health-care,message-machine",health_science
True,With the resources it takes to execute just over three months of the Iraq war we could fully fund the expansion of health care for needy children that Bush vetoed .,health-care,health_science
False,Nobodys addicted to marijuana .,"drugs,marijuana",health_science
False,Says Reps . Rush Holt Frank Pallone and Bill Pascrell are willing to jeopardize seniors access to coverage by gutting $741 billion from Medicare to pay for a big-government healthcare takeover .,"health-care,medicare",health_science
False,Russ Feingold voted against the law that protected our lakes and was the only Great Lakes senator to vote no .,"energy,environment,message-machine",health_science
False,Barack Obama has consistently voted against tougher penalties for criminals .,"crime,drugs,families,marijuana,public-safety",health_science
False,Nobody has been talking about it (Medicaid fraud) focused on it or paying attention to it .,"health-care,medicare",health_science
True,90 percent of fires in Arizona are human-caused .,fires,health_science
True,More than 1 million Texans live without affordable health care because Rick Perry failed to partner with the Legislature to find a Texas solution to closing the coverage gap .,"corrections-and-updates,health-care",health_science
False,The Clean Power Plan is something that Sen . Sanders has said he would delay implementing .,"climate-change,environment",health_science
True,Millions of dollars are spent by Planned Parenthood to elect Democrats to the House of Representatives and the Senate .,"abortion,campaign-finance,elections,federal-budget,health-care,women",health_science
True,The biggest job of the surgeon general is to translate health care and health care needs into plain English .,health-care,health_science
False,We reduced abortion . We increased adoptions by 135 percent .,abortion,health_science
True,Says U.S. Senate rival Tommy Thompson said he wants to do away with Medicare .,"federal-budget,health-care,medicare",health_science
False,In 2013 Dan Patrick voted against funding to test the backlog of rape kits allowing rapists to walk free .,"abortion,crime,criminal-justice,women",health_science
True,The claim . that we plan to set up panels of bureaucrats with the power to kill off senior citizens . is a lie plain and simple .,health-care,health_science
False,Recently Rick Scott closed 30 womens health care centers across the state .,"health-care,state-budget,women",health_science
False,Says President Barack Obama has put (up) a stop sign against oil drilling against any kind of exploration offshore or in Alaska .,"energy,environment,oil-spill",health_science
True,The RESTORE Act started as an effort to dedicate as much BP fine money as possible towards Gulf Coast restoration but now could steer money to places like the Great Lakes and West Coast .,"environment,federal-budget,oil-spill",health_science
False,President Obama . . . wants to mandate circumcision .,"health-care,pundits",health_science
False,The president has given 1100 special waivers to his friends for Obamacare .,health-care,health_science
True,President Obamas proposal calls for serious cuts in our own long-term carbon emissions but China and India will still be allowed to increase their emissions .,"climate-change,energy,environment",health_science
False,Planned Parenthood is nothing more than a referral service . They dont do anything except profit from killing babies and then selling body parts of those aborted babies .,"abortion,health-care,public-health,state-budget,state-finances",health_science
True,In Wisconsin deaths from domestic violence are at the highest in 10 years .,"crime,families",health_science
False,Twitter Google and Facebook are burying the FBI criminal investigation of Clinton . Very dishonest media,"elections,technology",health_science
False,Obamacare is the biggest job-killer in this country - millions of Americans have lost their jobs have been forced into part-time work .,health-care,health_science
False,AARP is endorsing the health care reform bill .,health-care,health_science
True,In Cover Florida thousands already enrolled and climbing .,health-care,health_science
True,The president of the United States . agrees with me that marriage should be between a man and a woman .,gays-and-lesbians,health_science
False,The Climatic Research Unit e-mails show that the science behind climate change has been pretty well debunked .,"climate-change,environment",health_science
False,Any child born prematurely according to the president in his own words can be killed .,abortion,health_science
True,Seventy percent of all uninsured live in households in which at least one person is working .,"families,health-care,workers",health_science
False,Ted Cruz tried to ban contraception five times .,"abortion,health-care",health_science
True,Just about half of rural hospitals operate in the red in Virginia . They operate at a loss .,health-care,health_science
False,Obama keeps talking about getting rid of all nuclear weapons . Hes already significantly reduced our capabilities there .,nuclear,health_science
False,The numbers of people that support Obamacare and like it have been steadily dropping .,"health-care,polls",health_science
False,Says North Carolina Republican Senate candidate Thom Tillis supports a plan that would end Medicare as we know it .,"federal-budget,health-care,medicare",health_science
True,A strong majority of Americans support the Keystone XL pipeline .,"energy,environment,infrastructure",health_science
True,Were now the No . 1 producer of oil in the world . Weve surpassed Saudi Arabia .,energy,health_science
False,Were going to be looking at $8 billion a day that were going to be pouring into foreign countries in order to import that make-up fuel that were going to need to take the place of what we could have gotten out of the gulf .,"energy,oil-spill,market-regulation",health_science
False,Birth control pioneer Margaret Sanger believed that people like me should be eliminated .,abortion,health_science
False,Says a trash mound on U.S. 290 is 800 feet tall .,"county-government,environment",health_science
True,Mr . Hurt would re-open that darn (Medicare) doughnut hole .,"medicare,message-machine",health_science
False,Says that all those who do not answer directly to the president theyve said (repealing Dont Ask Dont Tell) is a terrible idea .,"gays-and-lesbians,military",health_science
True,On offshore oil drilling .,"energy,oil-spill",health_science
True,No one in Rhode Island - not just children no one in Rhode Island - should eat more than one serving of freshwater fish caught in our state each month .,"animals,environment,food-safety,government-regulation,public-health",health_science
True,Says U.S. Senate rival Tammy Baldwin wants a completely government-controlled health care system that goes far beyond Obamacare and is a Medicare system for all .,"government-regulation,health-care,job-accomplishments,medicare,public-health",health_science
True,Rhode Island continues to have the highest rates of substance abuse in the country .,"Alcohol,drugs,marijuana,public-health,states",health_science
