label,statement,subjects,superlabel
False,Says Alaska Sen . Mark Begich supported President Barack Obamas economic policies 97 percent of the time .,"bipartisanship,congress",politics
True,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve .,military,politics
True,Says David Dewhurst accused Cruz of being a Red Chinese Communist .,"bipartisanship,candidates-biography",politics
False,Less than 10 percent of President Barack Obamas Cabinet members have private-sector experience .,message-machine-2012,politics
True,Many of the companies bankrolling the ad campaign against Amendment 4 are recipients of a congressional bailout in the form of humongous tax refunds earlier this year .,"florida,florida-amendments",politics
True,In states that have private-sale background checks for handguns 49 percent fewer women are shot and killed .,"crime,guns,states,women",politics
True,Every poll you see the overwhelming majority of people want [E-Verify].,"immigration,polls,workers",politics
True,Says Donald Trump supports eminent domain and the Supreme Courts Kelodecision .,"candidates-biography,supreme-court",politics
False,Says Tom Steyer is aCalifornia billionaire who stands to profit by blocking Keystone and is spending big to help Bruce Braley .,"campaign-finance,climate-change,environment,message-machine-2014,campaign-advertising",politics
True,In 2011 (Debbie) Wasserman Schultz missed 62 congressional votes one of the worst records of any member of Congress .,"candidates-biography,congress,voting-record",politics
False,Matt Patten kicked off his dirty campaign with thousands in dirty cash from guess who (Frank) Russo and (Jimmy) Dimora .,"message-machine,campaign-advertising",politics
True,The list of voters that North Carolina Republicans tried to purge was two-thirds black and Democratic .,elections,politics
False,Fox News airs Stuart Scott R.I.P. tribute with picture of Stephen A. Smith .,sports,politics
True,On support for a military strike on Syria,foreign-policy,politics
False,Says after Hurricane Sandy New York Mayor Michael Bloomberg refused to allow the National Guard into the city to restore civil order because Guardsmen carry guns,"guns,public-safety",politics
True,Were 48th in K-12 funding and 50th in higher education .,education,politics
False,Heres something that people never talk about with coach Schiano : Rutgers had the best graduation rate of any Division I football program in America .,"education,sports",politics
True,President-elect Trumps immigration policies are very similar to policies that are sitting right in the Senate and the House today to temporarily suspend immigration from countries that harbor terrorism to temporarily suspend immigration from Syria until we get better vetting .,"homeland-security,immigration",politics
False,On bipartisan redistricting .,redistricting,politics
True,Says Keene N.H. requested a military-grade armored personnel truck citing their annual Pumpkin Festival as a possible target for terrorists .,"homeland-security,public-safety",politics
True,President Barack Obama had the legal authority to strike Syria without a vote from Congress .,"foreign-policy,legal-issues,military",politics
True,On the importance of judicial experience for Supreme Court nominees .,legal-issues,politics
False,I have a perfect voting record from organizations like the Veterans of Foreign Wars the American Legion and all the other veterans service organizations .,veterans,politics
False,For the amount of money Hillary Clinton would like to spend on refugees we could rebuild every inner city in America .,"immigration,urban",politics
True,In the history of the United States 168 presidential nominees have been filibustered 82 blocked under President Obama 86 blocked under all the other presidents .,"congressional-rules,history",politics
False,In 2009 pre-Hillary ISIS was not even on the map .,"foreign-policy,terrorism",politics
True,Says that when President Obama visited El Paso he pronounced that the border with Mexico and the United States was safer than it ever was in history .,"immigration,new-hampshire-2012",politics
False,Says Texas gained 21000 doctors due to tort reform .,"health-care,legal-issues,new-hampshire-2012",politics
False,Technically (Ted Cruz is) not even an American .,"elections,legal-issues",politics
False,Rubio s got more experience than Obama had .,candidates-biography,politics
True,Says a university survey concluded his Massachusetts administration had more women in senior leadership positions than any other state in America .,"candidates-biography,job-accomplishments,states,women",politics
True,Providence graduation rates are up .,"education,job-accomplishments,message-machine-2014",politics
True,Says Alex Jones said that the victims of the Sandy Hook massacre were child actors and no one was actually killed there .,"children,crime,education,families,guns,history,public-safety",politics
False,Says no youre wrong responding to the assertion that stop-and-frisk was ruled unconstitutional in New York .,"crime,criminal-justice,supreme-court",politics
True,Florida doesnt regulate assault weapons or .50 caliber rifles or large-capacity ammunition magazines . It doesnt require a permit to purchase a gun . It doesnt require any registration whatsoever .,guns,politics
True,Texas is home to millions of Latinas but the state has never elected a Latina to Congress .,"congress,diversity,history,population,women",politics
False,Says that he did not exactly say that communities have the right to ban mosques .,islam,politics
True,We are amassing most of our military strength in a country where fewer than 100 members of al Qaeda remain .,afghanistan,politics
True,He won t even support his colleague s . motion to censure the Bush administration for systemic repeated illegal wiretaps .,"bush-administration,civil-rights",politics
True,Says Romney said we should ask Pakistan for permission to take a shot at Osama bin Laden .,"foreign-policy,terrorism",politics
True,Says Marco Rubio has the worst voting record there is today .,candidates-biography,politics
False,Says Barack Obama is a hypocrite for criticizing President George W. Bushs drone attack program then using it aggressively as president .,"foreign-policy,military,terrorism",politics
True,Says Measure 11 is one of the most significant reasons for decrease in violent crime .,"crime,criminal-justice",politics
False,Says 160000 kids stay home every day because they are afraid to go to school because of bullying .,"crime,education",politics
True,House Bill 2301 never had a public hearing,education,politics
False,I differed with my party on business legislation on consumer protection and on free trade agreements .,"bipartisanship,job-accomplishments,voting-record",politics
True,A majority of the candidates on this stage have supported amnesty . I have never supported amnesty .,"candidates-biography,immigration",politics
True,Says Pope Francis took the name of a saint who basically reached out to Muslims .,"islam,religion",politics
True,FIFA pressured Brazil into passing a so-called Budweiser bill allowing beer sales in soccer stadiums .,sports,politics
False,Leticia Van de Putte voted to stop schools from removing teachers convicted of a felony .,"crime,criminal-justice,education",politics
True,Having an entirely Democrat congressional delegation in 2009 when the [federal stimulus] bill passed increases the per capita stimulus dollars that the state receives per person by $460 .,"congress,elections,stimulus",politics
True,Says a state bill checks the spending habits of the Milwaukee County Board of Supervisors by bringing it in line with other county boards around the state .,"county-budget,county-government,states",politics
True,Says Jeb Bush flip-flop-flip(ped) on immigration .,immigration,politics
True,Says Marco Rubio opposes immigration reform . Worse Rubio supports Donald Trump . His plan would deport 800000 children destroying families .,immigration,politics
False,Says that three of these five Republicans - Ben Westlund Rob Patridge Max Williams Lane Shetterly Lynn Lundquist - later became Democrats .,voting-record,politics
False,The crime decline in the United States would be fairly small if it wasn t for the crime decline in New York City .,crime,politics
True,If it is enacted the Senate immigration bill is going to make the Border Patrol bigger than the FBI - you could put one agent every 250 feet .,"immigration,pundits",politics
False,Rick Scott doesnt have any ties to a lobbyist .,candidates-biography,politics
False,Glen Sturtevant is against smaller class sizes .,"education,voting-record",politics
False,Congressional lawmakers earn their salaries FOR LIFE which for House Minority Leader Nancy Pelosi would add up to $803700 Dollars a year for LIFE including FREE medical .,"congress,congressional-rules,federal-budget",politics
True,Photo ID is not required for those who vote by mail .,elections,politics
True,Barack Obama was a trial attorney for ACORN .,candidates-biography,politics
True,When I ran against incumbent President Gerald Ford you know how much money we raised None .,campaign-finance,politics
False,Says Charlie Crist wants felons who commit a heinous crime such as intentional permanent disfigurement of a child you walk out of jail you immediately get to vote .,"crime,elections",politics
False,700 jobs (were) lost because Allen Boyd voted for the health care bill .,"education,elections,health-care,message-machine",politics
False,Because of (the 1994 crime bill) we had a 25-year low in crime a 33-year low in the murder rate and listen to this because of that and the background check law a 46-year low in the deaths of people of gun violence .,crime,politics
False,In every poll John Cornyn always loses to any conservative the voters have heard about .,polls,politics
False,Education Week says Obama hasn t made a significant mark on education is elusive on accountability and a staunch defender of the existing public school monopoly .,education,politics
False,Weve had about 3000 murders in connection with lax border security .,"crime,criminal-justice,immigration",politics
True,Huckabee granted 1033 pardons and commutations . . . more clemencies than the previous three governors combined .,crime,politics
True,While in Congress Nathan Deal was a leader when it came to protecting our borders .,immigration,politics
False,Florida s new fingerprint identification system is improving our rate of solving cold cases by 300 percent .,crime,politics
False,Muslims tried to use Sharia law to influence court decisions in New Jersey and Oklahoma,religion,politics
True,Actually Reagan was a Democrat before he was a Republican .,candidates-biography,politics
True,On immigration reform,"immigration,public-safety,voting-record",politics
True,The actions Im taking are the kinds of actions taken by every single Republican president and every single Democratic president for the past half-century .,"immigration,legal-issues",politics
True,Many dont know that Bill Young was once the minority leader in the Florida Senate . because he was the only Republican senator .,"congress,florida,states",politics
False,Says Barack Obama is the only American president who has not visited the D-Day Monument in Normandy on D-Day .,"history,military,veterans",politics
False,Says Oregon is one of only three states that allow the use of gillnets on inland waters .,"environment,jobs,message-machine-2012,recreation",politics
True,I ve spent 20 years devoted to working on behalf of families who are having a tough time and are seeking out the American dream .,candidates-biography,politics
False,Says he was a Marine during Vietnam .,"candidates-biography,ethics,message-machine,military,veterans",politics
True,American Hustleshows the FBI making real-life bribes to Washington politicians . I know because as your U.S. senator I turned them down .,"candidates-biography,legal-issues",politics
False,Barack Obama and Hillary Clinton are negotiating with the United Nations about doing a treaty that will ban the use of firearms .,"foreign-policy,guns",politics
True,I never called for a partition of Iraq .,"iraq,abc-news-week",politics
False,In the history department at the University of Texas out of 50 registered voters only one is a Republican .,education,politics
True,Said Republicans made historic gains in state legislatures during last months election,elections,politics
True,We got the highest vote count in the history of the Republican Party .,"candidates-biography,elections,history,polls",politics
True,The Cathedral of Christ the King is one of the Archdiocese of Atlantas largest and fastest-growing parishes .,religion,politics
True,Every president since Eisenhower has taken executive action to address immigration issues .,"history,immigration",politics
True,If you want to talk firsts for Bush this was the first time in American history that a president took us into a war and cut taxes .,"afghanistan,foreign-policy,iraq,military,taxes",politics
True,I dont own a single stock or bond I have no savings accounts .,"campaign-finance,ethics,income,transparency",politics
True,Forty percent of the undocumented workers in this country entered the U.S. legally and overstayed their visa .,"immigration,legal-issues,abc-news-week",politics
True,Milwaukee has seen an uptick in violence since 2010 and the only period of calm we get is when winter sets in .,"crime,criminal-justice",politics
False,Obama s wife wrote a paper in college that said America was a nation founded on crime and hatred and that whites in America are ineradicably racist .,candidates-biography,politics
True,Says in U.S. Congress members dont even have to be on the floor for debates or votes .,"congress,congressional-rules",politics
True,Republican redistricting plans cut Democrat Nancy Nusbaum out of her state Senate district by a half a block .,redistricting,politics
False,A majority of Wisconsinites opposed the government takeover of health care . But Russ Feingold voted for it anyway .,"health-care,message-machine,voting-record",politics
False,Obama has chosen to deny the vicious anti-Semitic motivation of the attack on a kosher Jewish grocery in Paris .,terrorism,politics
True,Only 15 percent of drug users are African-American yet 74 percent of all drug offenders sentenced to prison are black,"crime,legal-issues,marijuana,pundits",politics
True,Under the current procedure if someone on a terror watch list tries to buy a gun authorities are notified .,"crime,guns,terrorism",politics
False,One of the first states in the union to pass a voter ID bill was Rhode Island 85 percent Democratic legislature .,"elections,pundits",politics
True,States with the highest gun ownership rates also have the highest suicide rates .,guns,politics
False,Says Tom Barrett voted to ban 15 different kinds of guns even a lot of common deer rifles .,"animals,guns,message-machine-2012,public-safety",politics
True,The governor having a meeting . isnt covered by the open meetings act .,transparency,politics
False,Says he won the popular vote if you deduct the millions of people who voted illegally .,"elections,immigration",politics
True,Says his proposed education spending is the highest state funding level in Florida history .,education,politics
False,E-mail quotes Maureen Dowd column that Obama has received suspicious contributions from Saudi Arabia Iran and China .,ethics,politics
True,Says 94 percent of (Marco Rubios) constituents support a universal background check .,guns,politics
False,Says Connie Mack takes two homestead exemptions directly contrary to Floridas Constitution .,"candidates-biography,debates,taxes",politics
True,Nobody has ever escaped from one of our federal supermax prisons .,terrorism,politics
False,Says 220000New Yorkers would have immediately benefitted had President Obamas executive action been affirmed.So almost a quarter million of our fellow New Yorkers who are hurting right now whose rights and opportunities were taken away by the Supreme Court .,immigration,politics
False,The priorities of more than three-quarters of Americans are to increase the minimum wage create a path to citizenship for illegal immigrants and require background checks for gun buyers .,"guns,immigration,jobs",politics
True,Bill Clinton s peace dividend . . . cut the military 25 and 30 percent .,military,politics
True,Animal abuse is often an indicative trait of future acts of violence against humans .,crime,politics
True,There has not been a Democratic woman in Congress from New Jersey in almost four decades .,"elections,message-machine-2012",politics
True,The Obama administration increased the deportation of illegal immigrants convicted of crimes by 70 percent .,immigration,politics
True,The FBI has reopened its investigation into Hillary Clinton . and discovered another 650000 emails .,"ethics,transparency",politics
True,The average age of members of the House of Representatives is 57 years old .,congress,politics
True,African-Americans dont use drugs at a higher level than whites but wind up going to prison six times more .,"crime,criminal-justice,drugs,history,human-rights,legal-issues,public-safety",politics
False,When Obama went to Pakistan in 1981 he could not have been traveling as a U.S. citizen .,"candidates-biography,obama-birth-certificate",politics
True,The interest on the debt now is going to approach in the next couple of years . what we spend in the national defense budget .,"federal-budget,military,abc-news-week",politics
True,The prosecution of state Sen . Don Balfour cost less than $100 excluding prosecutors salaries .,ethics,politics
False,You have to be a citizen to vote but with same-day voter registration you have places where people just walk in and vote .,"elections,immigration",politics
True,Texas AM University - Commerce offers counseling safe spaces for students who are afraid of President-elect Trump .,"education,elections",politics
True,Wars in Afghanistan and Iraq have cost every U.S. family $45000 .,"afghanistan,debt,iraq",politics
True,Only nine coalition nations with the U.S. are truly actively involved in fighting the Islamic State .,"military,terrorism",politics
False,Says Hillary Clinton presided over $6 billion lost at the State Department sold uranium to the Russians through (her) faux charity illegally deleted public records and murdered an ambassador .,candidates-biography,politics
False,Says that while his plan would narrow the time for early voting it still will be one of the most aggressive early voting time frames in America .,elections,politics
False,The director of the FBI said that we cannot properly vet people coming from the Middle East .,"immigration,terrorism",politics
True,Says his father-in-law former Gov . Linwood Holton integrated Virginia public schools .,"civil-rights,education,history",politics
True,Instead of fighting ISIS (the Saudis) have focused more on a campaign to oust Iran-backed Houthi rebels in Yemen .,"foreign-policy,terrorism",politics
False,Hillary Clinton is for open borders .,immigration,politics
False,Says the California flag was supposed to be apear not a bear .,history,politics
True,As governor of Massachusetts Romney reduced unemployment to just 4.7 percent .,"economy,history,jobs,message-machine-2012,states",politics
False,On the president unilaterally authorizing a military attack that does not involve stopping an actual or imminent threat to the nation .,"foreign-policy,legal-issues,military",politics
False,In some of the states in the U.S. homosexuality remains a felony .,civil-rights,politics
True,Says female genital mutilation is a central African problem not an Islamic problem as Bill Maher suggested .,"human-rights,islam,religion",politics
True,The Clinton Foundation took steps that went above and beyond all legal requirements and indeed all standard requirements followed by every other charitable organization .,"ethics,transparency",politics
True,Says Hillary Clinton once wanted a wall on the Mexican border .,immigration,politics
True,On foreign policy Joe Biden was against aid for Vietnam said the fall of the Shah was a step forward for human rights in Iran opposed Reagans defense build-up and voted against the first Gulf War .,"bush-administration,foreign-policy,history,homeland-security,iraq,military",politics
False,I actually started criticizing the war in Iraq before (Obama) did .,iraq,politics
True,Since I was elected crime rates have been at their lowest in over a decade .,crime,politics
False,In 2006 Arizona had four ballot issues that were very tough on illegal immigration . Forty-seven percent of the Hispanics in Arizona voted for them .,immigration,politics
True,Number of Americans killed by terrorism in the last decade : 24 . Number of Americans killed by guns in the last decade : 280024 .,"guns,terrorism",politics
True,Its expressly prohibited by law that you can read and wholly surveil domestic email traffic in the United States .,"civil-rights,legal-issues,terrorism",politics
False,The Books Sarah Palin tried to have banned .,candidates-biography,politics
True,Georgia has the most restrictive ballot access laws in the country . elections	mary-n independent	0	0	0	0	0	a television interview 3666.json	false	On whether the federal debt limit should be raised	federal-budget	barack-obama	President	Illinois	democrat	70	71	160	163	9	an interview with George Stephanopoulos 4608.json	half-true	When George W. Bush was governor of Texas the percentage uninsured went down . Under his successor Rick Perry its gone up . childrenhealth-carenew-hampshire-2012	mitt-romney	Former governor	Massachusetts	republican	34	32	58	33	19	a Republicam debate in Hanover N.H. 11023.json	false	Says his bookThe Art of the Dealis the No . 1 selling business book of all time . candidates-biographyjob-accomplishments	donald-trump	President-Elect	New York	republican	63	114	51	37	61	remarks on CNN . 2096.json	half-true	Democrats in the 1930s wanted President Franklin Roosevelt to be more conservative . historypunditsabc-news-week	george-will	Columnist	Maryland	columnist	7	6	3	5	1	a roundtable discussion on ABC s This Week 12853.json	true	Says Danny Tarkanian wants to defund Planned Parenthood and would outlaw a womans right to choose even in cases of rape or incest . abortion	jacky-rosen Nevada	democrat	0	0	0	0	0	a press release . 12670.json	pants-fire	Condemning violence against the police and urging support for the police is markedly absent from President Barack Obamas public remarks . criminal-justice	william-johnson organization	0	0	0	0	1	an interview on Fox News 1508.json	half-true	Florida leads the nation in elected officials charged with crimes .,crime,politics
False,Says Donald Trumps Make America Great Again caps are made in China .,"candidates-biography,china,economy",politics
True,Sherrod Brown has voted with Barack Obama 95 percent of the time .,voting-record,politics
False,Says Sidney Blumenthal wrote that the Benghazi attack was almost certainly preventable . Clinton was in charge of the State Department and it failed to protect U.S. personnel and an American consulate in Libya .,"foreign-policy,terrorism",politics
True,Gun marketplaces on Facebook mean ANYONE can broker a deal on a gun online meet the seller in a parking lot somewhere and walk away with a weapon .,guns,politics
False,I saw my father march with Martin Luther King .,candidates-biography,politics
True,Over the last four years 53 percent of black wealth has just disappeared .,"diversity,economy,pundits,abc-news-week",politics
True,Since Florida passed the stand your ground law in 2005 deaths due to self-defense have jumped over 250 percent .,"crime,criminal-justice,guns",politics
True,Republican House candidateMarilinda Garcia even opposes closing the loophole that allows dangerous criminals to get a gun without a background check .,guns,politics
False,The polling shows over and over again that unlike Donald Trump that with me as the nominee we beat Hillary Clinton .,"elections,polls",politics
True,SaysBernie Sanders voted for what we call the Charleston Loophole .,guns,politics
False,We dont have any chess grandmasters in the United States .,sports,politics
True,The State of Texas does not even use the E-Verify system to determine if someone is legally in our country when they apply for a job .,immigration,politics
True,We are within the margin of error .,elections,politics
True,A couple of hundred American cities are infested by members of the Mexican cartels .,"crime,drugs,homeland-security",politics
True,Hollywood is in Broward homicides in 2013 . Thanks Chief Fernandez,"city-government,crime",politics
False,50 percentof murders in Texas have been linked to illegal aliens .,"crime,immigration",politics
False,Among Syrian refugees and migrants coming into Europe there look like very few women . Very few children .,"foreign-policy,immigration",politics
True,Ponzi schemer Scott Rothstein gave hundreds of thousands of campaign cash to control Crists appointments of key state judges .,"campaign-finance,ethics",politics
False,Says Hillary Clinton aide Huma Abedin has ties to the Muslim Brotherhood .,"foreign-policy,religion,terrorism",politics
True,Decorated Marine two-tour Iraq war vet .,"candidates-biography,iraq,job-accomplishments,message-machine,military,public-service,veterans",politics
False,The Doherty Campaign unlike the Cicilline Campaign is funded mostly by individual donors - not the big PACs that Cicilline relies on .,"campaign-finance,campaign-advertising",politics
True,Since parole abolition Virginias crime rate has fallen to third lowest in the country our recidivism rate is down 20 percent and thats the second lowest in the country .,"crime,criminal-justice",politics
True,Says Hillary Clinton plans to massively increase admissions (of Middle East refugees) including a 500 percent increase in Syrian refugees coming into our country .,"families,foreign-policy,homeland-security,human-rights,immigration,terrorism",politics
False,The president and vice president cant be from the same state .,"elections,legal-issues",politics
False,There are actual cities like Birmingham England that are totally Muslim where non-Muslims just simply dont go in .,religion,politics
True,Says 40 years ago the U.S. placed Texas under Voting Rights Act for failing to print ballots in Spanish .,"civil-rights,elections",politics
True,[When I was mayor] Providence was one of the five renaissance cities of America according to USA Today in those days . Money magazine said it was the fifth best city to live in in America . In addition to that All Cities Almanac said in 1994 I believe that it was the safest city in America .,"candidates-biography,city-government,debates,job-accomplishments",politics
True,The Obama administration went to court to keep one of these five in jail at Guantanamo just three years ago because he was such a huge risk .,"foreign-policy,military,terrorism",politics
True,Says Israel profiles based on ethnicity and does it very successfully .,"israel,terrorism",politics
False,Illegal counterfeiting and piracy costs the U.S. economy $100 billion . every year .,"congress,criminal-justice,legal-issues",politics
True,Barry Smitherman doesnt have enough legal experience to apply for most of the jobs at the attorney generals office .,"candidates-biography,legal-issues",politics
False,Says Russ Feingold got paid $8000 a lecture at Stanford University .,candidates-biography,politics
True,Says Rick Santorum voted to let convicted felons vote .,"crime,criminal-justice,elections,message-machine-2012",politics
True,Says Republicans want to cut education by 25 percent .,"education,federal-budget,new-hampshire-2012",politics
False,Assault rifles already are banned .,"government-regulation,guns,terrorism",politics
False,Says a quote at the top of the redesigned website for the Department of Justice comes from a socialist who wanted to impose global common law .,"criminal-justice,history",politics
True,As a sign of extraordinary progress there are half as many (primary-age) children out of school today as there were 15 years ago .,"education,foreign-policy",politics
True,More people have watched Morning Joe than CNN and HLN 5 years in a row .,polls,politics
False,Georgia lawmakers are now considering passing the most extreme gun bill in America .,guns,politics
True,An organized crime syndicate was extorting money from his (Tom Ganleys) business threatening his family but he fought back and won the FBIs highest civilian award,"crime,message-machine",politics
True,22 times Barack Obama said he did not have the authority to implement this type of anti-deportation measure . And then the day after he signed this into law he said quote I just changed the law .,immigration,politics
True,Since 2009 Georgias public schools have lost nearly 9000 classroom teachers while the number of students has gone up .,education,politics
True,The number of people who believeinsocialism . is increasing .,polls,politics
False,The Iranians continue in the view of every objective observer continue to pursue the acquisition of nuclear weapons .,foreign-policy,politics
True,Were already bombing seven countries .,"afghanistan,foreign-policy,history,iraq,military,terrorism",politics
True,Ohio Republicans made significant gains during [Chris McNultys] time at the ORP including the extremely successful re-election of President Bush in Ohio .,"elections,states",politics
False,Says 67 percent of marriages now wind up in divorce .,marriage,politics
False,Russ Feingold has not worked anywhere outside of politics .,"candidates-biography,message-machine",politics
True,Its taken more time to complete the Towpath Trail than it did to build the (Ohio Erie) Canal .,recreation,politics
False,The Obama Administration wants to have soldiers and officers pledge a loyalty oath directly to the office of the President and no longer to the Constitution .,patriotism,politics
False,Only one out of five of the so-called Syrian refugees who went into Europe were actually Syrian .,"foreign-policy,immigration",politics
True,Says Rep . Maxine Waters D-Calif . only needs about 40000 to 50000 votes to win election to Congress compared with the 120000 votes King needs because Waters has a higher immigrant population .,"elections,population",politics
False,The New York Times had to retract its story that Hillary Clintons email handling had broken certain laws .,ethics,politics
False,Says Judge Gonzalo Curiel is a member of a club or society very strongly pro-Mexican .,legal-issues,politics
True,We expanded charter schools .,education,politics
False,Obama ad contends that John McCain endorses Rush Limbaugh s comments about immigration .,immigration,politics
True,Ive taken on the federal government and won .,candidates-biography,politics
True,Says restoring Georgia pre-k to a 180-day program was a real result of his leadership .,education,politics
False,The fact is voter fraud is rampant .,"crime,elections",politics
True,In 2008 Maggie Hassan voted against legislation to prevent sanctuary cities in New Hampshire .,"immigration,voting-record",politics
True,Says most states but not Texas permit jurors to ask questions of witnesses in trials .,criminal-justice,politics
True,President Obama is actually increasing Bush-era defense spending by $21 billion in the new fiscal year .,"military,pundits",politics
True,Says 56 percentof (the U.S . Mexico) border is not under our control .,immigration,politics
True,I sponsored the amendment that expanded the hours of early voting so that people who have irregular work schedules could vote .,elections,politics
False,Heres the simple and undeniable fact : The overwhelming majority of violent criminals are Democrats .,"crime,criminal-justice,legal-issues",politics
True,Says Rep . Charlie Bass R-NH voted to raise his own pay eight times,"congress,voting-record",politics
True,The state Legislature attempted to outlaw stem cell research passes bills about microchips in the brain and talks about seceding from the Union .,"message-machine,science,states",politics
True,In 40 years of broadcast I have never endorsed any candidate .,history,politics
False,There was serious voter fraud in Virginia .,elections,politics
True,In New York your chances of getting murdered are 1 in 25000 . In Honduras its 1 in 14 .,"crime,criminal-justice,immigration",politics
False,The 9/11 terroristsfriends family girlfriends in the United Stateswere sent back for the most part to Saudi Arabia . They knew what was going on . They went home and they wanted to watch their boyfriends on television .,terrorism,politics
False,The Koch brothers alone gave twice as much money to Scott Walker as the total amount of money raised by Tom Barrett .,"campaign-finance,corporations,corrections-and-updates,elections",politics
True,Just 9 percent of Muslims in Pakistan viewISIS favorably . Unfortunately that 9 percent is 16 million people . And thats just one country .,"corrections-and-updates,islam,terrorism",politics
True,Says David Rivera received a $5000 campaign contribution from Congressman Spencer Bachus who is currently under House Ethics investigation for insider trading .,"campaign-finance,ethics",politics
True,Georgia has more illegal aliens than the state of Arizona .,immigration,politics
True,More people were killed by terrorists in 2015 than in any other year ever after an 80 percentincrease from 2014 .,terrorism,politics
True,Forty percent of illegal immigrants are people coming legally on visas and overstaying their visas .,immigration,politics
True,Youve got a medical report on me that meets the same standard as Mitt Romney and Barack Obama .,"candidates-biography,disability,elections,history,privacy,transparency",politics
True,More than 40 percent of sales nationally are made without background checks .,guns,politics
False,The Benghazi victims were left helpless to die as Hillary Clinton soundly slept in her bed .,"foreign-policy,terrorism",politics
True,When President Obama landed in Cuba on Air Force One no leader was there nobody to greet him - perhaps an incident without precedent in the long and prestigious history of Air Force One .,foreign-policy,politics
False,Says President Franklin Delano Roosevelt sent his advisers to study socialism with Soviet dictator Josef Stalin so the president could replicate it in the United States .,history,politics
False,Says I never billed a single hour of my time to the City of Portland in the last 10 years - so no revolving door .,"city-government,ethics,message-machine-2012",politics
False,Janice Hahn hired hard-core gang members with taxpayer money to be gang-intervention specialists . She even helped them get out of jail so they could rape and kill again .,crime,politics
False,Michelle Nunns foundation directed grants to an Islamic group tied to radical terrorists .,terrorism,politics
False,As first lady Clinton would travel to places that were too small too poor or too dangerous for the president .,foreign-policy,politics
True,70 percent of Americans believe that we are on the wrong path .,"elections,polls",politics
True,Says Donald Trump promised to repeal Obamacare build a wall ban Muslims and more .,"abortion,foreign-policy,guns,health-care,human-rights,immigration,islam,religion,terrorism",politics
True,Governor (Perry) you were a Democrat having worked for Al Gore as his campaign manager .,elections,politics
False,The Iraq war has been our longest war .,"history,iraq,military",politics
False,[Federal] law says that you cant give in-state tuition to an illegal alien unless you first offer it to any other student regardless of their state of residence .,"education,immigration",politics
True,Illegal immigration costs Georgia $2.4 billion a year,immigration,politics
True,California is home to the largest death row populationin the Western Hemisphere .,"death-penalty,elections",politics
False,Giving money to politicians has paid off for Paul Workman . Workman gave thousands to politicians and got millions in government construction projects .,ethics,politics
True,In the U.S. African-Americans continue to be arrested at nearly three and one half times the rate of whites on marijuana charges .,"civil-rights,crime,criminal-justice,drugs,marijuana",politics
True,Harris County Texas has some of the highest jailing and incarceration rates in the U.S. and the world .,"corrections-and-updates,criminal-justice",politics
True,Three years ago John McCain said Afghanistan we don t read about it anymore in papers because it succeeded .,"afghanistan,foreign-policy,military",politics
False,On ISIS (Michael Bennet) chose the (Washington) insiders over our generals .,terrorism,politics
True,You know Sen . McCain said the other day that we might have troops (in Iraq) for 100 years .,iraq,politics
False,Supported in-state tuition in Arkansas for illegal immigrants if you d sat in our schools from the time you re 5 or 6 years old and you had become an A-plus student among other things .,immigration,politics
False,Senate Bill 1070 simply just mirrors federal law .,immigration,politics
False,Republicans are trying to impeach our president .,"congress,message-machine-2014",politics
True,Weve had a dramatic drop in violent crime since this law (stand your ground) has been in effect .,"corrections-and-updates,crime,criminal-justice",politics
True,In 1998 nearly half of Floridas fourth-graders were functionally illiterate . Today 72% of them can read .,education,politics
True,There are 100 members of the U.S. Senate . Fifty-seven of them including Russ Feingold are lawyers . There are zero manufacturers and one accountant .,"candidates-biography,message-machine",politics
True,Scott Maddox is a lobbyist .,"candidates-biography,elections",politics
True,Do you know which state has the worst ratio of white voter turnout to African-American voter turnout Massachusetts . Do you know what has the best where African-American turnout actually exceeds white turnout Mississippi .,"civil-rights,elections,legal-issues",politics
True,Obamas Environmental Protection Agency sent emails for Hispanic Heritage Month with a photo of Che Guevara .,message-machine-2012,politics
True,In the past decade in New York State more than 30 current and former state officeholders have been convicted sanctioned or accused of wrongdoing more than any other state .,ethics,politics
True,Nearly 100000 people get shot every year . Thats 270 people a day and 87 dead .,guns,politics
True,This census is also the shortest and least intrusive count in modern history .,census,politics
False,Says Charlie Crist voted against minimum wage when he was in the Senate .,"debates,florida,jobs",politics
False,Soldiers Donating to Tea Party Now Face Punishment Under the Uniform Code of Military Justice .,"campaign-finance,military",politics
True,Says Donald Trump has saidhewould be neutral between Israel and its enemies .,israel,politics
True,In the last six years of Ciancis administration violent crime was down in the United States . It was down in the region . It was down in Rhode Island . But it was up in Providence .,"crime,criminal-justice,public-safety",politics
True,Irans regime is responsible for more than 1000 American casualties during the Iraq war and has plotted a terrorist attack here in our nations capital .,"foreign-policy,iraq,terrorism",politics
False,More Tennesseans have hunting and fishing licenses than vote .,"elections,recreation",politics
False,American troops have never been under the formal control of another nation .,"foreign-policy,military",politics
False,We have a guy who is going to be speaker of the House in four years and his name has been on the ballot one time .,"candidates-biography,elections,redistricting",politics
False,We continue to see these isolated incidents of people trying to vote five six times a day .,"crime,elections",politics
False,I sponsored and was the co-sponsor of the only legislation that ever passed that had E-Verify provisions in it back in 2010 when I served in the Legislature .,immigration,politics
True,Tennessee students now cover about 67 percent of the cost of their education at public universities and some 60 percent at community colleges .,education,politics
