label,statement,subjects
true,My office sends federal money back every year.,"congress,federal-budget"
pants-fire,Says President Barack Obamas recent New York fundraising trip cost between $25 million and $50 million.,"government-efficiency,pundits"
half-true,A minor cannot get a tattoo without parental consent but can get an abortion without parental consent.,"abortion,states"
half-true,"She created the Waste, Fraud and Mismanagement Hotline.... (that) has saved Wisconsin taxpayers hundreds of thousands of dollars.","government-efficiency,job-accomplishments"
barely-true,$65 million from ABC privatization will not pay for even an overpass in Tysons Corner.,"Alcohol,transportation"
false,On signing a no-tax pledge,taxes
false,"Romneycare sent costs spiraling out of control in Massachusetts, hiking premiums, squeezing household budgets.","health-care,message-machine-2012"
true,"Seneca Jones Timber Co., aiming to increase logging and allay fears that old growth will be cut, says mills have shifted to second-generation trees. An ad from the company asks: Do you know that most all mills in Oregon have retooled over the past 20 years?","environment,jobs"
false,Says Gov. Scott Walkers proposed budget would sell off Wisconsins state parks.,state-budget
half-true,Says Kelly Ayotte voted to fix background checks.,"corrections-and-updates,guns"
false,"She said, you know, 'I voted for it, but I hoped it wouldn't pass.' That was a quote on live TV.",bankruptcy
false,On sharing power with Republicans,states
true,Says Georgia ranks near the bottom in per capita transportation spending.,"state-budget,transportation"
half-true,"If every house in Florida had a solar-heated water tank, that would eliminate consumption by 17 percent.",energy
barely-true,"Hillary Clinton and Barack Obama want to raise capital gains taxes, which apply to home sales.",taxes
mostly-true,"Under Rick Scott, homeowners are paying higher (home insurance) premiums for less coverage.","florida,market-regulation"
half-true,Sharron Angle wants to wipe out Social Security.,"message-machine,social-security"
mostly-true,"(Koch Industries) is among the worst in toxic air pollution in the entire United States ... and churns out more climate-changing greenhouse gases than oil giants Chevron, Shell and Valero.",environment
true,Gingrich supported individual health insurance mandates.,"health-care,message-machine-2012"
barely-true,"Says Romney wants to take away early childhood education, slash K-12 funding, and cut college aid to pay for a $250,000 tax break for multi-millionaires.","education,message-machine-2012"
mostly-true,"Says President Barack Obama came into office very concerned about wiretappings but then he became president of the United States, he got all the briefings (and) he decided the balance is probably pretty appropriately struck.","terrorism,transparency"
half-true,"During his tenure in Washington and in the Illinois State Senate, Barack Obama has accumulated a record of bipartisan success.",job-accomplishments
false,"Says former Clinton budget director Alice Rivlin said the stimulus bill ""won't actually stimulate the economy.""","federal-budget,stimulus"
mostly-true,Kendrick Meek is the only candidate who has consistently been against expanded drilling.,energy
barely-true,The total unemployment rate for Hispanic or Latino workers has increased from 10% to 10.3% between January 2009 and March 2012.,jobs
barely-true,"Says in the governors proposed budget the use of that, what is called one-shots, is a 500 percent increase over the last Corzine budget.","state-budget,state-finances"
false,We are experiencing the worst economic recovery America has ever had.,economy
half-true,There are so many loopholes ... our businesses pay effectively one of the lowest tax rates in the world.,taxes
false,Says New Jerseys job growth in May represents 25 percent of all the jobs created in the country.,jobs
mostly-true,Taxes went down under Jerry Brown.,"message-machine,taxes"
false,The Americans for Tax Reform pledge relates to new taxes that were going to be initiated by legislative action.,taxes
true,"Palin supports ""aerial hunting of wolves and other wildlife.""",environment
false,About $4.89 billion in one-time money was used to balance the current state general revenue fund budget.,state-budget
true,"Geithner still didn't correct the same type of error for some years, even after the Internal Revenue Service flagged him for the failure to pay the taxes in other years.",economy
true,"The American people have endured 21 consecutive months of 9% or higher unemployment [and] 2.6 million jobs have been lost, since the stimulus bill was signed.",jobs
half-true,More than half of last years U.S. college graduates are unemployed or underemployed.,"education,jobs"
half-true,"832,000 people lost their job while (Charlie Crist was)governor.","economy,jobs"
mostly-true,Medicaid is close to 30 percent of the state budget and the biggest expenditure at the state.,"medicaid,state-budget"
mostly-true,More than half of all drivers licenses issued in California this year have gone to illegal aliens.,"immigration,transportation"
barely-true,Says Donald Trump and Marco Rubio opposed Cruzs efforts to defund Planned Parenthood.,"abortion,federal-budget"
true,Ninety percent of the job growth in Virginia has been in the private sector.,"economy,jobs"
mostly-true,Californians consume 40 percent less energy per person than the national average,"energy,environment"
half-true,The city of Richmond built the second richest team in the NFL a $14 million stadium.,city-government
barely-true,Says signers of recall petitions against Wisconsin Gov. Scott Walker are at risk because of newly discovered provisions in state law.,"elections,transparency"
half-true,Cincinnati is already one of the biggest cities in the country to run 100 percent on clean energy.,energy
false,Says over 50 percent of U.S. job growth in June came from Wisconsin.,jobs
half-true,Hillary [Clinton] wants to raise taxes by over a trillion dollars.,taxes
barely-true,"Says Texas lawmakers agreed to cut states rainy day fund in half, spending $4 billion from current $8 billion.","state-budget,state-finances"
mostly-true,Why is January 8th an important date in American history? This day in 1835 is the only day in our history when we have not been in debt.,"federal-budget,florida"
mostly-true,"In Oregon, women earn an average of 79 cents for every dollar that men earn for doing the same job. Thats just wrong.",income
half-true,"It is wrong for the average federal worker today to make more than $100,000 while the average private-sector worker makes less than $70,000.",federal-budget
mostly-true,"In the three months before the act took effect, America lost 750,000 jobs a month. In the last three months, we've lost about 35,000 jobs a month.",stimulus
half-true,Says it will cost $220 per square foot in hard construction costs to rebuild Portland Public high schools.,"education,message-machine-2012"
half-true,"So far, the Recovery Act is responsible for the jobs of about 2 million Americans who would otherwise be unemployed. ... [And] the Recovery Act is on track to save or create another 1.5 million jobs in 2010.","economy,stimulus"
mostly-true,Oil money from federal leases can only be used to clean up the mess and damages from drilling.,environment
pants-fire,Wendy Davis raised money for a U.S. House Democrat who is a member of a Democratic socialists group.,"candidates-biography,corrections-and-updates"
barely-true,"The failed economic policies of President Barack Obama, the Democrats and the Federal Reserve are making gas prices higher while Americas economy is running on fumes.",gas-prices
barely-true,Says Governor-elect Scott Walkers choice as transition team leader killed the release of a damaging report on Walkers record in the days leading up to the election.,job-accomplishments
true,"Well, you know, the Teamsters wanted to drill in Alaska. I voted against drilling in Alaska. So it's not like I'm a slam dunk on every issue.",energy
barely-true,"My plan actually gives the middle class the greatest break: $2,000 per family.",taxes
half-true,Rick Scott has paid down our debt by about $2 billion. Charlie Crists debt went up about $5 billion.,debt
false,(New Jersey Network) is the only news station which covers New Jersey government.,state-budget
mostly-true,The highest economic growth decade was the 1960s. Income tax rates were 90 percent.,"economy,taxes"
half-true,She [Hillary Clinton] has also said unequivocally that she didnt receive classified documents.,transparency
false,Takes credit for reining in state spending when he was governor.,"job-accomplishments,state-budget"
mostly-true,"We have a tax code that allows groups to use their political operations within the tax code, under the guise of a charity, to use undisclosed millions of dollars to do political campaigns.","elections,taxes"
true,"In the past year alone, Ohio businesses have created more jobs than almost every other state in the country.","economy,jobs"
true,Gov. Bob McDonnellsbudget plantakesmoney out of our classrooms to pave roads.,"education,state-budget"
false,Were the highest taxed nation in the world.,taxes
mostly-true,Geithner's failure to pay self-employment taxes while working for the IMF is a mistake that is commonly made for people who are working internationally or for international institutions.,taxes
half-true,"Says her actions as Wisconsin commerce secretary brought the state 84,000 more Wisconsin jobs than we have today.","job-accomplishments,jobs"
mostly-true,"Sen. Rubios (tax plan) would cut taxes for households making around $3 million a year by almost $240,000, which is way more than three times the earnings of a typical family.",taxes
barely-true,Ron Oakleys conservative leadership protected local taxpayers over government bureaucrats as theWater Management Districts budget decreased by 58 percent in the four years he served on the board.,"taxes,water"
false,Says his plan would cut taxes without increasing the deficit.,"federal-budget,taxes"
half-true,Big rooftop solars plan forces Nevada families who dont have solar panels to pay higher power bills to subsidize rooftop solar.,energy
pants-fire,Sean Duffy backed plan to privatize Social Security.,"message-machine,social-security"
mostly-true,"Says DonaldTrump proposes tax cuts, too -- $3 trillion for millionaires like himself and $2 trillion for corporations like his.",taxes
false,Says library district would come at no direct cost to the city budget.,"city-budget,county-budget"
mostly-true,The national debt is larger than our entire annual economy.,"debt,economy"
true,"The states unemployment rate is fifth-highest in the country, a full point above the nationwide rate and higher than all of our...neighboring states.",jobs
barely-true,"For my energy plan, my economic plan, and the other proposals you'll hear tonight, I've offered spending cuts above and beyond their cost.",federal-budget
mostly-true,Unemployment in the city of St. Petersburg is below the state average.,jobs
true,"Tax rates were significantly higher ""in the '40s, the '50s, and the '60s.""",taxes
half-true,"U.S. Sen. Johnny Isakson has never proposed, nor voted in favor of, a substantial cut in federal spending and has voted for many substantial increases in federal spending.",federal-budget
true,"Risk analysts listed Donald Trump, a Donald Trump presidency, as one of the top threats facing the global economy, ahead of terrorism.",economy
half-true,Says U.S. Senate candidate Tommy Thompson says hell do away with Medicare.,"medicare,message-machine-2012"
barely-true,"In Congress Tom Barrett voted to allow abortions through the ninth month, just moments before the baby is born.","abortion,message-machine"
pants-fire,"When (Barack Obama) took office, 2.3 million people were out of work. Five-plus years later, we have 5 million-plus out of work.","economy,jobs"
barely-true,"When LBJ started#WarOnPoverty, 14% of Americans lived in poverty. 50 yrs later, 14% still do. Theres a #BetterWay.",poverty
true,Our reserves are now in much better shape than they were just a few years ago.,"county-budget,taxes"
mostly-true,A $5-a-night hotel/motel tax thats part of the transportation bill will hurt Georgias convention business by adding extra costs for large groups coming to the state.,"taxes,tourism"
pants-fire,"In April 1997, there was a gas out conducted nationwide in protest of gas prices. Gasoline prices dropped 30 cents a gallon overnight.","energy,gas-prices"
barely-true,"During the Reagan administration, ""Millions of people were thrown out of work.""",economy
false,"After not having any foreign trade offices overseas for the past decade, New Jersey opened offices in Shanghai and London in the past six months, and has seen an 18 percent increase in exports.",economy
half-true,"Despite President Barack Obamas promise to cut healthcare costs, the average cost of a family policy is up $1,300.","health-care,message-machine-2012"
true,"Says the Texas Department of Agriculture seeks to purchase up to 300,000 promotional stress balls.","economy,health-care"
false,The United States has the most number of deductions available to corporations for the corporate income tax.,"corporations,taxes"
true,Says GOP recall challenger Kim Simac was delinquent paying her property taxes eight of the last nine years.,taxes
mostly-true,"Says while state leaders have cut funding for our schools and other basic priorities, the amount of money the state is projected to give away through tax breaks increased by a whopping $3.4 billion.","state-budget,taxes"
half-true,"If youre born poor, youre more likely to stay poor than any time in American history.","economy,poverty"
barely-true,Says Alex Sink supported higher sales taxes.,taxes
mostly-true,I delivered to you a budget that ... cuts taxes by $2 billion.,state-budget
false,The Democratic majority led the 111th Congress to spend more money in two years than the first 100 congresses before them combined.,"federal-budget,history"
half-true,Says he and his running mate are the only candidates that do believe in free trade.,"economy,trade"
false,The reason 29 states no longer have a death tax is that the tax damaged their economic competitiveness.,taxes
barely-true,Discretionary spending went up 84 percent in the last two years,"federal-budget,stimulus"
false,"Under President Barack Obama, income levels and unemployment numbers are worse now than just about ever for African-Americans.",economy
half-true,The growth rate of women-owned businesses in Texas has nearly doubled that of the nation since President Obama has taken office.,"small-business,women"
barely-true,"Due to the sequester, people are going to be unsafe. Homes are going to burn.",federal-budget
mostly-true,We are the only state in the country that state employees dont contribute [to their pensions].,"retirement,state-budget"
false,One year today since #GOP took control of the House and no new jobs.,"bipartisanship,jobs"
barely-true,"Says she does the jobs of state auditor, secretary of state and lieutenant governor for less than the price of one of them in Washington state.",government-efficiency
barely-true,I have always been focused on reining in the deficit.,"federal-budget,job-accomplishments"
true,"Earmarks requested in a federal spending bill included $277,000 for potato pest management in Wisconsin.","agriculture,federal-budget"
false,"Credit agency says Rep. Gibbs recklessly caused downgrade, higher interest rates.",federal-budget
false,"We're building a nearly $40-billion natural gas pipeline, which is North America's largest and most expensive infrastructure project ever.",energy
barely-true,Stimulus money went to office upgrades for politicians.,"message-machine-2012,stimulus"
half-true,"The average state pension, including managers, is $23,000 a year; and just $14,000 for local government workers.","retirement,state-budget"
half-true,The Consumer Financial Protection Bureau has no congressional oversight.,"congressional-rules,financial-regulation"
barely-true,Jeb Bushs plan for Social Security is disastrous for seniors and raises the retirement age to 70.,social-security
barely-true,I have little doubt that we've moved into recession at this point.,economy
true,About 40 percent of Hispanic homeowners have subprime mortgages.,economy
half-true,"Barack Obama ""wants to nearly double the capital gains tax"" increasing taxes on ""mutual funds, 401(k)s"" for ""policemen, firemen, nurses.""",taxes
mostly-true,The House Democrats' so-called 'stimulus' has been stuffed with an astonishing $335 million to fund prevention programs of sexually transmitted diseases.,"economy,stimulus"
mostly-true,"Were the Sunshine State, and were hardly doing any solar energy production.",energy
half-true,New Hampshire has lost more jobs to China than any other state.,economy
false,SaysGov. John Kasich incorrectly claimed Ohios economy was 38th in the nation when he took office. We were sixth in the nation in terms of economic job growth.,"economy,jobs"
mostly-true,Were 49th in the United States in new businesses created.,"economy,jobs"
mostly-true,Says Mitt Romney has flip-flopped on his support for President Reagans policies.,"candidates-biography,message-machine-2012"
half-true,Ohio is doing better right now than the national average on all the (economic) numbers.,"economy,state-finances"
half-true,"Our businesses have created nearly twice as many jobs in this recovery as they had at the same point in the last recovery, when there was no Obamacare.","economy,jobs"
barely-true,Says Gov. Jim Doyle and the DNR have not put hunters first and mismanaged the deer herd; as a result the deer population has dwindled.,"environment,recreation"
half-true,"Today, there are more Hoosiers going to work than ever before in the 200-year history of the great state of Indiana.","economy,jobs"
half-true,Says his average federal tax rate was 36 percent.,taxes
mostly-true,"Last year, we produced 14 percent less oil on public lands than we did the year before.",energy
barely-true,"On my last trip to New Hampshire, I think I met the guy who founded the first and only bank since Dodd-Frank passed, since the financial crisis. One bank in the country.",financial-regulation
pants-fire,Less than 10 percent of President Barack Obamas Cabinet members have private-sector experience.,message-machine-2012
true,We created as many jobs in the first six months of this year as we did in all of 2011 and 2011 was the best single year for private-sector job growth since the year 2000.,jobs
mostly-true,"Greg Abbott has benefitted from payday lenders who have given him $300,000 and then received a ruling from him that they can operate in a loophole in the law that allows them to charge unlimited rates and fees.","campaign-finance,financial-regulation"
mostly-true,Says Georgia Power customers pay 10 percent to 15 percent below the national average for electricity.,energy
half-true,I have the experience as Senate Budget Chair of cutting $4.5 billion in spending -- to close the deficit while protecting education and health care.,"state-budget,state-finances"
true,"Over the course of one four-year term, it costs taxpayers more than $1 million simply to operate the governors mansion.",state-budget
half-true,Says Republican state Sen. Alberta Darling offered unqualified support for a plan to end Medicare,"federal-budget,medicare"
false,Matt Patten kicked off his dirty campaign with thousands in dirty cash from guess who? (Frank) Russo and (Jimmy) Dimora.,"message-machine,campaign-advertising"
barely-true,"43,000 people are going to be kicked out of nursing homes or denied nursing home entrance if the Texas House version of the state budget passes into law.","health-care,state-budget"
mostly-true,"$120,000 will be spent by taxpayers on Charlie Crists political photo-op special session.","oil-spill,state-budget"
barely-true,"Of hospitals in Rick Scotts Columbia/HCA health care company, ""A top executive said they even turned away a poor man and left him to die outside their door.""","health-care,message-machine"
false,Seventy percent of the people living in abject poverty are women.,"poverty,women"
mostly-true,"Spending increases, not tax cuts, are the major cause of the federal budget deficit.",federal-budget
barely-true,"Horse racing could boost Georgias economy by $1 billion a year and create 10,000 to 20,000 jobs.","economy,gambling"
pants-fire,"For the amount of money Hillary Clinton would like to spend on refugees, we could rebuild every inner city in America.","immigration,urban"
mostly-true,"Palin ""inherited a city with zero debt, but left it with indebtedness of over $22-million.""",taxes
true,Florida is one of only three states that require licenses for commercial interior designers.,"consumer-safety,government-efficiency"
false,"Rick Scott has destroyed over 100,000 jobs.",jobs
true,"For every week that (state lawmakers are) able to cut off our timeline, it saves (Georgia taxpayers) approximately $100,000.",state-budget
true,"Grateful insurance company executives and their lobbyists from Bermuda gave McCain $50,000.",taxes
mostly-true,Today 46 percent of all Floridians owe more on their home than it is worth.,"economy,housing"
true,Most private sector jobs in the history of Buffalo exist in Buffalo today,"economy,jobs"
mostly-true,More than 125 jobs have been created at the Milwaukee Job Corps Center.,"job-accomplishments,jobs"
half-true,Says a careless attitude and poor oversight by the Texas Department of Agriculture led to deaths and illnesses traced to a Texas peanut plant.,"agriculture,consumer-safety"
mostly-true,TheU.S. economyis three times asbig as Chinas.,"china,economy"
false,The majority of revenue generated by a proposed Kenosha casino would be sent to the Seminole tribe in Florida.,"gambling,jobs"
half-true,I've got the most international experience here.,job-accomplishments
pants-fire,Says Gov. Rick Scott cut more government jobs than were created in the private sector in Florida in 2012.,jobs
barely-true,"Studies suggest the 2017 College Football Playoff Championship game will bring about 1,700 to 1,800 full-time jobs.","jobs,sports"
false,"George Allen had 40,000 earmarks while he was a senator.",federal-budget
mostly-true,More than 1 million Texans live without affordable health care because Rick Perry failed to partner with the Legislature to find a Texas solution to closing the coverage gap.,"corrections-and-updates,health-care"
false,The Clean Power Plan is something that Sen. Sanders has said he would delay implementing.,"climate-change,environment"
true,The proposed transportation tax plan revokes a tax-credit for consumers electric cars while the state retains similar credits for similar vehicles for businesses.,"taxes,transportation"
pants-fire,Theres no plan from Senate Democrats or the White House to replace the sequester.,federal-budget
half-true,The nation as a whole has created jobs at a rate that is two times the rate that we have created jobs here in Wisconsin under Gov. Walker.,"job-accomplishments,jobs"
barely-true,We will have the highest general revenue in state history next year. Conservative pro-growth policies work in our state.,"economy,taxes"
mostly-true,Comic strip says government study shows Head Start has little or no impact on the children its supposed to help.,"education,federal-budget"
half-true,"Obamacare is a massive, massive income redistribution with $250 billion a year in Medicaid expansion (and) in the subsidy structure thats basically being paid for by people on Medicare, through Medicare cuts, and a lot of tax increases.","health-care,taxes"
true,"The Republican from Georgia [U.S. Rep. Jack Kingston], he hasnt even been to a NASCAR race.","federal-budget,sports"
pants-fire,Says Kurt Schrader supports Obamas sequester but wont cut $1.6 million to fund new video games.,federal-budget
false,"In the last year, Wisconsin ranked third in Midwest job growth.","job-accomplishments,jobs"
mostly-true,"The typical Wisconsin worker makes $5,000 less each year than our neighbors in Minnesota under Gov. Scott Walkers policies.","economy,workers"
half-true,The income tax that started at 2 percent under Governor Byrne is now 9 percent.,"income,taxes"
barely-true,Says federal health care overhaul will cost Texas state government upwards of $30 billion over the next 10 years.,"health-care,state-budget"
barely-true,"Ive created over 40,000 jobs.","job-accomplishments,jobs"
mostly-true,Passing a federal firearms background check through the NICS database . . . typically takes 90 seconds.,"government-regulation,guns"
barely-true,The debt-ceiling bill doesnt cut the debt. It will add about $7 trillion in new debt over the next 10 years.,"deficit,federal-budget"
barely-true,"Says Hillary Clinton has been a champion of globalist trade agreements. ... Worst of all, they are now pushing the disastrous 5,000-page Obamatrade the Trans-Pacific Partnership agreement.","candidates-biography,trade"
half-true,"Countries with a higher minimum wage than the United States $7.25 an hour include Denmark at $21, Australia at$15.81, Germany at$11and France at$12.35.","economy,workers"
half-true,Joe Morrissey has been a delegate in the General Assembly for eight years with no laws passed to help our black community with education or workforce.,job-accomplishments
mostly-true,Georgia lawmakers balanced the budget without raising taxes on residents.,taxes
false,"I have never asked for a single earmark, pork barrel project for my state of Arizona.",federal-budget
pants-fire,"Starting in 2011, ""you will be required to pay taxes"" on ""the value of whatever health insurance you are given by the company.""","health-care,taxes"
mostly-true,We have the lowest per-capita spending of any state in the nation except for South Dakota.,"state-budget,state-finances"
mostly-true,President Obama has the worst ratings of any president at the end of his first year.,"history,job-accomplishments"
barely-true,"In 2009, we cut state spending in real terms for the first time in 150 years.",state-budget
mostly-true,"For the last decade, funding in the health and human services budget has grown at twice the rate as other parts of the budget, and I think that context is important.","florida,state-budget"
false,"Twitter, Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!","elections,technology"
half-true,Says there is a plan formulated by Chair (Lynn) Peterson and the cities in Clackamas County to further increase this fee in three years and split it up on projects between the county and cities.,taxes
half-true,"For the state of Florida, there is not an additional cost with implementation of the Common Core standards.","education,state-budget"
half-true,Twenty-five or 24 million people are out of work or stopped looking for work.,"economy,jobs"
mostly-true,"Says Trump ties are made in China, not Colorado. Trump suits in Mexico, not Michigan. Trump furniture in Turkey, not Ohio. Trump picture frames in India, not Wisconsin.","candidates-biography,small-business"
true,The proposed transportation bill could be the largest tax increase in Georgia history.,transportation
half-true,"The Internal Revenue Service spent $60,000 on a Star Trek training video.",federal-budget
false,The 2009 stimulus bill failed to get people back to work.,"jobs,stimulus"
mostly-true,"Since 1995, the top 400 wealthiest families have seen their incomes go up 400 percent and their tax rates go down 40 percent.","economy,taxes"
false,The University of Wisconsin System will be much more affordable than just about any other campus in America because going forward we have a cap on it tied to inflation.,"education,state-budget"
barely-true,Gov. Rick Perry used $3.2 billion in stimulus dollars for schools to plug other holes in his budget.,"education,stimulus"
mostly-true,"It took us four years to balance the budget. Then I gave you four surplus budgets for the first time in more than 70 years, paid $600 billion down on the national debt.","deficit,federal-budget"
mostly-true,Weve cut taxes 50 times and look what has happened to our revenues. Theyve grown.,"state-budget,taxes"
barely-true,"Says Donald Trump made a lot of money from outsourcing jobs thanks to NAFTA but never, ever raised his voice against it when Congress was considering it.",trade
barely-true,"These steps (a middle-class tax cut, national health care plan, foreclosure prevention fund, Social Security fix and more) are all paid for.",federal-budget
false,"Dubious taxpayer-funded stimulus projects in Rhode Island include $250,000 to provide digital television to the states inmate population.",stimulus
half-true,"Metro Atlantans spend over an hour every day or five hours a week commuting, for a total of 260 hours a year.","message-machine-2012,transportation"
false,New Jerseys citizens are working at the highest rate in three years.,jobs
barely-true,The money supply has doubled in the last year.,economy
false,The Climatic Research Unit e-mails show that the science behind climate change has been pretty well debunked.,"climate-change,environment"
mostly-true,President Obamas suggested reduction in spending for next year: $0.,federal-budget
barely-true,"Rick Perry ended full-day Pre-K for 100,000 Texas children.","education,state-budget"
pants-fire,Nearly half of all persons under 30 did not go to work today.,"economy,jobs"
true,"The region I represent, both currently and in the future, has more automotive plants than the entire state of California.",economy
pants-fire,"Says Gov. Rick Scott lost Florida 331,247 jobs.",jobs
pants-fire,"Says Freddie Mac, electric co-ops and credit unions are all government sponsored enterprises.","financial-regulation,new-hampshire-2012"
false,"When Obama was interviewed by American reporters in Asia, ""Not one of them asked me about Asia. Not one of them asked me about the economy.""","economy,foreign-policy"
half-true,The lack of an automatic braking system that could have prevented the Philadelphia Amtrak crash wasnt driven by a lack of funding. It just takes a while. They (Congress) just passed it in the recent past.,"infrastructure,transportation"
false,"Gas prices have never been higher, and Exxon Mobil's profits have never been higher.","corporations,energy"
true,Were now the No. 1 producer of oil in the world. Weve surpassed Saudi Arabia.,energy
mostly-true,"If Rhode Island applied a 1-percent sales tax on all items exempt from sales tax, ''the state would receive an additional $89,376,857.''",taxes
false,Did not vote for tax increases as a member of the West Miami City Commission.,taxes
barely-true,Says a trash mound on U.S. 290 is 800 feet tall.,"county-government,environment"
true,I don't do earmarks. I've never done one. I'm not going to do one.,federal-budget
true,The governor having a meeting ... isnt covered by the open meetings act.,transparency
mostly-true,"Says Tommy Thompsons tax plan amounts to an average tax cut of almost $87,000 for the top 1 percent.","federal-budget,taxes"
true,"Barack Obama and the Democrats have ""proposed a tax for not having health insurance.""","health-care,taxes"
mostly-true,We in this state saw more job creation in the last three years since Ive been governor than you saw in the whole eight years of Doyles time as governor.,jobs
half-true,Mr. Hurt would re-open that darn (Medicare) doughnut hole.,"medicare,message-machine"
true,There has not been a Democratic woman in Congress from New Jersey in almost four decades.,"elections,message-machine-2012"
true,"Six of the 10 richest counties in the United States surround Washington, D.C.","income,wealth"
half-true,"The FBI has reopened its investigation into Hillary Clinton ... and discovered another 650,000 emails.","ethics,transparency"
true,"About halfway through fiscal year 2009, Washington has run out of money.",federal-budget
false,Says shes tried over 100 jury cases in Travis County courts.,"candidates-biography,job-accomplishments"
true,"Most federal employees do not have collective bargaining for benefits, nor for pay.","labor,state-budget"
true,On offshore oil drilling.,"energy,oil-spill"
mostly-true,Says President Barack Obamas proposed budget includes two new tax increases that would collect about $14 billion.,taxes
false,Obama has jumped the shark and ordered the ocean closed!,"environment,federal-budget"
pants-fire,An image in a ChrisAbele TV ad depicts wealthy citizens who would benefit from a lake created by the controversial Estabrook Dam.,environment
barely-true,"In 2007, Ed Gillespie was paid $300,000 to be the frontman for a coalition that made the individual mandate the centerpiece of its health reform plan.","health-care,message-machine-2014"
false,"Studies show that if we opened one reserve in Alaska now, in five years, gas prices could be at $2 a gallon.","energy,gas-prices"
true,"When he was asked a few years ago whether he could see himself lifting the cap on the payroll tax, (McCain) said, 'I could.' But today he's attacking me for holding the very same position.","medicare,social-security"
false,Says Barack Obama has added $16 trillion to the national debt.,"corrections-and-updates,debt"
barely-true,Says Rep. Paul Ryans budget proposal would effectively double the interest paid out on existing and future student loans.,"education,federal-budget"
barely-true,Says U.S. Rep. Stephen Fincher breaks earmark pledge.,"congress,federal-budget"
half-true,"The Clinton Foundation took steps that went above and beyond all legal requirements and, indeed, all standard requirements followed by every other charitable organization.","ethics,transparency"
half-true,"Obama ""closed offshore tax safe havens.""","economy,foreign-policy"
false,Says his tax plan wouldnt leave the federal government with a $1.1 trillion hole.,"federal-budget,taxes"
barely-true,"The presidents come out with rules that say, No new coal-fired power plants.","energy,government-regulation"
mostly-true,"Long-term federal investment in U.S. airports is urgent because there was a recent survey of the top airports in the world, and there was not a single U.S. airport that came in the top 25.","federal-budget,transportation"
mostly-true,"For every [coyote] they kill, the population will replace and usually multiply.",environment
half-true,Says unemployment would be at 10 percent if people who have quit looking for work were included in federal labor force calculations.,"economy,jobs"
mostly-true,Says Colorado congressional candidate Morgan Carroll voted to allow welfare recipients to use your tax dollars at ATMs at strip clubs and pot dispensaries.,"marijuana,welfare"
mostly-true,Our community (Tampa Bay) is one of the 10 most threatened by the sea level rise in the world.,"climate-change,transportation"
half-true,Debt doubled under Bush and now its tripling under Barack Obamas watch.,debt
true,Washington cannot hide from the fact that Congress hiked the national debt ceiling to $14.3 trillion. They cannot hide from the fact . . . that the budget that theyre going forward with has more than a $5 trillion in debt in it over the next five years.,federal-budget
false,Were bankrupt.,"economy,federal-budget"
false,Says recall organizers started their website last November and began work on their effort before he even took office.,"elections,job-accomplishments"
mostly-true,"Since the salary for state lawmakers was raised to $79,500, that purchasing power has now been reduced to $53,000.",economy
true,Distracted driving such as texting behind the wheel is behind a rise in traffic deaths on Georgia roadways this year.,"public-safety,transportation"
true,Says that in the recent year homeowners across Ohio have signed mineral rights agreements and I understand that over a billion dollars worth of leases have been signed to date.,environment
false,As long as I have served . . . This is the first time every single solitary decision has required 60 senators.,"bipartisanship,government-efficiency"
half-true,State support for local schools per pupil has decreased by at least 25 percent over the past decade.,"education,state-budget"
mostly-true,"Says Hillary Clinton promised, running for the Senate years ago, 200,000 jobs for upstate New York. ... Not only didnt they come, but they lost so many jobs.","candidates-biography,jobs"
half-true,Hollywood is #1 in Broward homicides in 2013. Thanks Chief Fernandez!,"city-government,crime"
half-true,Paul Ryan cut embassy security in his budget by $300 million below what we asked for.,"federal-budget,foreign-policy"
false,Senator Robert Hurt voted for a bill thats raised your electric rates seven times.,energy
barely-true,"Since 2004, there have been some 1,300 attacks (on rail targets). Four thousand people have died. Thousands of injuries.","terrorism,transportation"
half-true,"Senator Chris Dodd, chairman of the Senate Banking Committee, placed an amendment in the stimulus bill that allowed for banks bailed out with taxpayer money including AIG to hand out huge bonuses.",economy
false,Says legislative debate of airport pat-down procedures initiated federal changes in security procedures.,"homeland-security,transportation"
false,"If you make more than $250,000 a year you only really take home about $125,000.","pundits,taxes"
barely-true,We have the highest rate of childhood poverty of any major country on Earth.,poverty
false,I campaigned on (the proposals in the budget repair bill for Wisconsin) all throughout the election. Anybody who says they are shocked on this has been asleep for the past two years.,"labor,state-budget"
half-true,Says Sherwin-Williams is making lead paint and poisoning people around the world.,"consumer-safety,environment"
false,"If we use (Tax Increment Financing) funding, thats going to take funds from the general fund for Pinellas County, as it will take funds from the general fund for the city of St. Pete.",taxes
true,"Some criminals have learned how to spy on Americans, hacking into our home computers and looking out through the video camera attached to the screen.","crime,technology"
half-true,Insurance companies have seen their profits soar by more than 400 percent since 2001.,"corporations,health-care"
false,"When Jim Doyle was governor and Mary Burke was commerce secretary, Wisconsin saw billions in middle-class tax hikes on nursing home beds, gas, phones and garbage.","state-budget,taxes"
true,Says Connie Mack wrote a letter to the Department of Transportation in order to get $29 million in stimulus for his congressional district.,stimulus
false,Say Apples Tim Cook will not do business with Indiana.,"corporations,diversity"
