label,statement,subjects
barely-true,Eric Cantor voted to fully fund Obamacare in October.,"health-care,voting-record"
false,A provision in the health care reform bill for end-of-life counseling for seniors is not entirely voluntary.,health-care
true,"Virginia spends $400,000 on abstinence programs while losing $2.5 million in federal funds due to Gov. Bob McDonnells political agenda.","abortion,state-budget"
mostly-true,Nearly 6 in 10 uninsured Americanscan get health insurance for what may be the equivalent of your cell phone bill.,health-care
true,Says Donald Trump mocked someone with a disability.,disability
true,President Obama campaigned on a promise to put reproductive health care at the center of his reform plan.,"abortion,health-care"
barely-true,"Cover Florida ""is available to any Floridian, offering basic coverage for about $150 a month, instead of the typical $600 a month.""","florida,health-care"
barely-true,Says Donald Trump never said that more nations should get nuclear weapons.,nuclear
mostly-true,Rick Scott wants to take us back to the days of insurance companies denying coverage for pre-existing conditions.,health-care
barely-true,Roy Barnes voted against a bill in the state Senate that would have made it easier to convict child abusers.,"children,voting-record"
half-true,A minor cannot get a tattoo without parental consent but can get an abortion without parental consent.,"abortion,states"
false,This is the first time since Roe was decided in 1973 that a court has granted personhood status to the preborn.,"abortion,children"
false,"Romneycare sent costs spiraling out of control in Massachusetts, hiking premiums, squeezing household budgets.","health-care,message-machine-2012"
true,"Seneca Jones Timber Co., aiming to increase logging and allay fears that old growth will be cut, says mills have shifted to second-generation trees. An ad from the company asks: Do you know that most all mills in Oregon have retooled over the past 20 years?","environment,jobs"
half-true,Some cardiologists estimate 70 percent of all males over 50 have some form of heart disease.,health-care
half-true,Says the number of Democrats who voted for the GOP measure allowing health plan renewals is close to the number who voted on GOP bills to delay mandates on employers and individuals.,"congress,health-care"
mostly-true,"(Koch Industries) is among the worst in toxic air pollution in the entire United States ... and churns out more climate-changing greenhouse gases than oil giants Chevron, Shell and Valero.",environment
true,Gingrich supported individual health insurance mandates.,"health-care,message-machine-2012"
half-true,25 percent of all drug-related fatal vehicle accidents in the U.S. involve marijuana.,"drugs,health-care"
false,On support for the Affordable Care Act (Obamacare).,health-care
barely-true,The growth in health care costs has been reined in through the Affordable Care Act.,health-care
false,"President Obama's bill won't bring down the costs (of health care) for average Americans -- or really for very few Americans, if any.",health-care
true,"Palin supports ""aerial hunting of wolves and other wildlife.""",environment
mostly-true,Medicaid is close to 30 percent of the state budget and the biggest expenditure at the state.,"medicaid,state-budget"
barely-true,I didn't campaign on a public option.,"elections,health-care"
barely-true,Says Donald Trump and Marco Rubio opposed Cruzs efforts to defund Planned Parenthood.,"abortion,federal-budget"
mostly-true,Californians consume 40 percent less energy per person than the national average,"energy,environment"
false,"Says in Canada, the number of CT scan machines per 1,000 people is like one-tenth of what we have here in this country. Thats why people have to wait.",health-care
mostly-true,Less than 5 percent of registered users in states allowing medical marijuana have cancer or AIDS.,"health-care,marijuana"
barely-true,"We are seeing dramatic rate cuts to Medicare that will affect seniors ability to keep their doctor, hospital and prevention services.",medicare
mostly-true,"By one leading measure, what business owners pay out in wages and salaries is now finally growing faster than what they spend on health insurance for the first time in 17 years.","health-care,labor"
true,"If someone is in a room that has measles and leaves and you walk in two hours later, you could get measles from that person.","health-care,public-health"
false,"I am the only U.S. Senate candidate who spoke out against bombing Syria, and who challenged Georgias governor and insurance commissioner over obstruction to the Affordable Care Act.","foreign-policy,health-care"
true,"In 2010, uninsured voters made up about 5 percent of the electorate.","congress,health-care"
true,"Over the last six years, the state of Illinois spent about $320 million on illegal immigrants.","health-care,immigration"
half-true,"If Florida expanded Medicaid, some studies indicate it would create about 120,000 jobs.",medicaid
mostly-true,Oil money from federal leases can only be used to clean up the mess and damages from drilling.,environment
pants-fire,"Im 59. In either Canada or Great Britain, if I broke my hip, I couldnt get it replaced.",health-care
true,Says Craig Huey called Planned Parenthood a murder mill.,"abortion,medicare"
false,Obamacare doesnt require members of Congress to abide by the same rules that all of the other Americans do.,health-care
barely-true,U.S. Rep. John Barrow of Georgia has helped support the implementation of Obamacare.,health-care
barely-true,Ron Oakleys conservative leadership protected local taxpayers over government bureaucrats as theWater Management Districts budget decreased by 58 percent in the four years he served on the board.,"taxes,water"
true,"As a candidate, President Obama declared that everyone deserves access to reproductive health care that includes abortion, and vowed that this 'right' would be at the heart of his health care reform plan if elected president.","abortion,health-care"
half-true,Says Ann Kirkpatrick walked out on constituents when questioned on the Affordable Care Act.,health-care
half-true,"The Iran deal violates promises the president made to the American people. ...It is not an anytime, anywhere inspection process.","foreign-policy,nuclear"
barely-true,Says Barack Obama put in place a board that can tell people ultimately what treatments theyre going to receive.,"debates,medicare"
half-true,Says U.S. Senate candidate Tommy Thompson says hell do away with Medicare.,"medicare,message-machine-2012"
barely-true,"In Congress Tom Barrett voted to allow abortions through the ninth month, just moments before the baby is born.","abortion,message-machine"
half-true,"[Mitt] Romney and [Brendan] Doherty certainly have a lot in common, like flip-flopping on abortion -- in Dohertys case, in a little over a week.","abortion,women"
false,"Responding to a major snow event in Atlanta would be like Kansas City, Mo., responding to a major earthquake.",weather
half-true,"Despite President Barack Obamas promise to cut healthcare costs, the average cost of a family policy is up $1,300.","health-care,message-machine-2012"
true,"Says the Texas Department of Agriculture seeks to purchase up to 300,000 promotional stress balls.","economy,health-care"
false,"Says he didnt call Dr. George Tiller a baby killer, as liberal groups charge, but was merely reporting what some prolifers branded him.","abortion,pundits"
mostly-true,Half of all adults have a pre-existing condition that could affecttheir health care coverage.,health-care
false,"UPS left 15,000 employees spouses without health insurance and told them to, go on an exchange with no employer subsidy.","families,health-care"
barely-true,"Says the goal of the Affordable Care Act was to get 30 million people insured, but it only got 7 million.",health-care
true,"Medicare spends ""$15-billion a year on subsidies to insurance companies.""",health-care
mostly-true,Theres no scientific conclusion that (being gay) is genetic.,"gays-and-lesbians,science"
mostly-true,Says Gov. Rick Scott returned $1 million in federal funding that would have helped the state cover the cost of overseeing insurance rates under the new health care law.,health-care
mostly-true,"If Obamacare is fully implemented, 30 million people will still be without health insurance.",health-care
pants-fire,"Says Sheldon Whitehouse said on Senate floor: Everybody in Rhode Island who disagrees with me about Obamacare is an Aryan, is a white supremacist.",health-care
half-true,[A] 2009 USDA study found that 87 percent of chicken carcasses tested positive for generic E. coli ... just prior to packaging.,food-safety
pants-fire,Says George Soros and Bill Gates are funding a bioweapons lab in Sierra Leone that caused the Ebola outbreak.,"ebola,public-health"
mostly-true,"We also have, in a park thats not far from here, an ability to build a reservoir that can hold a 30-day water supply for the city of Atlanta.",water
barely-true,Says Gov. Jim Doyle and the DNR have not put hunters first and mismanaged the deer herd; as a result the deer population has dwindled.,"environment,recreation"
half-true,Nothing in any of the Democrat bills would require individuals to verify their citizenship or identity prior to receiving taxpayer-subsidized benefits.,"health-care,immigration"
half-true,Says Republican state Sen. Alberta Darling offered unqualified support for a plan to end Medicare,"federal-budget,medicare"
barely-true,"43,000 people are going to be kicked out of nursing homes or denied nursing home entrance if the Texas House version of the state budget passes into law.","health-care,state-budget"
mostly-true,"$120,000 will be spent by taxpayers on Charlie Crists political photo-op special session.","oil-spill,state-budget"
barely-true,"Of hospitals in Rick Scotts Columbia/HCA health care company, ""A top executive said they even turned away a poor man and left him to die outside their door.""","health-care,message-machine"
mostly-true,"With the resources it takes to execute just over three months of the Iraq war, we could fully fund the expansion of health care for needy children that Bush vetoed.",health-care
false,Nobodys addicted to marijuana.,"drugs,marijuana"
pants-fire,"Says Reps. Rush Holt, Frank Pallone and Bill Pascrell are willing to jeopardize seniors access to coverage by gutting $741 billion from Medicare to pay for a big-government healthcare takeover.","health-care,medicare"
true,Florida is one of only three states that require licenses for commercial interior designers.,"consumer-safety,government-efficiency"
false,"Nobody has been talking about it (Medicaid fraud), focused on it, or paying attention to it.","health-care,medicare"
half-true,Says a careless attitude and poor oversight by the Texas Department of Agriculture led to deaths and illnesses traced to a Texas peanut plant.,"agriculture,consumer-safety"
mostly-true,More than 1 million Texans live without affordable health care because Rick Perry failed to partner with the Legislature to find a Texas solution to closing the coverage gap.,"corrections-and-updates,health-care"
false,The Clean Power Plan is something that Sen. Sanders has said he would delay implementing.,"climate-change,environment"
half-true,The biggest job of the surgeon general is to translate health care and health care needs into plain English.,health-care
barely-true,We reduced abortion. We increased adoptions by 135 percent.,abortion
true,"The claim ... that we plan to set up panels of bureaucrats with the power to kill off senior citizens ... is a lie, plain and simple.",health-care
half-true,"Obamacare is a massive, massive income redistribution with $250 billion a year in Medicaid expansion (and) in the subsidy structure thats basically being paid for by people on Medicare, through Medicare cuts, and a lot of tax increases.","health-care,taxes"
barely-true,Says federal health care overhaul will cost Texas state government upwards of $30 billion over the next 10 years.,"health-care,state-budget"
true,"Since 1980, over 145 incidents have been documented of suction entrapment in swimming pools and spas, including 36 deaths of children.","children,consumer-safety"
pants-fire,President Obama . . . wants to mandate circumcision.,"health-care,pundits"
barely-true,"The president has given 1,100 special waivers to his friends for Obamacare.",health-care
pants-fire,"Starting in 2011, ""you will be required to pay taxes"" on ""the value of whatever health insurance you are given by the company.""","health-care,taxes"
pants-fire,"Obamacare is the biggest job-killer in this country -- millions of Americans have lost their jobs, have been forced into part-time work.",health-care
barely-true,AARP is endorsing the health care reform bill.,health-care
half-true,"In Cover Florida ""thousands already enrolled and climbing.""",health-care
false,The Climatic Research Unit e-mails show that the science behind climate change has been pretty well debunked.,"climate-change,environment"
pants-fire,"Any child born prematurely, according to the president, in his own words, can be killed.",abortion
barely-true,Ted Cruz tried to ban contraception five times.,"abortion,health-care"
true,Just about half of rural hospitals operate in the red in Virginia. They operate at a loss.,health-care
barely-true,Obama keeps talking about getting rid of all nuclear weapons. Hes already significantly reduced our capabilities there.,nuclear
false,The numbers of people that support Obamacare and like it have been steadily dropping.,"health-care,polls"
false,Birth control pioneer Margaret Sanger believed that people like me should be eliminated.,abortion
barely-true,Says a trash mound on U.S. 290 is 800 feet tall.,"county-government,environment"
true,"Barack Obama and the Democrats have ""proposed a tax for not having health insurance.""","health-care,taxes"
half-true,Mr. Hurt would re-open that darn (Medicare) doughnut hole.,"medicare,message-machine"
true,On offshore oil drilling.,"energy,oil-spill"
false,Obama has jumped the shark and ordered the ocean closed!,"environment,federal-budget"
pants-fire,An image in a ChrisAbele TV ad depicts wealthy citizens who would benefit from a lake created by the controversial Estabrook Dam.,environment
barely-true,"In 2007, Ed Gillespie was paid $300,000 to be the frontman for a coalition that made the individual mandate the centerpiece of its health reform plan.","health-care,message-machine-2014"
true,"When he was asked a few years ago whether he could see himself lifting the cap on the payroll tax, (McCain) said, 'I could.' But today he's attacking me for holding the very same position.","medicare,social-security"
half-true,More than 3 million young adults ... have gained insurance under (the Affordable Care Act) by staying on their familys plan.,health-care
true,The health insurance plan that (members of Congress) have is no different than any other federal employees in the United States government.,health-care
barely-true,U.S. Rep. John Barrows plan puts the IRS in charge of your health care.,health-care
mostly-true,"For every [coyote] they kill, the population will replace and usually multiply.",environment
mostly-true,Says Colorado congressional candidate Morgan Carroll voted to allow welfare recipients to use your tax dollars at ATMs at strip clubs and pot dispensaries.,"marijuana,welfare"
mostly-true,Our community (Tampa Bay) is one of the 10 most threatened by the sea level rise in the world.,"climate-change,transportation"
half-true,The rate of uninsured Americans (is) 8.8 percent.,health-care
true,Says that in the recent year homeowners across Ohio have signed mineral rights agreements and I understand that over a billion dollars worth of leases have been signed to date.,environment
mostly-true,"Obama's plan for health care reform ends exorbitant out-of-pocket expenses, deductibles or co-pays.",health-care
barely-true,"Barack Obama's health care plan is ""to mandate health care coverage and have a universal government-run program.""",health-care
half-true,Says Donald Trump said a woman should be punished for exercising her right to choose.,abortion
mostly-true,Says Donald Trump said the U.S. should encourage Japan to get nuclear weapons.,"foreign-policy,nuclear"
barely-true,"When you were casting your vote for Republicans, Brian Kemp was voting for Democrats.	message-machine,voting-record	doug-macginnitie	Sandy Springs City Councilman	Georgia	republican	1	1	0	0	0	a campaign commercial
789.json	half-true	I want to give every American a $5,000 refundable tax credit.""",health-care
false,Statistics show 2 to 3 Texas women per week have major complications and 10 women per week seek help at an ER after an abortion.,abortion
half-true,Says Sherwin-Williams is making lead paint and poisoning people around the world.,"consumer-safety,environment"
half-true,Says Indiana Gov. Mike Pence denies that theres such a thing as evolution.,"religion,science"
half-true,Insurance companies have seen their profits soar by more than 400 percent since 2001.,"corporations,health-care"
barely-true,The Senate Finance Committee approved a reform proposal that has both Democratic and Republican support.,health-care
pants-fire,Lindsay Parkhurst wants to take away programs like Social Security and Medicare that seniors have earned throughout their lifetimes.,"medicare,social-security"
half-true,The costs for families (in the individual market) for the same type of coverage that they're currently receiving would go down 14 percent to 20 percent.,health-care
barely-true,Seniors enrolled in Medicare Advantage are going to see an average premium increase between $50 and $90 per month.,"health-care,medicare"
half-true,Says a bill requiring ultrasounds before abortions was supported by Republicans and Democrats.,abortion
half-true,On opposing legislation that would take away existing health care plans.,"health-care,voting-record"
half-true,"Hillary stood up for universal health care when almost no one else would, and kept standing till 6-million kids had coverage.",health-care
mostly-true,Planned Parenthood is an organization that funnels millions of dollars in political contributions to pro-abortion candidates.,"abortion,campaign-finance"
false,The Obama Administration's own White House Council of Economic Advisers has estimated 4.7 million Americans will lose their jobs if the (health care) bill passes.,"health-care,taxes"
pants-fire,"A clause hidden in the Obamacare bill, which is now law, gives Obama the right to form a private army.","health-care,military"
barely-true,Romney signed government-mandated health care with taxpayer-funded abortions.,"abortion,message-machine-2012"
half-true,Says the federal government tells health insurance companies how much money theyre allowed to keep of what they receive in revenues -- 15 percent.,health-care
mostly-true,Says Hillary Clinton helped get done the Childrens Health Insurance Program.,health-care
false,"As the number of vaccines administered to children has increased in the United States, so has the autism rate.",autism
barely-true,"After Texas defunded Planned Parenthood, both the unintended pregnancy and abortion rates dropped.","abortion,women"
pants-fire,Obamacare will question your sex life.,"health-care,privacy"
half-true,"The Democrats' health care bill ""gives a new Health Choices Commissioner the right to look at an individual's tax return to determine what medical benefits or subsidies that person qualifies for.""","health-care,taxes"
barely-true,"TheCBO saysthe cost of health care reform will rise to $1.8 trillion, increasing the price to far greater than the $900 billion originallyprojected.",health-care
true,"Hillary Clinton ""has the only health care plan that covers every American.""",health-care
pants-fire,Says the national heath care reform is a government takeover of health care.,health-care
mostly-true,Nearly 46 million Americans don't have health insurance coverage today.,health-care
half-true,Says Tommy Thompson pushed such strict laws that abortion providers faced potential life imprisonment and women were forced to cross state lines in order to receive attention for life-threatening issues.,abortion
true,Almost 1 million children ... have no health insurance in this state.,health-care
true,Marijuana is less addictive than both alcohol and tobacco.,"drugs,marijuana"
barely-true,"Under Obamacare, people who have a doctor theyve been seeing for the last 15 or 20 years, they wont be able to keep going to that doctor.",health-care
false,Says Sen. Mark Pryor voted for special subsidies for lawmakers and staff in Congress so theyre protected from Obamacare.,"congress,health-care"
false,Repealing the health care law would save $95 billion in 2016.,"federal-budget,health-care"
true,"Health insurance premiums ""have almost doubled ... since 2000.""",health-care
barely-true,I helped write the Affordable Care Act.,"corrections-and-updates,health-care"
false,Dolphins are rapists. Look it up.,"animals,science"
true,Why didnt (uninsured Americans) buy insurance? Because of the expense.,"health-care,poverty"
true,I have disagreed strongly with the Bush administration on this issue of global warming.,environment
mostly-true,Twenty-four percent of doctors in Virginia currently dont accept new Medicaid patients because the reimbursement rates are so low.,"health-care,medicaid"
half-true,New Jerseys poverty rate has increased since this governor took office and the number of New Jerseyans without health insurance has risen.,"health-care,poverty"
barely-true,Estimates for adopting Obamacares Medicaid expansion show it will cost Virginia taxpayers $902 million through 2022.,"medicaid,state-budget"
false,Obamacare already has caused millions of hardworking Virginians to lose their health insurance.,health-care
half-true,The federal government regulates the holes in Swiss cheese.,"food-safety,government-efficiency"
false,Operating a health care exchange would be illegal in Georgia and some states because of legislation passed in those states.,health-care
true,"If you already have health insurance through your job, or Medicare, or Medicaid, or the VA, nothing in this plan will require you or your employer to change the coverage or the doctor you have.",health-care
mostly-true,Says the area damaged by Hurricane Sandy represents roughly 10 percent of our nations economy.,"economy,weather"
pants-fire,Pediatricians have cut down on the number and proximity of vaccines because they recognize there have been too many in too short a period of time.,public-health
half-true,The health care reform plan being proposed in Congress would mean big tax increases.,health-care
false,The proposed Gogebic iron ore mine is just up the hill from the Apostle Islands National Lakeshore caves along Lake Superior.,"energy,environment"
pants-fire,"Statistics show one male cat can father 420,000 kittens in five years.","animals,science"
half-true,The health care reform law offset[s] 6 years of benefits with 10 years of tax increases.,"health-care,taxes"
mostly-true,The state of Florida has seen double-digit drops in alcohol use among teens.,"Alcohol,children"
false,Says state Senate candidate Aaron Bean voted to give health care subsidies to illegal immigrants.,"health-care,immigration"
barely-true,"Obamacare is so flat-out unpopular, that even the Obama administration chose to reject part of Obamacare last Friday, when they tried to throw out the CLASS Act, which is the long-term care function.",health-care
pants-fire,Bioweapon! Zika virus is being spread by GMO mosquitos (sic),"animals,public-health"
false,On abortion.,abortion
pants-fire,My opponent has no child care plan.,"children,corrections-and-updates"
false,"300,000 Floridians have lost their health insurance as a result of Obamacare.",health-care
true,The United States spends almost three times per capita what they spend in the U.K. on health care and 50 percent more than they pay in France.,health-care
barely-true,"President Obama has worked to change Medicare for the worse by creating an unelected, unaccountable panel with the power to deny coverage of certain treatments.","health-care,medicare"
true,Science is very certain that the measles vaccine doesnt cause autism.,public-health
half-true,"In the wake of hurricanes Katrina and Rita, offshore drilling ""did not cause any real difficulties.""",environment
pants-fire,"Under the cap-and-trade bill, homes would have to be retrofitted to meet energy and water efficiency standards before they could be sold.","energy,environment"
false,The Republicans just voted last year to end Medicare.,"medicare,retirement"
true,Probably less than 4 percent of Wisconsin residents are enjoying the subsidies from Obamacare.,health-care
false,"Every other democracy in the world has a health care system that covers everybody, and we don't.",health-care
mostly-true,The U.S. has the highest unintended pregnancy rate of any Western industrialized country.,"abortion,sexuality"
barely-true,I do provide universal health care.,health-care
false,"Says Rick Perry and the Republican-controlled Texas Legislature managed to slash the budget of the volunteer fire departments in our state by 75 percent in the last legislative session, reducing their abilities to fight recent wildfires.","natural-disasters,state-budget"
true,"Says Scott Walker wants to make abortion illegal, even in cases of rape, incest or to protect the life of the mother.","abortion,message-machine"
mostly-true,New Jersey has the second highest rate of institutionalization of people with developmental disabilities in America. Only Texas puts more of its citizens -- confines more of its citizens -- to institutions than New Jersey.,"disability,health-care"
true,"In Virginia, Medicaid has grown by 1,600 percent in the last 30 years.","medicaid,state-budget"
mostly-true,Russia and China absolutely said clearly they would not keep economic sanctions on Iran if the United States walked away from the deal.,nuclear
half-true,Says New Jersey is losing 50 football fields of open space to development every day and the more we develop upstream the more flooding we have downstream.,"environment,housing"
false,Baseball and insurance are the only industries exempt from antitrust laws.,"baseball,health-care"
false,The health care law includes tort reform.,"health-care,legal-issues"
half-true,Every survey shows strong satisfaction with private coverage.,health-care
true,Rick Scott's even saying he wants more offshore drilling.,oil-spill
mostly-true,Peachtree and Pine is one of the leading sites for tuberculosis in the nation.,public-health
false,"Cancer and matters to do with kidney failure kill more people in Kenya today than malaria, tuberculosis and AIDS combined.",public-health
false,Says Many people Ive talked to are angry that because of City Hall inaction we may have to spend a needless $500 million to cover and treat our pure drinking water.,"city-government,water"
half-true,"The health care bill ""dumps 15 to 18 million low-income Americans into a Medicaid program that none of us want to be a part of because 50 percent of doctors won't see new patients.""","health-care,poverty"
true,New England already has access to ample supplies of natural gas.,"energy,environment"
barely-true,Says there are $500 billion in Medicare cuts required to pay for this flawed [health care law].,health-care
false,Rep. Robert Hurt voted again today to end Medicare and raise health care costs for Virginia seniors.,"federal-budget,medicare"
false,"Under a public health care option, 120 million Americans will lose what they now get from private companies and be forced onto the government-run rolls as businesses decide it is more cost-effective for them to drop coverage.",health-care
half-true,"Amendment 2 will put almost 2,000 pot shops in Florida ... more pot shops than Walmart and Walgreens combined.","florida-amendments,marijuana"
mostly-true,"Under a proposed Georgia law, women who miscarry could become felons.",abortion
false,Only the State of New York spends more money on Medicaid than the State of New Jersey.,"health-care,state-budget"
barely-true,"Van Jones is an avowed, self-avowed radical revolutionary communist.","environment,pundits"
half-true,The passage of the teacher tenure bill in the Fla. Legislature was like the health care bill in Congress because one party jammed it through.,"education,health-care"
half-true,(McCain) said he was opposed to overturning Roe v. Wade. Now he's for overturning Roe v. Wade.,abortion
false,Says Bruce Braley threatened to sue a neighbor over chickens that came onto (his) property.,"animals,legal-issues"
half-true,"Republicans Chuck Grassley, John Boehner and John Mica flip-flopped on providing end-of-life counseling for the elderly.","health-care,pundits"
half-true,The best evidence is that you lose -- if you use marijuana as a teenager regularly -- eight IQ points.,marijuana
barely-true,Were practically not allowed to use coal any more. What do we do with our coal? We ship it to China and they spew it in the air.,"energy,environment"
mostly-true,A clear majority of Americans support removing the cost-sharing requirement for prescription contraceptive coverage.,"health-care,women"
half-true,"Oregon, once again, remains among the top five hungriest states in the nation.",hunger
half-true,Obamacare medical device tax has led to the loss of thousands of jobs in U.S.,"health-care,jobs"
half-true,"In reality, gas produced by fracking is worse for the climate than coal.","climate-change,public-health"
true,The Children's Defense Fund rated McCain as the worst senator in Congress for children.,health-care
true,"With this reform, every insured American gets valuable consumer protections, and every uninsured American can become insured.",health-care
mostly-true,"Says by reducing chronic health care costs in the State of Georgia, we can reduce the $32.8 billion lost each year due to lack of productivity and economic costs.","economy,health-care"
half-true,Obamacare will mean 2.1 million fewer jobs by 2021.,health-care
barely-true,Sixteen thousand new Internal Revenue Service agents will be empowered to enforce the new health care legislation.,"health-care,taxes"
true,Says the Congressional Budget Office estimates a cap-and-trade program would cost the average family the equivalent of a postage stamp a day.,"energy,environment"
mostly-true,Our children's safety is potentially at risk because nearly half of the apple juice consumed by our children comes from apples grown in China.,consumer-safety
barely-true,Ann McLane Kuster is for a government takeover of health care more radical than Obamacare. And she supports a $700 billion cut to Medicare for current retirees.,"health-care,medicare"
false,President Barack Obama and Secretary of State John Kerry agreed to lift Irans economic and arms sanctions without any proof of change in conduct.,nuclear
true,In 2010 about 75 percent of child abuse and neglect reports in Oregon were made by those required to report by law.,children
true,"Since Oregons prescription-only law took effect, meth lab incidents have dropped by 96 percent and meth-related arrests by 32 percent.","crime,drugs"
false,"Because of Obamacare, over the last two years, health care premiums have gone up -- its true -- but theyve gone up slower than any time in the last 50 years.","debates,health-care"
barely-true,Says Marco Rubio endorsed Obamacare for his own family.,health-care
barely-true,There are many health insurance plans that will cover Viagra but won't cover birth-control medication.,health-care
mostly-true,Says Hillary Clinton supported and continues to support fracking.,environment
mostly-true,Says Paul Ryans budget would turn Medicare into a voucher.,medicare
false,Obamacare is going to increase the divorce rate.,"health-care,marriage"
half-true,People committed involuntarily for 72 hours under the Baker Act will get their guns back automatically and immediately upon discharge....and their commitment is never entered into a background check database.,"guns,health-care"
half-true,Nevada Republican Senate nominee Joe Heck voted to criminalize abortion for rape victims.,"abortion,women"
true,"Since 2010, eight children in Georgia have died due to vehicular heatstroke.",children
mostly-true,[N]early one in three primary care doctors are forced to limit the number of Medicare patients they see.,health-care
half-true,A proposed bill in the Florida Legislature would authorize the public hoarding of cats by feral cat activists.,"animals,crime"
false,You lie! (in response to President Obama saying health reform would not insure illegal immigrants.),"health-care,immigration"
mostly-true,Republican state lawmakers are refusing to give the people of their own states their own tax dollars back in the form of (expanded) Medicaid.,"health-care,taxes"
pants-fire,Says the D.C.citycouncilpasseda lawbanninglethalrat trapping.,"animals,city-government"
mostly-true,California has more kids in poverty ... than virtually any other state.,"children,poverty"
mostly-true,"The GOP health care plan ""would allow health insurance companies to continue engaging in unfair and discriminatory practices like denying coverage to people because of a pre-existing medical condition.""",health-care
pants-fire,"Says Bernie Sanders once said, Instead of removing the conditions that make people depressed, modern society gives them antidepressant drugs.",health-care
mostly-true,"30,000 Arizonans may have no choice on Affordable Care Act coverage.",health-care
mostly-true,Says Virginia House Republicans are sacrificing $5 million a day in U.S. funds by refusing to expand Medicaid.,"federal-budget,medicaid"
half-true,The federal health care law tells the American people precisely what type of coverage they have to have.,health-care
false,"(Environmentalists) said Were only going to stop coal mining above 2,000 feet. ... Well guess where all the coal in the state of Tennessee is? Above 2,000 feet.","energy,environment"
half-true,Says Florida is one of a few or perhaps the only state that has a statewide review of local land use and zoning decisions.,"environment,transportation"
false,They (Clinton and Obama) have never to my knowledge been involved in legislation nor hearings nor engagement on this issue (climate change).,environment
half-true,FACT: Repealing Obamacare would be easier than repealing Prohibition.,"congressional-rules,health-care"
true,Theyve seen employer-supported coverage increase in Massachusetts after this law (Romneycare) was implemented.,health-care
false,"An Iowa policy ""provides for a state round up of Iowa citizens who might be exposed to the swine flu virus.""",health-care
false,Abortionists have reduced our black population by more than 25 percent since 1973.,abortion
barely-true,Inspections of abortion centers around Virginia have found multiple violations of parental consent laws but Gov. Terry McAuliffe and his administration have done nothing.,abortion
mostly-true,"Health reform eliminates co-pays, deductibles, and other costs for preventative care and provides for free annual wellness checkups starting next year.",health-care
mostly-true,Barack Obamas health care bill is nothing new. Mitt Romney signed one just like it four years before.,health-care
true,The 2012 National Survey on Drug Use and Health found that up to half of daily marijuana smokers become addicted -- an estimated 2.7 million people in the U.S.,"drugs,marijuana"
true,Sixty percent of New Jersey doctors do not accept Medicaid patients.,medicaid
half-true,Georgias U.S. senators voted for legislation that would gut clean air protections and increase oil dependence.,"energy,environment"
true,Romneycare was model for Obamacare.,health-care
pants-fire,No doctors who went to an American medical school will be accepting Obamacare.,"health-care,pundits"
barely-true,"In his book, (Ken) Cuccinelli questions whether Medicare and Social Security should exist.","medicare,social-security"
true,"The Senate health care bill ""would leave 24 million people without insurance coverage.""",health-care
true,"Between 1980 and 2010, water usage in Georgia dropped even as the states population grew.","environment,water"
half-true,Were losing thousands of (veterans) waiting on line because they cant get speedy health care from the Veterans Administration.,"health-care,veterans"
false,The newly proposed House Republican budget abolishes Medicare within 10 years.,"federal-budget,medicare"
barely-true,Health insurance costs for Floridians are up 30 percent or more.,health-care
false,Says Donald Trump said the government is going to pay for everybody to have health care.,health-care
half-true,"Barack Obama's health care plan ""would leave 15-million Americans out.""",health-care
pants-fire,"Forty years ago, hardly anybody in the country had health insurance.",health-care
pants-fire,"For every Kentuckian that has enrolled in Obamacare, 40 have been dropped from their coverage.","corrections-and-updates,health-care"
half-true,"House Republicans pledged to introduce a bill to reform Americas health care system, but ""the 'party of no' has . . . failed to produce legislation.""",health-care
mostly-true,"Polls show Americans are overwhelmingly opposed to Obamacare, especially the individual mandate.",health-care
false,"In Texas, we teach both creationism and evolution in our public schools.","education,science"
barely-true,We have been confronted with an unexpected storm that has hit the metropolitan area.,weather
half-true,"The health care bill will ""create 4 million jobs, 400,000 jobs almost immediately.""","economy,health-care"
mostly-true,The water quality in the ocean is perfect. Its been tested up and down every ocean shore in New Jersey.,"environment,water"
half-true,Says more than 2 million Oregonians have received important medical services because of his health plan.,health-care
false,"Stimulus money funded a government board that made recommendations that would cost 378,000 jobs and $28.3 billion in sales.","children,health-care"
barely-true,I never was in favor of shutting down the government. (I) voted to fund the government fully.,"federal-budget,health-care"
pants-fire,"Says Mitt Romney backed a bill that outlaws all abortions, even in cases of rape and incest.","abortion,message-machine-2012"
barely-true,"If your plan is the result of collective bargaining, no subsequent changes by anybody -- insurance companies, Obamacare -- can force your grandfathered policy to change.","health-care,unions"
half-true,Any government-run 'public' plan ... creates an entitlement that will cost another $1 trillion over the next 10 years.,health-care
half-true,North Koreahas over two-dozennuclear warheads.,nuclear
mostly-true,Emergency rooms account for 2 percent of all health care spending.,"health-care,pundits"
barely-true,We had (a bill) in Florida where we now are prohibiting doctors to talk -- particularly pediatricians -- to talk to their patients about gun safety in the home.,"guns,health-care"
true,Says there have been no cases of wolves killing people in Rocky Mountain states.,environment
false,"Jeff Merkley was the deciding vote on Obamacare, which in Oregon has been an unmitigated disaster.",health-care
half-true,"Legal prescription drugs statistically kill 100,000 people a year, (but) there are no documented deaths due to marijuana.","drugs,marijuana"
