label,statement,subjects
half-true,"As many as 22,000 Americans die each year because they dont have health insurance.",health-care
mostly-true,"In America, we pay, by far, the highest prices in the world for prescription drugs.","economy,health-care"
pants-fire,Obamacare isnt helping anyone.,health-care
false,"It will cost $50,000 per enrollee in Obamacare over the next 10 years.","health-care,taxes"
half-true,"Says that under the new healthcare law, full- and part-time workers will be required to buy insurance costing $375 to $1,000 a month, starting in 2014.",health-care
mostly-true,"The CBO found that the House Republican health care plan would lower premiums by ""up to about 10 percent"" and, for purchasers in the individual market, ""those cost savings could even be higher.""",health-care
half-true,I just want to assure [you] were not talking about cutting Medicare benefits.,"health-care,medicare"
mostly-true,"John McCain ""took on the drug industry.""",health-care
half-true,"A study by the University of Virginia pulls back the curtain on Medicaids tragically bad outcomes, including increased risk of adjusted mortality.","health-care,medicaid"
barely-true,(U.S. Rep. Jack Kingston) voted to fund (Obamacare).,health-care
pants-fire,A company with 20 employees could go out of business because of health care law requirements to buy insurance.,"health-care,small-business"
barely-true,"Did you know under President Obama family health care premiums have increased $4,154 on the average?",health-care
pants-fire,Says his patents in ultrasound have revolutionized modern medicine.,health-care
half-true,Every dollar spent in the new Obamacare system ... goes to private-sector insurance companies.,health-care
pants-fire,President Barack Obama is ending Medicare as we know it.,"health-care,medicare"
pants-fire,"If I have affordable coverage in my workplace, Im not eligible to go into the marketplace. ... Its illegal.",health-care
half-true,"If youre one of the more than 250 million Americans who already have health insurance, you will keep your health insurance.",health-care
barely-true,Says Obamaexempted Congress and their staff from the full effect of the (health care) law.,health-care
false,Says the Medicaid fraud rate in Virginia was fact-checked and found to be 0.47 percent.,"health-care,medicaid"
half-true,Says Mitt Romney and Paul Ryan would eliminate the guarantee of Medicare.,"health-care,medicare"
barely-true,"Earlier this year, the head of the Congressional Budget Office testified before Congress that implementation of Obamacare would cost 800,000 jobs.","health-care,jobs"
true,"According to a recent poll, there are more young Republicans enrolled in their parents (health insurance) plans than young Democrats.",health-care
mostly-true,The employer mandate affects only 5 percent of businesses in this country.,"health-care,small-business"
barely-true,There is majority support for the Democrats' health care plans.,health-care
pants-fire,"When one person sneezes, it goes all the way through the aircraft.","health-care,transportation"
mostly-true,More people without health care since George Bush took office; more children in poverty since George Bush took office.,health-care
false,On mandating health care coverage.,health-care
half-true,On using embryonic stem cells for medical research.,health-care
false,"If we went back to the obesity rates that existed in 1980, that would save the Medicare system a trillion dollars.",health-care
false,Says a federal plan to expand Medicaid would cost Florida taxpayers $26 billion over 10 years.,health-care
half-true,Says the United States has the worlds greatest health care system.,health-care
barely-true,"John McCain's health care plan ""leaves you on your own to pay McCains health insurance tax.""",health-care
false,"Governing magazine has estimated that in the states that dont expand Medicaid, a minimum, they said of 40 percent of rural hospitals will close in those states...",health-care
pants-fire,"In a sweetheart deal members of Congress, thanks to the Obama administration, are going to be the only people in America to get subsidies in the Obamacare exchanges.",health-care
barely-true,"Eighty-five percent of Floridians who will benefit from expanding Medicaid are single, childless adults.","health-care,medicaid"
half-true,53 percent of Americans cut back on their health care in the last year because of costs.,health-care
mostly-true,Republican ideas on health care dont give people an option to even enroll in something that they can afford.,health-care
barely-true,Says 50 million people would lose their health insurance if Obamacare is repealed.,"debates,health-care"
true,Three courts have found the new health care law constitutional and two have found it unconstitutional.,"health-care,legal-issues"
half-true,"Ohio is probably top five in the country, sadly, in terms of heroin overdoses. Its now exceeded car accidents as the No. 1 cause of death in Ohio.","drugs,health-care"
true,Florida is 49th in per capita spending on mental health care.,health-care
mostly-true,Weve saved over $100 million of (health care) costs in Milwaukee County. I did that.,"health-care,job-accomplishments"
half-true,To say a family has to buy a product from a private company is clearly beyond the delegated powers of the U.S. Constitution.,health-care
true,President Obama has broken his pledge to the American people to be transparent throughout (health care reform negotiations).,"florida,health-care"
pants-fire,Abortion is the second-most conducted surgical procedure in this country.,"abortion,health-care"
true,Mental health provisions related to mass shootings got over 90 votes in the Senate.,"guns,health-care"
pants-fire,Those who fail to buy health insurance under Obamacare face the threat of jail time.,health-care
mostly-true,The U.S. Court of Appeals for the Fourth Circuit compared the health care law to buying a pepperoni and ham pizza from Dominos or Pizza Hut.,health-care
false,Obamacare adds trillions to our deficits and to our national debt.,"federal-budget,health-care"
false,"Health insurance companies are making record profits, right now.","corporations,health-care"
false,Idaho was the only Republican-led state in the nation that chose to partner with President Obama by creating a state-based marketplace under the Affordable Care Act.,health-care
false,The average cost for health insurance in Florida went from about $600 a month for an individual to about $150 a month.,health-care
half-true,"Her health care plan will cost $110-billion in the first year, which can be paid for with savings.",health-care
barely-true,The insurance risk corridors arent going broke like Republicans predicted.,health-care
true,"The health care plan for members of Congress ""is no better than the janitor who cleans their offices.""",health-care
false,"In July 2010 the government said small businesses -- 60 percent -- will lose their health care, 45 percent of big business and a large percentage of individual health.",health-care
false,Alex Sink wants to cut Medicare.,"health-care,medicare"
true,"Every family health insurance policy has ""a $900 hidden tax"" to subsidize health care costs of the uninsured.",health-care
false,"In the Senate version of the health reform bill, ""Every enrollee in the Office of Personnel Management enrolled plan, every enrollee has to pay a minimum of $1 per month towards reproductive rights, which includes abortion.""","abortion,health-care"
false,"Preventive care saves money, for families, for businesses, for government, for everybody.",health-care
mostly-true,"15 years ago, cancer drugs cost an average of $10,000 a year. Now its $10,000 a month.",health-care
barely-true,Says Mark Udall decided Obamacare. ... He passed Obamacare with his vote.,"health-care,voting-record"
barely-true,Obamacare was invented by liberal academic theorists.,health-care
false,"The Congressional Budget Office most recently came out and analyzed the current (health care) plan and said that it was not only deficit-neutral, but also that over 10 years it would create a $6 billion surplus.",health-care
false,The health care reform bill is the largest tax increase in U.S. history.,"health-care,taxes"
mostly-true,"For what we spend in just one week in Iraq, 800,000 children could get health insurance for an entire year.",health-care
true,Less than four cents of every health care dollar is spent on prevention and public health.,health-care
true,Health care reform will not affect veterans' benefits.,"health-care,veterans"
true,Medicaid is the primary source of health insurance for 41.7 percent of Hispanic children in Georgia.,health-care
false,The majority actually want single-payer health care.,health-care
false,"Under John McCain's health care plan, people get a $5,000 tax credit to buy a $12,000 health care policy, and ""that's a loss for you.""",health-care
half-true,Republicans are now taking credit for provisions of the health care bill that they had tried to derail.,health-care
half-true,"300,000 Floridians will lose their current health plans because of Obamacare, a plan Alex Sink supports.",health-care
true,Says the Affordable Care Act has already reduced the number of uninsured in Oregon by 10 percent.,"health-care,public-health"
false,Says 74 percent of small-business people believe that Obamacare is a bad idea.,health-care
barely-true,Everyone in this country has access to health care.,health-care
false,TheAffordable Care Actalters the sensible doctor-patient-relationship-centered health care program ... we see today.,health-care
false,Klein did not hold a single town hall meeting (on health care) where the general public was invited to ask questions or present their views.,health-care
barely-true,"In Virginias Medicaid program, approximately 30 percent, or $2.7 billion a year, is lost to waste, fraud and inefficiencies.","health-care,medicaid"
false,Did you know ObamaCare will cost nearly twice as much as initially expected -- $1.8 TRILLION?,health-care
mostly-true,"Due to Obamacare, Arkansas has covered almost 14 percent of its uninsured already.","health-care,states"
false,The health care law is the largest tax [increase] in the history of our country,"health-care,taxes"
half-true,"Obamacare cuts $500 billion in future Medicare funding in order to fund the new constitutionally questionable government mandate, even going so far as to scuttle Medicares most popular (and successful) part, Medicare Advantage.","health-care,medicare"
half-true,"Says President Barack Obama has amended, delayed, or repealed 19 components of his very own (health care) law.",health-care
barely-true,"Secretly, unbeknownst to members of Congress, over $105 billion was hidden in the Obamacare legislation.","federal-budget,health-care"
false,Democratic U.S. House candidate Julie Lassa pushed for a Canadian-style government takeover of health care.,"health-care,message-machine"
false,"Health care reform ""establishes a new board of federal bureaucrats (the 'Health Benefits Advisory Committee') to dictate the health plans that all individuals must purchase.""",health-care
pants-fire,Says Barack Obama knew half of the population of the United States would lose their health insurance.,health-care
half-true,"If you like your health care plan, you can keep your health care plan.",health-care
barely-true,"In Florida, 300,000 people are going to lose their individual coverage because of Obamacare. Now those people next year, they dont have health insurance.",health-care
barely-true,"Says that even if you have no children, under Obamacare, you would still have to carry insurance that covers pediatric, maternity and newborn care even though you do not need it.",health-care
half-true,"John McCain would ""reduce oversight of health insurance.""",health-care
false,"Recent census data shows that the average American family spends over $13,000 a year for health care coverage.",health-care
true,"A report by the health insurance industry ""ignores some of the key policies that are part of the Senate Finance Committee bill.""",health-care
false,"I had prostate cancer, five, six years ago. My chance of surviving prostate cancer, and thank God I was cured of it, in the United States, 82%. My chances of surviving prostate cancer in England, only 44% under socialized medicine.",health-care
false,The Democrats propose a government-controlled health care plan that will deprive roughly 120 million Americans of their current health care coverage.,health-care
barely-true,"It took Obama six months to pick out a family dog, but he's cramming health care reform down the country's throat in a fraction of that time.",health-care
half-true,1 in 4 Rhode Islanders under the age of 65 does not have health insurance.,health-care
mostly-true,One of three patients hospitalized (is) harmed by the care they receive.,health-care
mostly-true,Up to half of all Americans have a pre-existing condition.,health-care
half-true,Defensive medicine costs Georgia up to $14 billion a year.,"health-care,legal-issues"
half-true,"Rhode Island will become just the second state to mandate the vaccine and the only state to do so by regulatory fiat, without public debate, and without consideration from the elected representatives of the people.","government-regulation,health-care"
pants-fire,Says Tom Barrett supports a government takeover of our health care,"health-care,message-machine"
false,"The Republican-authored state budget includes a provision forcing people earning as little as $12,000 to buy private health insurance that could cost them as much as $4,000 per year.","health-care,state-budget"
half-true,We have $60 billion in 2010 in Medicare fraud.,"health-care,medicare"
false,Says 2010 was the worst year ever for Americas doctors reimbursed by Medicare.,health-care
half-true,"A large number of the uninsured earn $75,000 or more a year.",health-care
true,"A fairly limited number of people, 25 million to 30 million, will be allowed to access a national health insurance exchange.",health-care
true,The United States death rate is two-and-a-half times higher for those who do not have a high school education.,"education,health-care"
mostly-true,The Republicans have repeatedly said that they agree with 80 percent of what's in our bill.,health-care
true,"Switzerland and the Netherlands . . . cover all their citizens using private insurers, and they do so for much less cost.",health-care
true,There are countries in Africa where they have higher vaccination rates than here in the United States.,"health-care,public-health"
pants-fire,The health care law includes a 3.8% sales tax on all real estate transactions.,"health-care,taxes"
false,One-third of the health care dollar goes to no such thing as health care; it goes to the insurance companies.,"corporations,health-care"
pants-fire,"Seniors and the disabled will have to stand in front of Obamas death panel so his bureaucrats can decide, based on a subjective judgment of their level of productivity in society, whether they are worthy of health care.",health-care
half-true,"Its a good sign for Obamacare that in California, the proportion of kids who are signing up is the proportion of kids in the population.",health-care
pants-fire,"Over the past few months, we've learned that ""we just can't count on the media to debunk"" lies about health insurance reform.","health-care,pundits"
barely-true,Says a new report shows the devastating tax hikes (in the health care law) will have on middle-class Kentuckians.,"health-care,taxes"
pants-fire,"All non-US citizens, illegal or not, will be provided with free health care services.","health-care,immigration"
barely-true,"With Obamacare, were fixing to get hit with the biggest entitlement program the American taxpayers have ever seen.","federal-budget,health-care"
false,"Obamacare means that for up to 20 million Americans, they will lose the insurance they currently have, the insurance that they like and they want to keep.",health-care
false,"Under last years health care reform, a bunch of bureaucrats decide whether you get care, such as continuing on dialysis or cancer chemotherapy.",health-care
pants-fire,"The Department of Veterans Affairs has a manual out there telling our veterans stuff like, 'Are you really of value to your community?' You know, encouraging them to commit suicide.","health-care,veterans"
,,
