title,label
"Liberal Women Hate Me Because Of My “Striking Beauty And Intellect”, Says Kellyanne Conway",false
"Before leaving governor’s office in 2006, Mitt Romney’s staff eliminated e-mail records",true
ни чего нового как правильно,false
Julia Roberts Claims ‘Michelle Obama Isn’t Fit to Clean Melania’s Toilet’,false
Text of H.R. 3338 (107th): Department of Defense and Emergency Supplemental Appropriations for Recovery from and Response to ... (Passed Congress version),true
BREAKING: US comedian Kevin Hart in critical condition after gory car crash,false
"Current-Law Distribution of Federal Taxes By Cash Income Percentiles, 2007",true
"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",true
Pope Francis To Followers: “Koran And Holy Bible Are The Same”,false
"As Americans Save Money, their Government Spends with Reckless Abandon",true
BREAKING: Trump Just Ended Welfare For One HUGE Group For 5 Years! – Let The Riots ERUPT!,false
TSA: Frequently Asked Questions,true
Congressman Pence Discusses House Republican Energy Bill on MSNBC's Morning Joe,true
Why the Public Option Isn't the Only Answer to Health-Care Reform,true
Hillary In Hiding As Police Discover Dead Body Hidden In Huma Abedin’s Dumpster,false
Obamacare vs. the Catholic bishops,true
Computer Models Show IRMA Destroying New York City On Sept. 10,false
Congressman Allen West : Final Weekly Wrapup,true
'This Week' Transcript: Pelosi and Gates,true
Already a lost decade: Working-age household income down more than 10% since 2000,true
ICE removal key goal of Democrats in 2020 election,false
Donald Trump Sets Conditions for Defending NATO Allies Against Attack,true
Transcript Briefing by Press Secretary Robert Gibbs,true
"FOX Network Picks Up ‘Roseanne,’ Saying It Has No Problem With Occasional Racism – The Newly Press News Network – POTUS Press Network",false
Families Facing Tax Increases Under Trump's Tax Plan,true
DONALD TRUMP PRAISES COLONEL SANDERS FOR HIS SERVICE IN THE CIVIL WAR Manny Schewitz O 2 Days Ago Off the Wire Speaking to Our Intern Dave Robicheaux Who Is Paid in Facebook Likes Trump Insisted Col H,false
American News is under construction,false
SECRET VIDEO: Romney Tells Millionaire Donors What He REALLY Thinks of Obama Voters,true
Card Penalty Fees Soften Slightly In 2010,true
OBAMA’S PRIVATE ‘SECURITY’ COMPANY SETS UP MASSIVE CAMPS OUTSIDE 3 MAJOR CITIES,false
FDIC: FIL-14-2005: Revised Examination Guidance,true
Infrastructure Report Card 2005,true
Rep. Michael McCaul (R-TX) Appears on Face the Nation,true
John McCain,true
"Fact-Check: No, Fall River, Massachusetts, Was Not ‘Built by Immigrants’",false
letter filed on behalf of Sen Barack Obama and the Obama Exploratory Committee,true
A Trump fan was just charged with trying to murder Maxine Waters on same day Trump threatened her,false
Court Orders Obama To Pay $400 Million In Restitution,false
CBOs Estimate of the Effects on Direct Spending and Revenues of the House Amendments to the Senate Amendments to HR 976 the Childrens Health Insurance Program Reauthorization Act of 2007,true
The Obameter: Introduce a comprehensive immigration bill in the first year,true
Sale of the Etch A Sketch Brand,true
"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",true
"The hacked emails at the center of Mueller’s Russia investigation, explained",false
Clinton Foundation Largest Unprosecuted Charity Fraud in History-Charles Ortel,false
Could Trump Win The Nobel Peace Prize? Peace in Korean Peninsula Would Be Significant Foreign Policy Achievement,false
"Sec. John Kelly on Manchester investigation, keeping America safe",true
"Most heroin in U.S. now comes across Mexican border, Rob Portman says",true
Remarks by the President on a New Strategy for Afghanistan and Pakistan,true
Who is affected by the government shutdown?,false
Hillary Clinton says guns exceed next nine categories as leading cause of death for young black men,true
The Budget and Economic Outlook: Fiscal Years 2009 to 2019,true
Obama’s Tax- Skipping – Audit Shows Millions In Offshore Accounts,false
"Queen Elizabeth Says: “Muslim Refugees Are Dividing Nationality, I Fully Agree With Donald Trump We Should…”(VIDEO)",false
Eric Schneiderman Helped NXIVM Sell Child Sex Slaves To The Clintons,false
"Department of Homeland Security Appropriations Act, 2007 (2006; 109th Congress H.R. 5441)",true
Mike Gravel 2008,true
‘Smallville’ Star Confesses She Sold Children To Rothschilds And Clintons,false
Democratic National Convention Committee,true
STUNNING! Democrats BOO and GROAN at Trump Mention of Murder Victims of MS-13 Killers (VIDEO),false
President Trump Underscores US-Jamaica Relations,false
BUSTED: Obama is Holding Secret Meetings to OVERTAKE the White House,false
Sanders Supports Gun Safety Bill,true
"South African firm ordered to lay off 3,389 white employees",false
Vets for Trump Facebook page,false
BREAKING: Monica Lewinsky Found Dead In Roslindale,false
Administration Is Seeking $700 Billion for Wall Street,true
"Inside the Snapchat bloodbath: 60 minutes of terror which left 17 dead, bodies in classrooms and kids 'full of blood'",false
Topic A: How Can President Obama Regain His Political Footing?,true
"""One Hundred Percent"" by Club for Growth Action",true
"Transcript of second McCain, Obama debate",true
Senate begins health care debate amid calls for tort reforms,true
"Remarks by the President at Campaign Event -- Colorado Springs, CO",true
U.S. Senate: U.S. Senate Roll Call Votes 110th Congress,true
State Of Minnesota Has Just Handed Over FULL CONTROL To Muslims So They Can Take Down ‘Infidels’,false
"Nancy Pelosi, Wicked Witch of the West",true
"Washington Post: Breaking News, World, US, DC News & Analysis",true
"Preliminary Analysis of the Chairman’s Mark for the America’s Healthy Future Act, as Amended",true
Transcript of AP interview with Trump,true
State of the Union 2013,true
Public Campaign Action Fund,true
"NASA Will Pay You $100,000 To Stay In Bed For 60 Days!",false
BREAKING: Nancy Pelosi To Resign After New Revelations – NRTOnline,false
Des Moines Register,true
Fox News' Shepard Smith: 'Why is it lie after lie after lie?' on Russia meeting,false
by Mark Halperin,true
BREAKING: Hilary Clinton Filed For Divorce In New York Courts!,false
"For Education Secretary, Stimulus Means Dollars and Risk",true
WHOA! YouTube Witness Makes SHOCKING Admission On LIVE TV! CNN PULLS PLUG IMMEDIATELY! — ShareRED,false
Town Hall Meeting in Derry NH,true
"National Guard Storms Mexico Border, Makes Game-Changing Impact In Just 30 Days",false
President Barack Obama in Portsmouth Town Hall,true
Puerto Rico Mayor Facing Fraud Charges Over $3M In Federal Disaster Relief,false
Malia Obama Arrested With A Gang Of Thugs In Chicago,false
"Employment, Hours, and Earnings from the Current Employment Statistics survey (National) Home Page",true
HOLLYWOOD CELEBS: WE WILL GO ON ‘TOTAL STRIKE’ IF TRUMP DOES NOT RESIGN,false
testimony submitted to the Congressional Oversight Panel’s hearing on the TARPs impact on financial stability,true
Palin tries new tactic to unload hated jet: Gov. Sarah Palin background,true
